,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
3888,¥244.3b,JPY,"Wednesday, July 6, 2016
 CZK   TRY  HOLIDAYS",,-,Low,JPY Foreign Buying Japan Bonds (Yen) (JUL 1),¥2157.5b,-,23:50
3889,¥113.9b,JPY,"Wednesday, July 6, 2016
 CZK   TRY  HOLIDAYS",,-,Low,JPY Foreign Buying Japan Stocks (Yen) (JUL 1),¥184.2b,-,23:50
3890,13.5%,NZD,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",,-,Medium,NZD QV House Prices (YoY) (JUN),12.4%,-,00:00
3891,3.7%,NZD,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",,-,Low,NZD ANZ Commodity Price (JUN),1.1%,u,01:00
3892,-2218m,AUD,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",-1700m,d,Medium,AUD Trade Balance (Australian dollar) (MAY),-1785m,d,01:30
3893,0.2%,AUD,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",0.3%,d,Medium,AUD Retail Sales s.a. (MoM) (MAY),0.2%,-,01:30
3894,52.7,CNY,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",,-,Medium,CNY Caixin China PMI Services (JUN),51.2,-,01:45
3895,50.3,CNY,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",,-,Medium,CNY Caixin China PMI Composite (JUN),50.5,-,01:45
3896,49.4,JPY,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",,-,Medium,JPY Nikkei Japan PMI Services (JUN),50.4,-,02:00
3897,49.0,JPY,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",,-,Medium,JPY Nikkei Japan PMI Composite (JUN),49.2,-,02:00
3898,1.75%,AUD,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",1.75%,-,High,AUD Reserve Bank of Australia Rate Decision (JUL 5),1.75%,-,04:30
3899,51.9,EUR,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",50.5,u,Low,EUR Markit/ADACI Italy Services PMI (JUN),49.8,-,07:45
3900,52.6,EUR,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",,-,Low,EUR Markit/ADACI Italy Composite PMI (JUN),50.8,-,07:45
3901,49.9,EUR,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",49.9,-,Low,EUR Markit France Services PMI (JUN F),49.9,-,07:50
3902,49.6,EUR,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",49.5,u,Low,EUR Markit France Composite PMI (JUN F),49.4,-,07:50
3903,53.7,EUR,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",53.2,u,Low,EUR Markit Germany Services PMI (JUN F),53.2,-,07:55
3904,54.4,EUR,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",54.1,u,Low,EUR Markit/BME Germany Composite PMI (JUN F),54.1,-,07:55
3905,52.8,EUR,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",52.4,u,Low,EUR Markit Eurozone Services PMI (JUN F),52.4,-,08:00
3906,53.1,EUR,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",52.8,u,Low,EUR Markit Eurozone Composite PMI (JUN F),52.8,-,08:00
3907,$1619m,GBP,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",,-,Low,GBP Official Reserves (Changes) (JUN),-$1168m,-,08:30
3908,52.3,GBP,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",52.8,d,Medium,GBP Markit/CIPS UK Services PMI (JUN),53.5,-,08:30
3909,52.4,GBP,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",52.0,u,Medium,GBP Markit/CIPS UK Composite PMI (JUN),53.0,-,08:30
3910,0.4%,EUR,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",0.4%,-,Low,EUR Euro-Zone Retail Sales (MoM) (MAY),0.2%,u,09:00
3911,1.6%,EUR,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",1.7%,d,Medium,EUR Euro-Zone Retail Sales (YoY) (MAY),1.4%,-,09:00
3912,,GBP,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",,-,High,GBP Carney Publishes BOE Financial Stability Report,,-,09:30
3913,"$2,062",NZD,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",,-,High,NZD Dairy Auction Whole Milk Powder MT (JUL 5),"$2,118",-,12:00
3914,"$2,345",NZD,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",,-,High,NZD Dairy Auction Avg. Winning Price MT (JUL 5),"$2,339",-,12:00
3915,45.4,USD,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",,-,Low,USD ISM New York (JUN),37.2,-,13:45
3916,45.5,USD,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",48.2,d,Low,USD IBD/TIPP Economic Optimism (JUL),48.2,-,14:00
3917,-1.0%,USD,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",-0.8%,d,Medium,USD Factory Orders (MAY),1.8%,d,14:00
3918,0.1%,USD,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",,-,Low,USD Factory Orders Ex Trans (MAY),0.3%,d,14:00
3919,-2.3%,USD,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",-2.2%,d,Medium,USD Durable Goods Orders (MAY F),-2.2%,-,14:00
3920,-0.3%,USD,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",-0.3%,-,Low,USD Durables Ex Transportation (MAY F),-0.3%,-,14:00
3921,-0.4%,USD,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",,-,Low,USD Cap Goods Orders Nondef Ex Air (MAY F),-0.7%,-,14:00
3922,-0.5%,USD,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",,-,Low,USD Cap Goods Ship Nondef Ex Air (MAY F),-0.5%,-,14:00
3923,,USD,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",,-,Low,USD U.S. to Sell 3-Month Bills,,-,15:30
3924,,USD,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",,-,Low,USD U.S. to Sell 6-Month Bills,,-,15:30
3925,-2.0%,GBP,"Tuesday, July 5, 2016
 CZK   TRY  HOLIDAYS",,-,Low,GBP BRC Shop Price Index (YoY) (JUN),-1.8%,-,23:01
3926,0.6%,AUD,"Monday, July 4, 2016
 USD  HOLIDAY",,-,Low,AUD TD Securities Inflation (MoM) (JUN),-0.2%,-,01:00
3927,1.5%,AUD,"Monday, July 4, 2016
 USD  HOLIDAY",,-,Medium,AUD TD Securities Inflation (YoY) (JUN),1.0%,-,01:00
3928,-5.2%,AUD,"Monday, July 4, 2016
 USD  HOLIDAY",-3.5%,d,Low,AUD Building Approvals (MoM) (MAY),3.0%,-,01:30
3929,-9.1%,AUD,"Monday, July 4, 2016
 USD  HOLIDAY",-6.4%,d,Medium,AUD Building Approvals (YoY) (MAY),0.7%,-,01:30
3930,507.5b,CHF,"Monday, July 4, 2016
 USD  HOLIDAY",,-,Low,CHF Total Sight Deposits (JUL 1),501.2b,-,08:00
3931,430.3b,CHF,"Monday, July 4, 2016
 USD  HOLIDAY",,-,Low,CHF Domestic Sight Deposits (JUL 1),423.5b,-,08:00
3932,46.0,GBP,"Monday, July 4, 2016
 USD  HOLIDAY",50.7,d,Medium,GBP Markit/CIPS UK Construction PMI (JUN),51.2,-,08:30
3933,1.7,EUR,"Monday, July 4, 2016
 USD  HOLIDAY",5.0,d,Low,EUR Euro-Zone Sentix Investor Confidence (JUL),9.9,-,08:30
3934,0.6%,EUR,"Monday, July 4, 2016
 USD  HOLIDAY",0.3%,u,Low,EUR Euro-Zone Producer Price Index (MoM) (MAY),-0.3%,-,09:00
3935,-3.9%,EUR,"Monday, July 4, 2016
 USD  HOLIDAY",-4.1%,u,Low,EUR Euro-Zone Producer Price Index (YoY) (MAY),-4.4%,-,09:00
3936,51.8,CAD,"Monday, July 4, 2016
 USD  HOLIDAY",,-,Medium,CAD RBC Canadian Manufacturing PMI (JUN),52.1,-,13:30
3937,5,CAD,"Monday, July 4, 2016
 USD  HOLIDAY",,-,Low,CAD Business Outlook Future Sales (2Q),16,-,14:30
3938,23.9,CAD,"Monday, July 4, 2016
 USD  HOLIDAY",,-,Low,CAD Band of Canda Senior Loan Officer Survey (2Q),6.6,-,14:30
3939,51.3,AUD,"Monday, July 4, 2016
 USD  HOLIDAY",,-,Medium,AUD AiG Performance of Service Index (JUN),51.5,-,23:30
3940,115.8,AUD,"Monday, July 4, 2016
 USD  HOLIDAY",,-,Low,AUD ANZ Roy Morgan Weekly Consumer Confidence Index (JUL 3),116.8,-,23:30
3941,,EUR,"Sunday, July 3, 2016",,-,Medium,"EUR ECB Board Member Coeure on Panel in Aix-en-Provence, France",,-,09:10
3942,25.4%,JPY,"Sunday, July 3, 2016",,-,Medium,JPY Monetary Base (YoY) (JUN),25.5%,-,23:50
3943,¥403.9t,JPY,"Sunday, July 3, 2016",,-,Medium,JPY Monetary Base End of period (JUN),¥386.7t,-,23:50
3944,60.0,CAD,"Thursday, June 30, 2016",,-,Low,CAD CFIB Business Barometer (JUN),58.2,-,
3945,35.1,NZD,"Thursday, June 30, 2016",,-,Low,NZD ANZ Activity Outlook (JUN),30.4,-,01:00
3946,20.2,NZD,"Thursday, June 30, 2016",,-,Low,NZD NBNZ Business Confidence (JUN),11.3,-,01:00
3947,-1.9%,AUD,"Thursday, June 30, 2016",,-,Low,AUD Job Vacancies (MAY),2.8%,u,01:30
3948,0.4%,AUD,"Thursday, June 30, 2016",0.5%,d,Low,AUD Private Sector Credit (MoM) (MAY),0.5%,-,01:30
3949,6.5%,AUD,"Thursday, June 30, 2016",6.7%,d,Medium,AUD Private Sector Credit (YoY) (MAY),6.7%,-,01:30
3950,7.3%,NZD,"Thursday, June 30, 2016",,-,Low,NZD Money Supply M3 (YoY) (MAY),7.8%,-,03:00
3951,1.7%,JPY,"Thursday, June 30, 2016",,-,Low,JPY Vehicle Production (YoY) (MAY),-9.7%,-,04:00
3952,9.8%,JPY,"Thursday, June 30, 2016",4.8%,-,Medium,JPY Housing Starts (YoY) (MAY),9.0%,-,05:00
3953,1.017m,JPY,"Thursday, June 30, 2016",0.972m,u,Medium,JPY Annualized Housing Starts (MAY),0.995m,-,05:00
3954,0.9%,EUR,"Thursday, June 30, 2016",0.6%,u,Low,EUR German Retail Sales (MoM) (MAY),-0.3%,u,06:00
3955,2.6%,EUR,"Thursday, June 30, 2016",2.5%,u,Medium,EUR German Retail Sales (YoY) (MAY),2.3%,-,06:00
3956,$39.3b,CNY,"Thursday, June 30, 2016",,-,Low,CNY BoP Current Account Balance (1Q F),$48.1b,-,06:30
3957,102.4,CHF,"Thursday, June 30, 2016",102.6,d,Medium,CHF KOF Leading Indicator (JUN),101.8,d,07:00
3958,-6k,EUR,"Thursday, June 30, 2016",-5k,u,High,EUR German Unemployment Change (JUN),-10k,d,07:55
3959,6.1%,EUR,"Thursday, June 30, 2016",6.1%,-,High,EUR German Unemployment Rate s.a. (JUN),6.1%,-,07:55
3960,0.4%,GBP,"Thursday, June 30, 2016",0.4%,-,Low,GBP Gross Domestic Product (QoQ) (1Q F),0.4%,-,08:30
3961,2.0%,GBP,"Thursday, June 30, 2016",2.0%,-,Medium,GBP Gross Domestic Product (YoY) (1Q F),2.0%,-,08:30
3962,-32.6b,GBP,"Thursday, June 30, 2016",-28.0b,d,Low,GBP Current Account (Pounds) (1Q),-34.0b,d,08:30
3963,0.6%,GBP,"Thursday, June 30, 2016",0.2%,u,Low,GBP Index of Services (MoM) (APR),-0.1%,-,08:30
3964,0.5%,GBP,"Thursday, June 30, 2016",0.4%,u,Low,GBP Index of Services (3Mo3M) (APR),0.6%,-,08:30
3965,-0.6%,GBP,"Thursday, June 30, 2016",,-,Low,GBP Total Business Investment (QoQ) (1Q F),-0.5%,-,08:30
3966,-0.8%,GBP,"Thursday, June 30, 2016",,-,Low,GBP Total Business Investment (YoY) (1Q F),-0.4%,-,08:30
3967,0.1%,EUR,"Thursday, June 30, 2016",0.0%,u,High,EUR Euro-Zone Consumer Price Index Estimate (YoY) (JUN),-0.1%,-,09:00
3968,0.9%,EUR,"Thursday, June 30, 2016",0.8%,u,High,EUR Euro-Zone Consumer Price Index - Core (YoY) (JUN A),0.8%,-,09:00
3969,268k,USD,"Thursday, June 30, 2016",267k,d,Medium,USD Initial Jobless Claims (JUN 25),258k,u,12:30
3970,2120k,USD,"Thursday, June 30, 2016",2152k,u,Medium,USD Continuing Claims (JUN 18),2140k,u,12:30
3971,6.7%,CAD,"Thursday, June 30, 2016",5.0,u,Low,CAD Raw Materials Price Index (MoM) (MAY),0.7%,-,12:30
3972,1.1%,CAD,"Thursday, June 30, 2016",0.4%,u,Low,CAD Industrial Product Price (MoM) (MAY),-0.5%,-,12:30
3973,0.1%,CAD,"Thursday, June 30, 2016",0.1%,-,Medium,CAD Gross Domestic Product (MoM) (APR),-0.2%,-,12:30
3974,1.5%,CAD,"Thursday, June 30, 2016",1.4%,u,High,CAD Gross Domestic Product (YoY) (APR),1.2%,-,12:30
3975,56.8,USD,"Thursday, June 30, 2016",51.0,u,Low,USD Chicago Purchasing Manager (JUN),49.3,-,13:45
3976,37,USD,"Thursday, June 30, 2016",45,d,Low,USD EIA Natural Gas Storage Change (JUN 24),62,-,14:30
3977,42,USD,"Thursday, June 30, 2016",45,d,Low,USD EIA Working Natural Gas Implied Flow (JUN 24),62,-,14:30
3978,,BOE's,"Thursday, June 30, 2016",,-,High,BOE's Carney Speaks in London,,-,15:00
3979,,USD,"Thursday, June 30, 2016",,-,Low,USD Fed's Bullard Speaks in London,,-,17:30
3980,51.8,AUD,"Thursday, June 30, 2016",,-,Medium,AUD AiG Performance of Manufacturing Index (JUN),51,-,23:30
3981,3.2%,JPY,"Thursday, June 30, 2016",3.2%,-,Medium,JPY Jobless Rate (MAY),3.2%,-,23:30
3982,1.36,JPY,"Thursday, June 30, 2016",1.35,u,Medium,JPY Job-To-Applicant Ratio (MAY),1.34,-,23:30
3983,-1.1%,JPY,"Thursday, June 30, 2016",-1.1%,-,Medium,JPY Household Spending (YoY) (MAY),-0.4%,-,23:30
3984,-0.4%,JPY,"Thursday, June 30, 2016",-0.5%,u,High,JPY National Consumer Price Index (YoY) (MAY),-0.3%,-,23:30
3985,-0.4%,JPY,"Thursday, June 30, 2016",-0.4%,-,Medium,JPY National Consumer Price Index Ex-Fresh Food (YoY) (MAY),-0.3%,-,23:30
3986,0.6%,JPY,"Thursday, June 30, 2016",0.6%,-,Medium,"JPY National Consumer Price Index Ex Food, Energy (YoY) (MAY)",0.7%,-,23:30
3987,-0.5%,JPY,"Thursday, June 30, 2016",-0.4%,-,Low,JPY Tokyo Consumer Price Index (YoY) (JUN),-0.5%,-,23:30
3988,-0.5%,JPY,"Thursday, June 30, 2016",-0.5%,-,Low,JPY Tokyo Consumer Price Index Ex-Fresh Food (YoY) (JUN),-0.5%,-,23:30
3989,0.4%,JPY,"Thursday, June 30, 2016",0.4%,-,Low,"JPY Tokyo Consumer Price Index Ex Food, Energy (YoY) (JUN)",0.5%,-,23:30
3990,6,JPY,"Thursday, June 30, 2016",4,u,Medium,JPY Tankan Large Manufacturers Index (2Q),6,-,23:50
3991,6,JPY,"Thursday, June 30, 2016",3,u,Medium,JPY Tankan Large Manufacturers Outlook (2Q),3,-,23:50
3992,19,JPY,"Thursday, June 30, 2016",19,-,Medium,JPY Tankan Non-Manufacturing Index (2Q),22,-,23:50
3993,17,JPY,"Thursday, June 30, 2016",17,-,Medium,JPY Tankan Non-Manufacturing Outlook (2Q),17,-,23:50
3994,6.2%,JPY,"Thursday, June 30, 2016",5.6%,u,Medium,JPY Tankan Large All Industry Capex (2Q),-0.9%,-,23:50
3995,-5,JPY,"Thursday, June 30, 2016",-6,u,Low,JPY Tankan Small Mfg Index (2Q),-4,-,23:50
3996,-7,JPY,"Thursday, June 30, 2016",-7,-,Low,JPY Tankan Small Mfg Outlook (2Q),-6,-,23:50
3997,0,JPY,"Thursday, June 30, 2016",1,d,Low,JPY Tankan Small Non-Mfg Index (2Q),4,-,23:50
3998,-4,JPY,"Thursday, June 30, 2016",-2,d,Low,JPY Tankan Small Non-Mfg Outlook (2Q),-3,-,23:50
3999,-4.4%,AUD,"Wednesday, June 29, 2016",,-,Medium,AUD HIA New Home Sales (MoM) (MAY),-4.7%,-,01:00
4000,115.9,CNY,"Wednesday, June 29, 2016",,-,Low,CNY Westpac-MNI Consumer Sentiment (JUN),114.2,-,01:45
4001,46.5,JPY,"Wednesday, June 29, 2016",46.0,u,Medium,JPY Small Business Confidence (JUN),45.6,-,05:00
4002,10.1,EUR,"Wednesday, June 29, 2016",9.8,u,Medium,EUR German GfK Consumer Confidence Survey (JUL),9.8,-,06:00
4003,1.35,CHF,"Wednesday, June 29, 2016",,-,Medium,CHF UBS Consumption Indicator (MAY),1.24,d,06:00
4004,0.2%,GBP,"Wednesday, June 29, 2016",0.0%,u,Low,GBP Nationwide House Prices s.a. (MoM) (JUN),0.2%,-,06:00
4005,5.1%,GBP,"Wednesday, June 29, 2016",4.9%,u,Medium,GBP Nationwide House Prices n.s.a. (YoY) (JUN),4.7%,-,06:00
4006,,EUR,"Wednesday, June 29, 2016",,-,Low,EUR ECB Board Member Lautenschlaeger Chairs Panel in Sintra,,-,08:00
4007,1.503B,GBP,"Wednesday, June 29, 2016",1.5B,u,Medium,GBP Net Consumer Credit (MAY),1.294b,u,08:30
4008,2.8b,GBP,"Wednesday, June 29, 2016",2.2B,u,Low,GBP Net Lending Sec. on Dwellings (MAY),0.1b,d,08:30
4009,67.04K,GBP,"Wednesday, June 29, 2016",65.3K,u,Medium,GBP Mortgage Approvals (MAY),66.21k,d,08:30
4010,1.2%,GBP,"Wednesday, June 29, 2016",,-,Low,GBP M4 Money Supply (MoM) (MAY),-0.1%,-,08:30
4011,1.8%,GBP,"Wednesday, June 29, 2016",,-,Low,GBP M4 Money Supply (YoY) (MAY),1.1%,u,08:30
4012,5.2%,GBP,"Wednesday, June 29, 2016",2.6%,u,Low,GBP M4 Ex IOFCs 3M Annualised (MAY),4.1%,-,08:30
4013,104.4,EUR,"Wednesday, June 29, 2016",104.7,d,Low,EUR Euro-Zone Economic Confidence (JUN),104.6,d,09:00
4014,0.22,EUR,"Wednesday, June 29, 2016",0.26,d,Low,EUR Euro-Zone Business Climate Indicator (JUN),0.26,-,09:00
4015,-2.8,EUR,"Wednesday, June 29, 2016",-3.4,u,Low,EUR Euro-Zone Industrial Confidence (JUN),-3.7,d,09:00
4016,10.8,EUR,"Wednesday, June 29, 2016",11.0,d,Low,EUR Euro-Zone Services Confidence (JUN),11.3,-,09:00
4017,-7.3,EUR,"Wednesday, June 29, 2016",-7.3,-,Low,EUR Euro-Zone Consumer Confidence (JUN F),-7.3,-,09:00
4018,,EUR,"Wednesday, June 29, 2016",,-,Low,EUR ECB Vice President Constancio Chairs Panel in Sintra,,-,10:30
4019,-2.6%,USD,"Wednesday, June 29, 2016",,-,Medium,USD MBA Mortgage Applications (JUN 24),2.9%,-,11:00
4020,0.1%,EUR,"Wednesday, June 29, 2016",0.2%,d,Medium,EUR German Consumer Price Index (MoM) (JUN P),0.3%,-,12:00
4021,0.3%,EUR,"Wednesday, June 29, 2016",0.3%,-,High,EUR German Consumer Price Index (YoY) (JUN P),0.1%,-,12:00
4022,0.2%,USD,"Wednesday, June 29, 2016",0.3%,d,Medium,USD Personal Income (MAY),0.5%,u,12:30
4023,0.4%,USD,"Wednesday, June 29, 2016",0.4%,-,Medium,USD Personal Spending (MAY),1.1%,u,12:30
4024,0.3%,USD,"Wednesday, June 29, 2016",0.2%,u,Medium,USD Real Personal Spending (MAY),0.8%,u,12:30
4025,0.2%,USD,"Wednesday, June 29, 2016",0.2%,-,Low,USD Personal Consumption Expenditure Deflator (MoM) (MAY),0.3%,-,12:30
4026,0.9%,USD,"Wednesday, June 29, 2016",1.0%,d,Low,USD Personal Consumption Expenditure Deflator (YoY) (MAY),1.1%,-,12:30
4027,0.2%,USD,"Wednesday, June 29, 2016",0.2%,-,Medium,USD Personal Consumption Expenditure Core (MoM) (MAY),0.2%,-,12:30
4028,1.6%,USD,"Wednesday, June 29, 2016",1.6%,-,High,USD Personal Consumption Expenditure Core (YoY) (MAY),1.6%,-,12:30
4029,1.90%,CNY,"Wednesday, June 29, 2016",,-,Low,CNY Swift Global Payments CNY (MAY),1.82%,-,13:07
4030,-3.7%,USD,"Wednesday, June 29, 2016",-1.1%,d,Low,USD Pending Home Sales (MoM) (MAY),3.9%,d,14:00
4031,2.4%,USD,"Wednesday, June 29, 2016",4.6%,d,Medium,USD Pending Home Sales (YoY) (MAY),1.8%,d,14:00
4032,-4053k,USD,"Wednesday, June 29, 2016",-2500k,d,Medium,USD DOE U.S. Crude Oil Inventories (JUN 24),-917k,-,14:30
4033,-951k,USD,"Wednesday, June 29, 2016",-650k,d,Low,USD DOE Cushing OK Crude Inventory (JUN 24),-1280k,-,14:30
4034,1367k,USD,"Wednesday, June 29, 2016",-300k,u,Low,USD DOE U.S. Gasoline Inventories (JUN 24),627k,-,14:30
4035,-1801k,USD,"Wednesday, June 29, 2016",625k,d,Low,USD DOE U.S. Distillate Inventory (JUN 24),151k,-,14:30
4036,-0.9%,NZD,"Wednesday, June 29, 2016",,-,Medium,NZD Building Permits (MoM) (MAY),6.6%,-,22:45
4037,-1,GBP,"Wednesday, June 29, 2016",-2,u,Medium,GBP GfK Consumer Confidence Survey (JUN),-1,-,23:05
4038,2.58%,JPY,"Wednesday, June 29, 2016",,-,Low,JPY Loans & Discounts Corp (YoY) (MAY),3.05%,-,23:50
4039,-2.3%,JPY,"Wednesday, June 29, 2016",-0.2%,d,Low,JPY Industrial Production (MoM) (MAY P),0.5%,-,23:50
4040,-0.1%,JPY,"Wednesday, June 29, 2016",1.9%,d,Medium,JPY Industrial Production (YoY) (MAY P),-3.3%,-,23:50
4041,¥394.2b,JPY,"Wednesday, June 29, 2016",,-,Medium,JPY Japan Buying Foreign Bonds (Yen) (JUN 24),¥457.7b,-,23:50
4042,¥211.6b,JPY,"Wednesday, June 29, 2016",,-,Medium,JPY Japan Buying Foreign Stocks (Yen) (JUN 24),¥72.4b,-,23:50
4043,¥-2157.5t,JPY,"Wednesday, June 29, 2016",,-,Low,JPY Foreign Buying Japan Bonds (Yen) (JUN 24),¥485.9b,-,23:50
4044,¥-184.2b,JPY,"Wednesday, June 29, 2016",,-,Low,JPY Foreign Buying Japan Stocks (Yen) (JUN 24),¥231.1b,-,23:50
4045,,EUR,"Tuesday, June 28, 2016",,-,Low,EUR ECB's Klaas Knot at conference in Sintra,,-,
4046,0.9%,EUR,"Tuesday, June 28, 2016",0.6%,u,Low,EUR German Import Price Index (MoM) (MAY),-0.1%,-,06:00
4047,-5.5%,EUR,"Tuesday, June 28, 2016",-5.8%,u,Low,EUR German Import Price Index (YoY) (MAY),-6.6%,-,06:00
4048,,EUR,"Tuesday, June 28, 2016",,-,High,"EUR ECB President Draghi Speaks in Sintra, Portugal",,-,08:00
4049,,EUR,"Tuesday, June 28, 2016",,-,High,EUR EU Parliament to Vote on Resolution on U.K. Referendum,,-,08:00
4050,,GBP,"Tuesday, June 28, 2016",,-,Medium,GBP BOE Holds Third Additional ITLR Operation Around EU Referendum,,-,09:00
4051,4,GBP,"Tuesday, June 28, 2016",,-,Low,GBP CBI Retailing Reported Sales (JUN),7,-,10:00
4052,14,GBP,"Tuesday, June 28, 2016",,-,Low,GBP CBI Total Dist. Reported Sales (JUN),19,-,10:00
4053,1.1%,USD,"Tuesday, June 28, 2016",1.0%,u,Medium,USD Gross Domestic Product (Annualized) (1Q T),0.8%,-,12:30
4054,1.5%,USD,"Tuesday, June 28, 2016",2.0%,d,Medium,USD Personal Consumption (1Q T),1.9%,-,12:30
4055,0.4%,USD,"Tuesday, June 28, 2016",0.6%,d,Medium,USD Gross Domestic Product Price Index (1Q T),0.6%,-,12:30
4056,2.0%,USD,"Tuesday, June 28, 2016",2.1%,d,Medium,USD Core Personal Consumption Expenditure (QoQ) (1Q T),2.1%,-,12:30
4057,0.07%,USD,"Tuesday, June 28, 2016",,-,Low,USD S&P/Case-Shiller US HPI (MoM) s.a. (APR),0.06%,d,13:00
4058,186.63,USD,"Tuesday, June 28, 2016",186.71,d,Low,USD S&P/Case-Shiller Home Price Index (APR),184.58,u,13:00
4059,0.45%,USD,"Tuesday, June 28, 2016",0.58%,d,Low,USD S&P/CS 20 City (MoM) s.a. (APR),0.81%,d,13:00
4060,5.44%,USD,"Tuesday, June 28, 2016",5.41%,u,Medium,USD S&P/Case-Shiller Composite-20 (YoY) (APR),5.48%,u,13:00
4061,178.69,USD,"Tuesday, June 28, 2016",,-,Low,USD S&P/Case-Shiller US Home Price Index (APR),176.84,d,13:00
4062,5.03%,USD,"Tuesday, June 28, 2016",,-,Medium,USD S&P/Case-Shiller US Home Price Index (YoY) (APR),5.11%,d,13:00
4063,98.0,USD,"Tuesday, June 28, 2016",93.5,u,High,USD Consumer Confidence (JUN),92.4,d,14:00
4064,-7,USD,"Tuesday, June 28, 2016",3,d,Low,USD Richmond Fed Manufacturing Index (JUN),-1,-,14:00
4065,,USD,"Tuesday, June 28, 2016",,-,Low,USD U.S. to Sell 4-Week Bills,,-,15:30
4066,-1.9%,JPY,"Tuesday, June 28, 2016",-1.6%,-,Medium,JPY Retail Trade (YoY) (MAY),-0.9%,d,23:50
4067,0.0%,JPY,"Tuesday, June 28, 2016",0.0%,-,Low,JPY Retail Trade s.a. (MoM) (MAY),-0.1%,u,23:50
4068,-2.2%,JPY,"Tuesday, June 28, 2016",-1.5%,d,Medium,JPY Large Retailers' Sales (MAY),-0.7%,-,23:50
4069,3.7%,CNY,"Monday, June 27, 2016",,-,Low,CNY Industrial Profits (YoY) (MAY),4.2%,-,01:30
4070,4.9%,EUR,"Monday, June 27, 2016",4.8%,u,Low,EUR Euro-Zone M3 s.a. (YoY) (MAY),4.6%,-,08:00
4071,501.2b,CHF,"Monday, June 27, 2016",,-,Low,CHF Total Sight Deposits (JUN 24),496.4b,-,08:00
4072,423.5b,CHF,"Monday, June 27, 2016",,-,Low,CHF Domestic Sight Deposits (JUN 24),416.5b,-,08:00
4073,$-60.6b,USD,"Monday, June 27, 2016",-$59.4b,d,Medium,USD Advance Goods Trade Balance (MAY),-$57.5b,-,12:30
4074,51.3,USD,"Monday, June 27, 2016",52.0,d,Medium,USD Markit US Services PMI (JUN P),51.3,-,13:45
4075,51.2,USD,"Monday, June 27, 2016",,-,Medium,USD Markit US Composite PMI (JUN P),50.9,-,13:45
4076,-18.3,USD,"Monday, June 27, 2016",-15.0,d,Low,USD Dallas Fed Manufacturing Activity (JUN),-20.8,-,14:30
4077,,USD,"Monday, June 27, 2016",,-,Low,USD U.S. to Sell 3-Month Bills,,-,15:30
4078,,USD,"Monday, June 27, 2016",,-,Low,USD U.S. to Sell 6-Month Bills,,-,15:30
4079,,CNY,"Monday, June 27, 2016",,-,Low,"CNY PBOC Governor Zhou Speaks at ECB Forum in Sintra, Portugal",,-,17:30
4080,116.8,AUD,"Monday, June 27, 2016",,-,Low,AUD ANZ Roy Morgan Weekly Consumer Confidence Index (JUN 26),118.8,-,23:30
4081,358m,NZD,"Sunday, June 26, 2016",182m,-,Medium,NZD Trade Balance (New Zealand dollars) (MAY),326m,u,22:45
4082,4.57b,NZD,"Sunday, June 26, 2016",4.31b,-,Low,NZD Exports (New Zealand dollars) (MAY),4.30b,-,22:45
