,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_90_after,direction_agg_0_90_after
2928,2012-08-31 09:45:00,10,-0.48,0,0.0,0,0,0,2,2,0,0,0,0,1,2012,35,4,1,8,-2,-2,13,-8,-6,9,-8,0,23,-18,-10,25,-38,-20,20,-24,13,18,-11,-13,1
2929,2012-08-31 09:55:00,63,1.18,0,1.08,0,0,2,0,2,0,0,0,0,1,2012,35,4,1,9,0,0,23,-10,-10,25,-30,-20,20,-16,13,44,23,39,20,23,-1,28,-12,-3,1
2930,2012-08-31 10:00:00,24,3.44,0,0.42,0,0,2,0,2,0,0,0,0,1,2012,35,4,1,23,-10,-10,25,-30,-20,20,-16,13,44,23,39,20,23,-1,35,-9,-32,42,-11,5,1
2931,2012-09-04 01:00:00,67,1.39,0,0.0,0,0,1,0,1,0,0,0,1,0,2012,36,1,1,5,3,3,3,2,-1,3,0,-2,2,1,1,2,2,1,5,6,4,14,-7,1,1
2932,2012-09-04 09:00:00,29,-0.4,0,1.0,0,0,0,1,1,0,0,0,1,0,2012,36,1,1,8,-4,-4,7,1,5,9,9,8,5,8,-1,4,7,-1,3,8,0,35,-27,8,1
2933,2012-09-04 10:00:00,11_38_39,-0.8300000000000003,0,-0.55,0,0,1,4,5,0,0,1,2,0,2012,36,1,3,20,18,18,16,4,-14,8,8,4,13,3,-5,10,0,-3,5,-2,-2,31,12,-7,1
2934,2012-09-05 08:30:00,61_62,5.16,0,2.19,0,1,0,2,3,0,0,0,1,1,2012,36,2,2,8,4,3,5,5,1,19,16,11,9,14,-3,8,17,2,4,18,1,49,35,7,1
2935,2012-09-06 08:15:00,0,3.4799999999999995,0,3.3600000000000003,0,0,3,0,0,3,0,1,0,0,2012,36,3,1,15,-7,-7,15,-4,3,17,-16,-11,26,-20,-4,28,-39,-19,19,-36,3,38,28,-52,0
2936,2012-09-06 08:30:00,69,-1.5,0,10.05,0,3,0,0,3,0,0,1,0,0,2012,36,3,1,26,-4,-4,28,-23,-19,19,-20,3,29,-36,-16,10,-39,-3,14,-33,6,38,6,-47,0
2937,2012-09-06 10:00:00,40,3.66,0,0.0,0,0,3,0,3,0,0,1,0,0,2012,36,3,1,15,10,10,10,10,0,6,10,0,13,3,-8,12,10,7,8,15,5,46,-14,51,2
2938,2012-09-06 10:30:00,46,-1.99,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,36,3,1,14,13,13,14,26,12,12,25,-1,7,26,1,15,40,14,12,40,0,45,9,33,2
2939,2012-09-06 11:00:00,18,-1.2,0,0.0,0,2,0,0,2,0,0,0,0,1,2012,36,3,1,7,-4,-4,11,1,5,12,0,-1,14,-12,-12,9,-4,8,5,-4,0,66,45,-2,1
2940,2012-09-07 08:30:00,48_70_3,-10.82,0,-2.21,0,0,3,5,5,0,3,2,0,1,2012,36,4,3,30,15,15,21,36,21,12,32,-4,30,57,25,9,50,-7,8,54,4,39,0,40,2
2941,2012-09-10 15:00:00,12,-1.54,0,0.69,0,0,0,1,0,1,0,0,1,0,2012,37,0,1,12,-8,-8,7,-4,4,1,-3,1,4,0,3,4,0,0,2,0,0,25,-16,-9,1
2942,2012-09-11 07:30:00,45,0.89,0,0.0,0,0,1,0,1,0,0,0,1,0,2012,37,1,1,8,-6,-6,5,-4,2,4,-8,-4,10,-15,-7,6,-12,3,4,-9,3,20,-9,19,2
2943,2012-09-11 08:30:00,68,1.8900000000000001,0,4.53,0,0,3,0,0,3,0,1,0,0,2012,37,1,1,8,-6,-6,5,-3,3,9,6,9,8,5,-1,18,20,14,14,27,7,22,5,50,2
2944,2012-09-11 10:00:00,37_43,3.7399999999999998,0,-0.04,0,0,1,1,2,0,0,0,2,0,2012,37,1,2,8,-7,-7,5,-7,-1,5,-5,2,5,-8,-3,4,-10,-2,2,-9,1,23,13,29,2
2945,2012-09-12 08:30:00,41,-2.16,0,-0.5,0,0,0,2,2,0,0,0,0,1,2012,37,2,1,12,-6,-6,5,-9,-3,5,-10,-1,11,-3,7,5,-5,-2,10,-2,3,27,-8,-12,1
2946,2012-09-12 10:00:00,31,1.15,0,0.18,0,0,0,1,1,0,0,0,1,0,2012,37,2,1,9,-4,-4,12,7,11,10,3,-3,10,11,7,8,4,-7,8,0,-4,26,4,10,1
2947,2012-09-12 10:30:00,18,1.96,0,0.0,0,2,0,0,2,0,0,0,0,1,2012,37,2,1,19,-14,-15,7,-14,0,8,-11,3,4,-10,2,8,-6,4,8,-6,0,32,-8,-5,1
2948,2012-09-13 08:30:00,69_49_16,10.090000000000002,0,10.95,0,2,3,3,8,0,0,2,0,1,2012,37,3,3,7,-2,-3,6,-5,-3,13,-13,-8,7,-8,5,5,-9,0,4,-10,-1,11,2,-12,1
2949,2012-09-13 10:30:00,46,0.14,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,37,3,1,10,8,7,5,5,-2,7,8,3,4,12,4,6,14,3,4,15,1,23,5,20,2
2950,2012-09-13 12:30:00,26,0.0,0,0.0,0,2,0,0,2,0,0,0,0,1,2012,37,3,1,47,27,27,43,5,-21,35,25,20,22,13,-12,18,4,-9,23,21,18,47,-20,74,2
2951,2012-09-13 13:54:00,25,-3.42,2,0.0,0,0,0,2,2,0,0,0,0,1,2012,37,3,1,5,0,0,11,5,5,11,14,9,17,28,14,6,25,-3,10,32,7,60,53,18,2
2952,2012-09-14 08:30:00,17_60_13_8,-2.8900000000000006,0,-4.59,0,0,8,3,8,0,3,3,0,1,2012,37,4,4,9,0,0,10,3,3,7,-2,-5,6,1,3,8,4,2,7,7,3,29,-24,47,2
2953,2012-09-14 09:15:00,9_42,-17.22,2,-2.16,0,0,0,4,2,0,2,0,0,2,2012,37,4,2,6,3,3,8,-2,-5,6,1,3,11,12,11,11,21,9,12,31,10,26,12,40,2
2954,2012-09-14 09:55:00,58,7.77,0,1.92,0,0,3,0,0,3,0,1,0,0,2012,37,4,1,19,14,14,26,32,18,9,28,-4,8,30,1,11,27,-3,10,20,-6,60,40,9,1
2955,2012-09-14 10:00:00,5,8.78,0,0.14,0,0,0,2,2,0,0,0,0,1,2012,37,4,1,26,18,18,9,14,-4,8,16,1,11,13,-3,10,6,-6,7,2,-4,72,49,0,1
2956,2012-09-17 08:30:00,21,-1.76,0,0.0,0,0,0,2,2,0,0,0,0,1,2012,38,0,1,11,7,6,9,12,5,8,18,6,5,19,1,10,28,9,9,30,2,32,-20,61,2
2957,2012-09-18 08:30:00,19,2.64,0,1.34,0,0,2,0,0,2,0,0,0,1,2012,38,1,1,5,0,0,10,8,8,4,5,-3,12,16,10,8,19,3,6,15,-4,29,-11,3,1
2958,2012-09-18 08:38:00,66,2.6,0,1.62,0,0,2,0,2,0,0,0,0,1,2012,38,1,1,4,-3,-3,12,8,10,8,11,3,6,7,-4,8,3,-4,7,5,3,29,-7,-2,1
2959,2012-09-18 10:00:00,44,0.66,0,0.55,0,0,1,0,1,0,0,0,1,0,2012,38,1,1,7,-2,-2,9,-7,-5,6,-4,3,7,-4,0,8,1,6,16,-12,-13,31,-2,3,1
2960,2012-09-19 08:30:00,4_36,-0.11999999999999988,0,-1.56,0,5,0,0,5,0,0,1,0,1,2012,38,2,2,9,-5,-5,6,-2,3,12,3,5,11,14,10,9,14,0,8,19,5,25,-11,14,1
2961,2012-09-19 10:00:00,23,6.87,0,0.09,0,0,3,0,3,0,0,1,0,0,2012,38,2,1,25,23,23,10,22,0,13,33,11,8,29,-4,9,27,-2,9,31,5,36,-4,49,2
2962,2012-09-19 10:30:00,18,3.94,2,0.0,0,2,0,0,2,0,0,0,0,1,2012,38,2,1,10,-5,-4,5,-5,1,7,-6,-2,12,2,8,6,0,-2,8,5,5,46,26,13,1
2963,2012-09-20 08:30:00,69,3.96,0,16.44,0,0,0,3,3,0,0,1,0,0,2012,38,3,1,9,4,4,10,-5,-9,11,-14,-10,9,-12,1,7,-11,1,5,-9,2,19,8,-33,0
2964,2012-09-20 09:00:00,32,-0.2,0,-0.8,0,2,0,0,0,0,2,0,0,1,2012,38,3,1,5,0,0,11,-9,-9,6,-9,0,3,-9,0,8,-2,6,17,-16,-14,25,-15,-10,1
2965,2012-09-20 10:00:00,53_7,0.74,0,1.41,0,1,3,0,3,1,0,1,1,0,2012,38,3,2,12,9,10,7,13,4,13,20,7,10,12,-8,5,9,-3,6,12,3,25,-20,18,2
2966,2012-09-20 10:30:00,46,0.14,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,38,3,1,6,5,5,10,12,7,8,18,6,7,15,-3,6,19,4,8,11,-8,29,4,5,1
2967,2012-09-25 09:00:00,65,-0.52,0,2.82,0,2,0,0,2,0,0,0,0,1,2012,39,1,1,10,6,6,15,-5,-11,6,-5,0,5,-10,-5,4,-8,2,5,-11,-3,34,16,3,1
2968,2012-09-25 09:59:00,64,1.06,0,0.0,0,0,1,0,1,0,0,0,1,0,2012,39,1,1,13,11,12,16,16,5,7,16,0,12,13,-3,6,15,2,9,12,-3,22,-19,12,1
2969,2012-09-25 10:00:00,6_35,5.170000000000001,0,3.9099999999999997,0,0,3,1,1,3,0,1,1,0,2012,39,1,2,13,11,12,16,16,5,7,16,0,12,13,-3,6,15,2,9,12,-3,22,-19,12,1
2970,2012-09-26 10:00:00,47,-1.47,0,0.42000000000000004,0,0,0,3,3,0,0,1,0,0,2012,39,2,1,14,13,13,8,10,-3,7,8,-2,5,10,3,19,-5,-15,6,-7,-2,19,-10,7,1
2971,2012-09-26 10:30:00,18,-1.42,0,0.0,0,2,0,0,2,0,0,0,0,1,2012,39,2,1,6,-1,-2,8,1,3,7,6,4,11,2,-5,7,3,2,7,-1,-5,24,-14,8,1
2972,2012-09-27 08:30:00,69_14_20_28_27,-37.05,2,7.2200000000000015,0,1,3,7,6,0,5,2,1,2,2012,39,3,5,16,-1,0,11,3,4,7,6,3,6,7,0,9,13,6,12,3,-10,28,10,-5,1
2973,2012-09-27 10:00:00,50,-1.62,0,1.1099999999999999,0,0,0,3,0,3,0,1,0,0,2012,39,3,1,11,-4,-4,11,-11,-7,10,-8,3,8,-13,-5,5,-13,0,8,-18,-5,16,1,-24,0
2974,2012-09-27 10:30:00,46,0.72,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,39,3,1,6,-3,-3,7,-6,-3,6,-6,0,7,-3,2,5,-2,1,9,6,9,26,-16,0,1
2975,2012-09-28 08:30:00,15_52_51,-0.6799999999999999,0,-1.21,4,4,0,1,2,2,1,0,1,2,2012,39,4,3,8,4,4,11,4,0,6,2,-2,6,4,2,6,8,4,8,11,3,24,-15,-18,0
2976,2012-09-28 09:45:00,10,-2.48,0,0.0,0,0,0,2,2,0,0,0,0,1,2012,39,4,1,14,-8,-8,14,-19,-11,8,-23,-4,7,-23,1,8,-29,-6,11,-37,-8,33,-3,-52,0
2977,2012-09-28 09:55:00,63,-1.5,0,3.64,0,0,0,2,2,0,0,0,0,1,2012,39,4,1,8,-4,-4,7,-4,1,8,-10,-6,11,-18,-8,23,-38,-20,12,-34,4,45,-29,-43,0
2978,2012-10-01 09:00:00,29,-0.4,0,0.0,0,0,0,1,1,0,0,0,1,0,2012,40,0,1,8,0,0,4,-1,-1,5,0,1,5,-1,-2,6,-6,-4,6,-10,-5,51,40,-13,1
2979,2012-10-01 10:00:00,11_38_39,2.01,0,1.35,0,0,4,1,4,1,0,1,2,0,2012,40,0,3,25,19,18,12,25,6,12,15,-10,6,17,2,18,3,-14,6,3,0,34,-15,8,1
2980,2012-10-02 01:00:00,67,1.62,0,0.0,0,0,1,0,1,0,0,0,1,0,2012,40,1,1,10,7,7,2,7,0,5,10,3,6,7,-3,3,9,2,4,11,2,23,6,6,1
2981,2012-10-03 08:15:00,0,0.9299999999999999,0,-4.86,0,0,3,0,0,0,3,1,0,0,2012,40,2,1,17,8,7,11,10,3,6,10,0,9,4,-6,10,1,-3,15,-12,-13,21,-3,-3,1
2982,2012-10-03 10:00:00,40,4.5,0,0.0,0,0,3,0,3,0,0,1,0,0,2012,40,2,1,18,-4,-4,11,-1,3,18,15,16,7,21,6,10,17,-4,6,14,-3,18,-2,11,1
2983,2012-10-03 10:30:00,18,-0.78,0,0.0,0,2,0,0,2,0,0,0,0,1,2012,40,2,1,7,-2,-2,6,4,5,9,0,-4,9,-4,-4,13,-15,-11,5,-10,5,35,9,1,1
2984,2012-10-04 08:30:00,69,-0.99,0,21.9,0,3,0,0,3,0,0,1,0,0,2012,40,3,1,28,20,20,12,16,-4,15,19,3,18,4,-15,13,15,10,15,23,8,48,19,11,1
2985,2012-10-04 10:00:00,24,1.8,0,0.46,0,0,2,0,2,0,0,0,0,1,2012,40,3,1,14,7,8,13,17,10,11,13,-4,10,16,3,5,13,-3,5,11,-2,24,-15,21,2
2986,2012-10-04 10:30:00,46,0.77,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,40,3,1,6,-2,-1,7,2,4,4,0,-2,8,3,3,6,6,3,17,19,13,27,4,16,2
2987,2012-10-05 08:30:00,48_70_3,156.55999999999997,0,4.989999999999999,0,3,5,0,5,3,0,2,0,1,2012,40,4,3,26,4,4,16,10,6,15,13,4,15,14,1,9,8,-6,12,14,6,28,-1,55,2
2988,2012-10-05 15:00:00,12,1.12,0,0.16,0,0,1,0,0,1,0,0,1,0,2012,40,4,1,9,-3,-3,5,-6,-3,12,-15,-9,4,-15,0,3,-15,0,5,-10,5,14,2,-2,1
2989,2012-10-09 07:30:00,45,-0.57,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,41,1,1,5,2,2,12,6,4,3,6,0,6,9,3,4,10,1,6,9,0,26,14,0,1
2990,2012-10-09 10:00:00,37,0.6,0,0.0,0,0,1,0,1,0,0,0,1,0,2012,41,1,1,7,1,1,7,-4,-5,7,-3,1,10,1,4,4,1,0,5,2,1,33,-14,-40,0
2991,2012-10-10 10:00:00,31_43,0.009999999999999953,0,-0.91,0,1,0,2,0,1,2,0,1,1,2012,41,2,2,20,11,11,10,12,1,11,9,-3,9,11,2,4,11,-1,20,26,16,27,-4,16,2
2992,2012-10-11 08:30:00,68_69_41,-5.47,0,9.379999999999999,0,3,5,0,6,2,0,2,0,1,2012,41,3,3,11,-2,-3,9,1,3,7,3,2,8,-5,-8,4,-5,0,6,0,6,18,3,7,1
2993,2012-10-11 10:30:00,46,-1.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,41,3,1,5,-1,-1,7,6,7,8,6,0,8,3,-3,5,2,-1,3,3,1,19,3,-13,1
2994,2012-10-11 11:00:00,18,0.14,0,0.0,0,2,0,0,2,0,0,0,0,1,2012,41,3,1,2,-1,-1,7,-7,-6,4,-7,0,12,-15,-8,4,-13,2,4,-11,1,16,0,-8,1
2995,2012-10-12 08:30:00,49_16,-1.71,2,0.0,0,0,3,2,5,0,0,1,0,1,2012,41,4,2,18,13,13,13,5,-9,5,8,3,9,5,-3,8,11,6,9,15,4,22,-3,4,1
2996,2012-10-12 09:55:00,58,4.65,0,-3.09,0,0,3,0,0,0,3,1,0,0,2012,41,4,1,7,3,3,6,3,0,10,-6,-9,6,-3,3,4,-3,0,11,-11,-8,21,-11,-27,0
2997,2012-10-12 14:54:00,25,1.04,0,0.0,0,0,2,0,2,0,0,0,0,1,2012,41,4,1,3,-2,-2,5,1,3,3,1,0,2,1,0,3,1,0,3,-1,-3,11,6,-6,1
2998,2012-10-15 08:30:00,17_60_21,6.419999999999999,0,10.62,0,0,6,2,2,6,0,2,0,1,2012,42,0,3,7,1,1,8,-4,-5,4,-1,3,5,-5,-4,12,-13,-8,6,-12,1,8,-8,-19,0
2999,2012-10-15 10:00:00,5,0.74,0,0.08,0,0,0,2,2,0,0,0,0,1,2012,42,0,1,7,1,1,5,2,1,8,-2,-5,3,-3,-1,5,-3,0,8,-9,-6,21,-10,-2,1
3000,2012-10-16 08:30:00,13_8,-1.9900000000000002,0,0.0,0,0,2,3,5,0,0,1,0,1,2012,42,1,2,8,0,0,7,-5,-5,4,-6,-1,3,-7,-1,5,-3,4,4,-4,-1,49,42,4,1
3001,2012-10-16 09:00:00,66,3.46,0,0.52,0,0,2,0,2,0,0,0,0,1,2012,42,1,1,5,1,1,5,2,1,6,-2,-4,5,-3,-1,5,-3,0,2,-1,2,16,0,-14,1
3002,2012-10-16 09:15:00,9_42,0.21999999999999997,0,-4.88,0,2,2,0,0,0,4,0,0,2,2012,42,1,2,5,-1,-1,5,-1,0,2,1,2,7,-4,-5,7,-4,0,11,4,8,16,-1,-17,0
3003,2012-10-16 10:00:00,44,-1.48,0,0.55,0,1,0,0,1,0,0,0,1,0,2012,42,1,1,14,-12,-12,5,-12,0,12,-20,-8,12,-26,-6,6,-25,1,15,-28,-4,21,9,-30,0
3004,2012-10-17 08:30:00,4_36,17.8,2,0.72,0,0,5,0,5,0,0,1,0,1,2012,42,2,2,10,-6,-6,10,-10,-4,7,-5,5,7,0,5,10,-3,-3,6,-5,-2,19,8,-11,1
3005,2012-10-17 10:30:00,18,0.6,0,0.0,0,2,0,0,2,0,0,0,0,1,2012,42,2,1,9,-4,-4,6,0,4,6,-1,-1,4,0,1,4,-2,-2,7,-3,-1,32,17,9,1
3006,2012-10-18 08:30:00,69,3.5999999999999996,0,10.77,0,0,0,3,3,0,0,1,0,0,2012,42,3,1,10,-8,-7,7,-7,1,4,-6,1,7,-6,0,4,-9,-3,3,-10,-1,19,7,-8,1
3007,2012-10-18 10:00:00,53_7,4.33,0,-3.59,0,0,4,0,3,0,1,1,1,0,2012,42,3,2,13,-4,-3,11,-7,-3,7,-10,-2,15,-20,-10,8,-22,-2,6,-20,2,20,7,-7,1
3008,2012-10-18 10:30:00,46,1.02,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,42,3,1,6,2,2,5,4,2,4,5,1,5,7,2,5,4,-3,5,7,3,32,-17,19,2
3009,2012-10-19 10:00:00,23,0.33,0,0.9299999999999999,0,3,0,0,3,0,0,1,0,0,2012,42,4,1,9,-4,-4,6,-1,3,15,-16,-15,8,-18,-2,6,-16,2,7,-11,5,26,-16,-15,0
3010,2012-10-23 09:59:00,64,-0.96,0,0.0,0,0,0,1,1,0,0,0,1,0,2012,43,1,1,6,4,4,6,2,-2,5,3,1,6,2,-1,5,0,-2,6,2,2,18,-2,-5,1
3011,2012-10-23 20:25:00,35,0.5,0,-1.0,0,0,1,0,0,0,1,0,1,0,2012,43,1,1,4,-2,-2,4,-1,1,5,-4,-3,4,-6,-2,2,-4,2,4,-1,3,9,3,9,1
3012,2012-10-24 09:00:00,32,-0.6,0,-0.8,0,2,0,0,0,0,2,0,0,1,2012,43,2,1,21,20,20,7,21,1,8,23,2,6,18,-5,4,19,1,7,13,-6,36,8,6,1
3013,2012-10-24 10:00:00,47,0.54,0,-2.67,0,0,3,0,0,0,3,1,0,0,2012,43,2,1,13,-7,-7,10,-13,-6,7,-16,-3,8,-16,0,5,-13,3,6,-15,-2,18,-1,-12,1
3014,2012-10-24 10:30:00,18,1.6,0,0.0,0,2,0,0,2,0,0,0,0,1,2012,43,2,1,12,7,7,5,7,0,6,9,2,3,7,-2,6,7,0,7,10,3,23,-16,-9,1
3015,2012-10-24 14:15:00,26,0.0,0,0.0,0,2,0,0,2,0,0,0,0,1,2012,43,2,1,16,-5,-5,9,-3,2,10,5,8,8,3,-2,7,6,3,5,7,2,21,9,5,1
3016,2012-10-25 08:30:00,69_14_20,7.640000000000001,0,15.16,0,3,5,0,5,0,3,2,0,1,2012,43,3,3,18,-7,-7,7,-14,-6,8,-12,2,8,-9,3,4,-7,2,4,-8,-1,27,-10,-23,0
3017,2012-10-25 10:00:00,50,-1.56,0,0.8400000000000001,0,0,0,3,3,0,0,1,0,0,2012,43,3,1,6,0,0,7,0,0,6,-1,-1,7,2,3,8,-3,-4,2,-3,0,25,-5,-22,0
3018,2012-10-25 10:30:00,46,0.19,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,43,3,1,5,2,2,8,-5,-7,4,-7,-2,10,-15,-8,5,-10,5,5,-10,0,21,-16,-13,1
3019,2012-10-26 08:30:00,2_1,3.34,0,-2.0500000000000003,0,0,5,0,2,0,3,1,0,1,2012,43,4,2,12,-6,-6,19,4,10,15,12,8,10,11,-2,7,11,0,8,6,-5,21,8,24,2
3020,2012-10-26 09:55:00,63,-0.2,0,2.56,0,2,0,0,2,0,0,0,0,1,2012,43,4,1,8,-3,-3,19,1,4,17,13,12,12,17,4,11,21,4,13,13,-8,28,18,7,1
3021,2012-10-29 08:30:00,52_51,5.89,0,0.29000000000000004,0,0,2,1,3,0,0,0,1,1,2012,44,0,2,7,-6,-6,7,-2,4,4,-2,0,5,-5,-3,5,-1,5,4,-1,0,18,4,2,1
3022,2012-10-29 08:32:00,15,0.1,0,0.08,0,2,0,0,2,0,0,0,0,1,2012,44,0,1,7,-6,-6,7,-2,4,4,-2,0,5,-5,-3,5,-1,5,4,-1,0,18,4,2,1
3023,2012-10-30 09:00:00,65,0.48,0,0.1,0,2,0,0,2,0,0,0,0,1,2012,44,1,1,7,-6,-6,7,-7,-1,7,-1,7,11,9,10,9,8,0,4,5,-3,16,15,-2,1
3024,2012-10-31 08:30:00,22,-1.1,0,0.0,0,0,0,2,2,0,0,0,0,1,2012,44,2,1,3,1,1,4,3,2,3,2,-1,6,7,5,6,11,4,9,5,-7,17,-16,-8,1
3025,2012-10-31 09:45:00,10,-1.0,0,0.0,0,0,0,2,2,0,0,0,0,1,2012,44,2,1,8,5,5,7,3,-2,6,4,0,6,6,2,11,-1,-7,9,-8,-7,26,-19,-18,0
3026,2012-11-01 01:00:00,67,-1.54,0,0.0,0,0,0,1,1,0,0,0,1,0,2012,44,3,1,2,0,0,3,-3,-3,3,-3,0,2,-4,-1,2,-6,-2,4,-7,-1,8,-1,-2,1
3027,2012-11-01 08:15:00,0,1.77,0,-16.950000000000003,3,0,3,0,3,0,0,1,0,0,2012,44,3,1,7,-3,-3,6,1,4,4,-2,-3,13,8,10,4,7,-1,9,15,8,19,11,11,1
3028,2012-11-01 08:30:00,69_56_57,-0.10000000000000009,0,13.129999999999999,0,0,3,4,3,0,4,1,0,2,2012,44,3,3,13,10,10,4,9,-1,9,17,8,4,20,3,4,21,1,6,16,-5,15,1,15,2
3029,2012-11-01 09:00:00,29,-0.5,0,1.0,0,0,0,1,1,0,0,0,1,0,2012,44,3,1,5,-2,-2,3,-3,-1,5,0,3,6,-2,-3,3,-4,-2,5,-1,3,26,13,1,1
3030,2012-11-01 10:00:00,6_11_38_39,0.62,0,-6.82,3,4,3,1,4,1,3,2,2,0,2012,44,3,4,11,-5,-5,4,-3,2,11,4,7,5,4,0,6,1,-3,4,-2,-3,14,2,-31,0
3031,2012-11-01 10:30:00,46,-0.58,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,44,3,1,3,0,0,2,0,0,3,0,0,4,1,1,9,-7,-8,6,-9,-2,17,-2,-35,0
3032,2012-11-01 11:00:00,18,-2.5,0,0.0,0,2,0,0,2,0,0,0,0,1,2012,44,3,1,8,-4,-4,6,-2,2,12,-11,-9,13,-18,-7,7,-20,-2,6,-24,-4,26,-6,-20,0
3033,2012-11-02 08:30:00,48_70_3,0.4700000000000002,0,3.22,0,3,3,2,5,3,0,2,0,1,2012,44,4,3,24,-15,-15,25,-33,-18,10,-31,2,13,-27,3,13,-14,13,11,-21,-7,29,7,-41,0
3034,2012-11-02 10:00:00,24,0.2,0,0.8,0,2,0,0,2,0,0,0,0,1,2012,44,4,1,8,-3,-3,11,0,3,7,1,1,5,4,3,6,1,-3,4,0,-1,27,-15,-10,1
3035,2012-11-05 10:00:00,40,-1.08,0,0.0,0,0,0,3,3,0,0,1,0,0,2012,45,0,1,13,10,9,6,5,-5,6,6,1,10,-1,-7,7,4,5,8,-3,-7,17,-6,9,1
3036,2012-11-06 10:00:00,43,-1.32,0,4.76,0,0,0,2,0,2,0,0,0,1,2012,45,1,1,6,-4,-5,4,-5,-1,7,-9,-4,4,-7,2,3,-7,0,5,-9,-1,15,4,-3,1
3037,2012-11-07 10:30:00,18,-6.1,0,0.0,0,2,0,0,2,0,0,0,0,1,2012,45,2,1,12,7,8,8,11,4,5,6,-5,8,2,-4,7,-1,-3,4,-2,-1,19,-2,7,1
3038,2012-11-07 15:00:00,12,0.13,0,0.06,0,0,1,0,0,1,0,0,1,0,2012,45,2,1,4,-2,-2,4,-3,-1,3,-2,1,2,-1,1,3,0,1,4,1,1,8,4,2,1
3039,2012-11-08 08:30:00,68_69,2.64,0,-1.05,0,0,6,0,6,0,0,2,0,0,2012,45,3,2,18,-6,-6,21,12,18,11,10,-2,21,14,4,11,20,6,16,28,7,35,-15,25,2
3040,2012-11-08 10:30:00,46,-1.15,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,45,3,1,9,6,6,7,4,-2,22,-8,-12,7,-11,-3,6,-10,1,6,-10,0,23,-8,6,1
3041,2012-11-09 08:30:00,41,1.58,0,-0.62,0,0,2,0,2,0,0,0,0,1,2012,45,4,1,10,6,6,5,5,-1,6,3,-2,4,1,-2,4,0,-1,5,3,3,28,-15,13,1
3042,2012-11-09 09:55:00,58,1.7999999999999998,0,-1.44,0,0,3,0,3,0,0,1,0,0,2012,45,4,1,4,2,2,10,9,7,11,15,6,5,13,-2,11,5,-7,6,6,1,16,10,0,1
3043,2012-11-09 10:00:00,31,2.14,0,2.45,0,0,0,1,0,0,1,0,1,0,2012,45,4,1,10,7,7,11,13,6,5,11,-2,11,3,-7,6,4,1,5,4,0,23,8,-4,1
3044,2012-11-13 07:30:00,45,0.08,0,0.0,0,1,0,0,1,0,0,0,1,0,2012,46,1,1,6,-2,-2,4,-2,0,7,-1,2,7,-6,-5,4,-3,3,7,-8,-5,39,18,-22,0
3045,2012-11-13 10:00:00,37,-1.88,0,0.0,0,0,0,1,1,0,0,0,1,0,2012,46,1,1,4,-3,-3,5,1,4,7,8,7,8,1,-7,9,4,3,6,4,0,27,12,16,2
3046,2012-11-13 14:00:00,25,-0.44,0,0.4,4,0,0,2,2,0,0,0,0,1,2012,46,1,1,3,-1,0,3,-1,0,2,-2,-1,2,-2,0,2,-3,-1,3,-2,1,9,3,-9,1
3047,2012-11-14 08:30:00,17_60_49_16,-8.809999999999999,2,3.63,0,0,0,11,5,6,0,3,0,1,2012,46,2,4,10,0,0,15,-9,-9,7,-12,-3,7,-11,2,5,-8,2,3,-8,0,30,11,-8,1
3048,2012-11-14 10:00:00,5,1.76,0,0.08,0,0,0,2,2,0,0,0,0,1,2012,46,2,1,4,0,-1,9,5,5,8,2,-3,6,1,-1,7,7,6,9,-2,-9,19,5,1,1
3049,2012-11-15 08:30:00,69_21_13_8,17.490000000000002,3,11.879999999999999,0,2,5,3,7,0,3,2,0,2,2012,46,3,4,8,-4,-5,8,1,4,4,2,1,6,-2,-4,5,0,2,4,-2,-2,13,-1,13,1
3050,2012-11-15 10:00:00,53,-4.17,0,0.0,0,0,0,3,3,0,0,1,0,0,2012,46,3,1,19,9,8,11,14,5,5,17,3,6,21,4,5,20,0,6,15,-5,32,16,10,1
