,datetime,new_id,forecast_error_ratio_zscore,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,direction_candle_0_5_after,direction_agg_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,direction_candle_5_10_after,direction_agg_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,direction_candle_10_15_after,direction_agg_10_15_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,direction_candle_15_20_after,direction_agg_15_20_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,direction_candle_20_25_after,direction_agg_20_25_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,direction_candle_25_30_after,direction_agg_25_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_120_after,direction_agg_0_120_after
1906,2015-11-13 10:00:00,28,0.7,0.1,0,1,0,0,0,1,1,2015,46,4,1,19,-7,-7,0,0,13,0,8,0,0,13,8,8,0,0,7,9,1,0,0,8,14,5,0,1,11,9,-5,0,0,25,-3,-13,-1
1907,2015-11-17 08:30:00,7_5,0.49000000000000005,0.49000000000000005,2,0,0,2,0,0,2,2015,47,1,2,17,-7,-7,0,0,12,0,7,0,0,6,-1,-1,0,0,11,-11,-10,-1,-1,6,-15,-4,0,-1,6,-13,2,0,-1,21,7,-9,0
1908,2015-11-18 08:30:00,3,-0.08,-0.12,1,0,0,1,0,0,1,2015,47,2,1,7,3,2,0,0,4,-1,-4,0,0,5,-1,0,0,0,5,3,4,0,0,7,-2,-5,0,0,4,-4,-2,0,0,11,0,-2,0
1909,2015-11-19 08:30:00,32_25,2.07,2.11,1,1,0,2,0,0,2,2015,47,3,2,9,2,2,0,0,5,3,1,0,0,6,8,5,0,0,3,9,1,0,0,3,10,0,0,1,4,11,1,0,1,34,-28,41,2
1910,2015-11-24 08:30:00,26,-1.01,0.46,0,1,0,1,0,0,1,2015,48,1,1,14,4,4,0,0,9,1,-3,0,0,8,4,3,0,0,8,9,5,0,0,6,10,1,0,1,4,10,0,0,1,30,9,-21,-2
1911,2015-11-24 10:00:00,4,-0.86,-0.67,0,0,1,0,1,0,1,2015,48,1,1,11,4,4,0,0,6,5,1,0,0,6,4,-1,0,0,16,-8,-12,-1,0,6,-7,1,0,0,4,-6,1,0,0,37,-29,16,1
1912,2015-11-25 08:30:00,32_8,1.61,1.69,1,1,0,2,0,0,2,2015,48,2,2,9,-2,4,0,0,7,-7,-5,0,0,4,-8,-1,0,0,7,-4,4,0,0,4,-6,-2,0,0,11,4,10,1,0,24,-10,9,0
1913,2015-12-01 10:00:00,17,-1.35,-1.35,0,0,1,1,0,0,1,2015,49,1,1,15,11,6,0,1,8,15,4,0,1,7,20,5,0,1,5,18,-2,0,1,8,16,-2,0,1,7,11,-5,0,1,19,4,-2,0
1914,2015-12-02 08:15:00,0,1.33,1.46,0,1,0,0,1,0,1,2015,49,2,1,28,-20,-18,-1,-1,6,-24,-4,0,-2,8,-32,-8,0,-2,7,-31,1,0,-2,7,-30,1,0,-2,6,-30,0,0,-2,29,15,-44,-2
1915,2015-12-03 08:30:00,32,0.11,0.14,1,0,0,1,0,0,1,2015,49,3,1,153,131,131,2,2,44,129,-3,0,2,106,223,94,2,2,51,203,-20,-1,2,26,189,-14,-1,2,50,157,-32,-2,2,277,120,175,2
1916,2015-12-03 10:00:00,18,-1.17,-1.17,0,0,1,1,0,0,1,2015,49,3,1,32,31,29,2,2,34,54,24,2,2,27,33,-20,-1,2,9,35,2,0,2,12,32,-3,0,2,9,30,-2,0,2,55,2,91,2
1917,2015-12-04 08:30:00,22_33_2,-0.43000000000000005,-0.39,2,1,0,2,1,0,3,2015,49,4,3,68,-50,-49,-2,-2,26,-40,10,1,-2,20,-46,-6,0,-2,27,-24,22,2,-2,23,-19,5,0,-1,26,3,22,2,0,85,33,9,0
1918,2015-12-10 08:30:00,32,-1.37,-1.4,0,0,1,1,0,0,1,2015,50,3,1,11,5,4,0,0,13,16,11,1,1,7,17,1,0,1,5,15,-2,0,1,6,17,2,0,1,10,23,6,0,2,20,-8,5,0
1919,2015-12-11 08:30:00,10_29_23,3.21,1.6,1,2,0,2,0,1,3,2015,50,4,3,19,0,0,0,0,20,14,14,1,1,11,8,-6,0,0,8,7,-1,0,0,10,-2,-9,0,0,7,1,3,0,0,41,-19,21,2
1920,2015-12-11 10:00:00,28,0.18,-0.13,1,0,0,0,0,1,1,2015,50,4,1,40,-28,-28,-2,-2,12,-27,0,0,-2,20,-39,-12,-1,-2,12,-42,-3,0,-2,16,-34,8,0,-2,8,-30,4,0,-2,72,45,-9,0
1921,2015-12-15 08:30:00,7_5,0.49000000000000005,0.49000000000000005,2,0,0,2,0,0,2,2015,51,1,2,11,-3,-3,0,0,9,0,3,0,0,21,-16,-16,-1,-1,6,-13,3,0,-1,7,-13,0,0,-1,8,-21,-8,0,-2,16,-1,-49,-2
1922,2015-12-16 08:30:00,3,1.6,1.63,0,1,0,1,0,0,1,2015,51,2,1,7,-3,-3,0,0,7,1,4,0,0,5,4,3,0,0,6,7,3,0,0,5,8,1,0,0,6,3,-6,0,0,28,7,-2,0
1923,2015-12-16 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2015,51,2,1,61,-35,-36,-2,-2,28,-44,-10,-1,-2,72,-4,40,2,0,26,8,10,1,0,31,-8,-15,-1,0,15,0,8,0,0,79,16,-28,-2
1924,2015-12-17 08:30:00,32_25,-0.62,-0.6000000000000001,1,0,1,2,0,0,2,2015,51,3,2,14,10,10,1,1,11,3,-7,0,0,6,8,5,0,0,5,9,1,0,0,7,15,6,0,1,10,23,8,0,2,28,-14,13,1
1925,2015-12-22 08:30:00,16,0.17,0.43,0,1,0,1,0,0,1,2015,52,1,1,15,2,2,0,0,5,1,-1,0,0,9,2,1,0,0,5,5,3,0,0,3,4,-2,0,0,5,2,-2,0,0,27,9,24,2
1926,2015-12-23 08:30:00,8,-0.42,-0.15,0,0,1,1,0,0,1,2015,52,2,1,6,-2,-2,0,0,4,-3,-1,0,0,2,-3,0,0,0,4,-7,-4,0,0,11,-15,-8,0,-1,3,-15,0,0,-1,15,-9,-11,-1
1927,2015-12-24 08:30:00,32,0.29,0.25,1,0,0,1,0,0,1,2015,52,3,1,10,0,0,0,0,10,-9,-9,0,0,3,-8,1,0,0,2,-6,2,0,0,1,-6,0,0,0,4,-3,3,0,0,14,7,4,0
1928,2015-12-29 10:00:00,4,0.21,0.44,0,1,0,0,1,0,1,2015,52,1,1,7,3,3,0,0,4,7,4,0,0,6,10,4,0,1,2,9,-1,0,0,5,6,-3,0,0,7,2,-4,0,0,14,3,-12,-1
1929,2015-12-31 08:30:00,32,-0.87,-0.87,0,0,1,1,0,0,1,2015,52,3,1,9,7,7,0,0,3,10,3,0,1,5,8,-2,0,0,5,5,-3,0,0,2,7,2,0,0,7,2,-5,0,0,14,-5,0,0
1930,2016-01-04 10:00:00,17,0.12,0.12,0,0,1,1,0,0,1,2016,1,0,1,15,2,3,0,0,8,-4,-6,0,0,21,-21,-18,-1,-2,8,-20,1,0,-1,13,-15,6,0,-1,6,-9,6,0,0,30,-19,-39,-2
1931,2016-01-06 08:15:00,0,1.57,1.37,0,1,0,1,0,0,1,2016,1,2,1,28,3,3,0,0,8,5,3,0,0,7,3,-2,0,0,15,8,5,0,0,9,10,2,0,1,13,3,-7,0,0,44,-16,1,0
1932,2016-01-06 08:30:00,31,0.53,0.81,0,1,0,1,0,0,1,2016,1,2,1,15,5,5,0,0,9,7,2,0,0,13,0,-7,0,0,13,5,5,0,0,6,6,1,0,0,10,-4,-10,-1,0,43,-9,0,0
1933,2016-01-06 10:00:00,18,-0.31,-0.31,0,0,1,1,0,0,1,2016,1,2,1,23,-10,-12,-1,-1,6,-13,-3,0,-1,8,-9,4,0,0,5,-9,0,0,0,4,-11,-2,0,-1,6,-5,6,0,0,34,13,2,0
1934,2016-01-07 08:30:00,32,0.05,0.08,0,0,1,1,0,0,1,2016,1,3,1,7,3,3,0,0,8,-1,-3,0,0,6,-1,0,0,0,8,-3,-1,0,0,5,-6,-2,0,0,6,-5,1,0,0,28,7,0,0
1935,2016-01-08 08:30:00,22_33_2,-0.52,-0.5899999999999999,1,1,1,2,1,0,3,2016,1,4,3,57,-45,-44,-2,-2,21,-38,7,0,-2,17,-33,7,0,-2,26,-15,18,1,-1,17,-12,3,0,-1,12,-19,-7,0,-1,71,-7,42,2
1936,2016-01-13 10:30:00,11,0.19,0.19,1,0,0,1,0,0,1,2016,2,2,1,18,15,14,1,1,10,12,-3,0,1,11,12,0,0,1,10,7,-4,0,0,10,-3,-10,-1,0,22,-19,-16,-1,-1,49,31,-17,-1
1937,2016-01-14 08:30:00,32,-0.61,-0.61,0,0,1,1,0,0,1,2016,2,3,1,11,-2,-3,0,0,14,6,7,0,0,13,-1,-7,0,0,7,-2,-1,0,0,7,5,6,0,0,5,5,0,0,0,22,-13,-7,0
1938,2016-01-15 08:30:00,10_29_23,0.33,1.12,2,0,1,1,1,1,3,2016,2,4,3,26,17,17,1,1,23,33,16,1,2,11,34,1,0,2,27,58,24,2,2,21,46,-12,-1,2,16,37,-9,0,2,44,4,28,2
1939,2016-01-15 10:00:00,28,0.14,0.41,0,1,0,0,1,0,1,2016,2,4,1,12,0,2,0,0,14,-11,-11,-1,-1,17,-1,10,1,0,9,-3,-2,0,0,11,-12,-9,0,-1,8,-15,-3,0,-1,40,10,2,0
1940,2016-01-20 08:30:00,7_3_5,-2.0200000000000005,-1.8400000000000003,0,1,2,3,0,0,3,2016,3,2,3,22,10,10,1,1,11,14,4,0,1,7,15,1,0,1,6,15,0,0,1,6,16,1,0,1,7,19,3,0,1,27,-3,9,0
1941,2016-01-21 08:30:00,32_25,-1.09,-1.02,0,1,1,2,0,0,2,2016,3,3,2,100,-65,-65,-2,-2,45,-91,-25,-2,-2,24,-75,17,1,-2,17,-81,-6,0,-2,21,-95,-14,-1,-2,18,-96,-1,0,-2,100,-15,-63,-2
1942,2016-01-21 11:00:00,11,-0.59,-0.59,1,0,0,1,0,0,1,2016,3,3,1,12,-7,-7,0,0,10,-3,5,0,0,18,6,9,0,0,15,-4,-10,-1,0,16,9,13,1,0,7,4,-4,0,0,25,4,13,1
1943,2016-01-26 10:00:00,4,0.32,0.22,0,1,0,1,0,0,1,2016,4,1,1,7,-2,-2,0,0,8,-3,-1,0,0,5,-1,2,0,0,4,0,1,0,0,5,-1,-1,0,0,4,0,1,0,0,17,9,5,0
1944,2016-01-27 10:30:00,11,-0.54,-0.54,1,0,0,1,0,0,1,2016,4,2,1,5,-3,-2,0,0,4,-3,0,0,0,5,0,4,0,0,4,-1,-1,0,0,5,-2,-1,0,0,12,-5,-3,0,0,24,-8,-8,0
1945,2016-01-27 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2016,4,2,1,35,24,24,2,2,30,40,16,1,2,22,31,-9,0,2,25,16,-15,-1,1,10,16,0,0,1,8,20,4,0,1,35,-4,23,2
1946,2016-01-28 08:30:00,32_8,-0.08999999999999986,-0.020000000000000018,1,0,1,2,0,0,2,2016,4,3,2,15,17,13,1,1,12,18,1,0,1,8,20,2,0,1,9,13,-7,0,1,4,14,1,0,1,12,9,-5,0,0,37,8,22,2
1947,2016-01-29 08:30:00,1,0.39,0.52,0,0,1,0,1,0,1,2016,4,4,1,13,-6,-6,0,0,18,-22,-16,-1,-2,13,-30,-8,0,-2,21,-41,-11,-1,-2,9,-48,-7,0,-2,11,-52,-4,0,-2,20,10,-84,-2
1948,2016-02-01 10:00:00,17,0.54,0.54,0,0,1,1,0,0,1,2016,5,0,1,15,9,9,0,0,8,7,-2,0,0,11,-3,-9,0,0,7,1,4,0,0,6,1,0,0,0,7,4,3,0,0,36,17,-9,0
1949,2016-02-03 08:15:00,0,-0.41,-0.24,0,1,0,0,1,0,1,2016,5,2,1,15,10,10,1,1,28,36,26,2,2,14,32,-4,0,2,11,28,-4,0,2,4,26,-2,0,2,5,22,-4,0,2,27,16,94,2
1950,2016-02-03 10:00:00,18,-0.56,-0.56,0,0,1,1,0,0,1,2016,5,2,1,38,18,16,1,1,17,22,5,0,2,17,30,8,0,2,13,21,-10,-1,2,9,23,2,0,2,25,45,22,2,2,86,45,51,2
1951,2016-02-03 10:30:00,11,-0.61,-0.61,1,0,0,1,0,0,1,2016,5,2,1,32,16,17,1,1,12,8,-7,0,0,13,6,-2,0,0,22,-4,-10,-1,0,10,-2,2,0,0,18,-2,0,0,0,117,81,6,0
1952,2016-02-04 08:30:00,32,0.07,0.23,0,0,1,1,0,0,1,2016,5,3,1,21,11,11,1,1,19,-8,-19,-1,0,9,-11,-4,0,-1,15,0,11,1,0,20,-15,-15,-1,-1,6,-18,-3,0,-1,58,32,-27,-2
1953,2016-02-05 08:30:00,22_33_2,1.75,1.76,0,2,1,2,0,1,3,2016,5,4,3,69,5,3,0,0,42,-30,-35,-2,-2,23,-50,-18,-1,-2,23,-47,3,0,-2,12,-40,7,0,-2,20,-50,-9,0,-2,69,20,-86,-2
1954,2016-02-10 10:30:00,11,1.18,1.18,1,0,0,1,0,0,1,2016,6,2,1,20,-8,-8,0,0,10,-4,4,0,0,13,9,13,1,0,10,2,-7,0,0,12,9,7,0,0,15,16,7,0,1,92,-61,56,2
1955,2016-02-11 08:30:00,32,1.55,1.58,0,1,0,1,0,0,1,2016,6,3,1,21,-18,-18,-1,-1,13,-19,-1,0,-1,8,-18,2,0,-1,16,-24,-6,0,-2,19,-13,11,1,-1,10,-12,1,0,-1,53,18,-21,-2
1956,2016-02-12 08:30:00,10_29,2.8200000000000003,3.04,0,2,0,0,2,0,2,2016,6,4,2,39,-37,-37,-2,-2,16,-24,13,1,-2,9,-23,1,0,-2,10,-23,0,0,-2,9,-23,0,0,-2,10,-21,2,0,-2,49,0,-14,-1
1957,2016-02-12 10:00:00,28,-1.42,-1.13,0,0,1,0,0,1,1,2016,6,4,1,20,6,6,0,0,8,4,-2,0,0,13,3,-1,0,0,9,-2,-4,0,0,6,-6,-4,0,0,13,-13,-7,0,-1,54,6,-28,-2
1958,2016-02-17 08:30:00,23_3,0.45,0.10999999999999999,1,1,0,1,0,1,2,2016,7,2,2,11,-8,-8,0,0,5,-13,-5,0,-1,8,-6,7,0,0,8,0,6,0,0,4,-1,-1,0,0,5,2,4,0,0,32,-13,-3,0
1959,2016-02-18 08:30:00,32_25,0.5,0.51,1,1,0,2,0,0,2,2016,7,3,2,8,-6,-6,0,0,9,-1,5,0,0,4,1,2,0,0,6,-1,-2,0,0,8,-5,-4,0,0,7,-9,-5,0,0,26,-11,-10,-1
1960,2016-02-18 11:00:00,11,0.51,0.51,1,0,0,1,0,0,1,2016,7,3,1,12,8,8,0,0,5,3,-5,0,0,7,-3,-6,0,0,5,-3,-1,0,0,10,-10,-8,0,-1,7,-12,-2,0,-1,37,15,4,0
1961,2016-02-19 08:30:00,7_5,1.94,1.94,0,2,0,2,0,0,2,2016,7,4,2,24,-17,-17,-1,-1,8,-18,-1,0,-1,16,-6,12,1,0,15,2,8,0,0,12,9,6,0,0,10,14,4,0,1,49,-21,20,1
1962,2016-02-23 10:00:00,4,-0.48,-0.54,0,0,1,1,0,0,1,2016,8,1,1,7,4,4,0,0,13,15,11,1,1,7,14,-1,0,1,7,12,-2,0,1,8,7,-5,0,0,8,5,-2,0,0,19,-10,15,1
1963,2016-02-24 10:30:00,11,-0.43,-0.43,1,0,0,1,0,0,1,2016,8,2,1,17,7,8,0,0,20,-10,-17,-1,-1,9,-7,3,0,0,6,-10,-3,0,-1,9,-5,5,0,0,11,-2,3,0,0,63,45,-5,0
1964,2016-02-25 08:30:00,32_8,0.7799999999999999,0.7699999999999999,1,1,0,1,1,0,2,2016,8,3,2,22,-17,-17,-1,-1,8,-10,7,0,-1,7,-6,4,0,0,4,-7,-1,0,0,9,-14,-7,0,-1,7,-17,-2,0,-1,36,-10,-6,0
1965,2016-02-26 08:30:00,26,1.78,0.89,0,1,0,1,0,0,1,2016,8,4,1,29,-24,-24,-2,-2,16,-35,-11,-1,-2,5,-33,2,0,-2,9,-30,3,0,-2,15,-37,-7,0,-2,8,-43,-6,0,-2,39,-8,-53,-2
1966,2016-03-01 10:00:00,17,1.37,1.37,0,1,0,1,0,0,1,2016,9,1,1,17,-7,-7,0,0,9,-3,4,0,0,14,-13,-10,-1,-1,13,-20,-7,0,-1,10,-15,5,0,-1,5,-15,0,0,-1,38,-20,-13,-1
1967,2016-03-02 08:15:00,0,0.15,-0.31,0,1,0,0,0,1,1,2016,9,2,1,15,-14,-14,-1,-1,8,-9,4,0,0,7,-7,2,0,0,11,1,8,0,0,10,2,1,0,0,9,-5,-7,0,0,19,2,-19,-1
1968,2016-03-02 10:30:00,11,-1.48,-1.48,1,0,0,1,0,0,1,2016,9,2,1,6,-2,-3,0,0,6,-2,0,0,0,6,-5,-3,0,0,6,-8,-3,0,0,8,-12,-4,0,-1,5,-13,-1,0,-1,18,4,4,0
1969,2016-03-03 08:30:00,32,-0.92,-0.96,0,0,1,1,0,0,1,2016,9,3,1,13,8,8,0,0,7,8,0,0,0,7,14,6,0,1,8,8,-6,0,0,8,14,7,0,1,7,12,-2,0,1,18,3,39,2
1970,2016-03-03 10:00:00,18,0.12,0.12,1,0,0,1,0,0,1,2016,9,3,1,20,8,8,0,0,16,-5,-13,-1,0,11,2,7,0,0,7,-2,-4,0,0,13,8,10,1,0,14,-1,-9,0,0,43,16,20,1
1971,2016-03-04 08:30:00,22_33_2,-1.57,-1.43,1,1,1,2,1,0,3,2016,9,4,3,61,-59,-59,-2,-2,22,-46,13,1,-2,16,-42,4,0,-2,21,-30,12,1,-2,14,-27,3,0,-2,47,10,37,2,1,68,3,55,2
1972,2016-03-09 10:30:00,11,0.13,0.13,1,0,0,1,0,0,1,2016,10,2,1,25,19,19,1,1,17,30,12,1,2,10,24,-6,0,2,5,21,-3,0,2,12,25,4,0,2,12,26,1,0,2,56,25,46,2
1973,2016-03-10 08:30:00,32,0.58,0.65,0,1,0,1,0,0,1,2016,10,3,1,24,-6,-6,0,0,27,-24,-18,-1,-2,28,2,26,2,0,21,11,8,0,1,39,45,34,2,2,93,74,29,2,2,155,-119,268,2
1974,2016-03-15 08:30:00,10_29_23,0.30000000000000004,-2.62,2,1,0,1,0,2,3,2016,11,1,3,16,0,1,0,0,7,5,5,0,0,16,13,8,0,1,6,7,-6,0,0,3,8,1,0,0,7,8,0,0,0,28,16,4,0
1975,2016-03-16 08:30:00,7_3_5,0.020000000000000018,0.15999999999999992,1,1,1,3,0,0,3,2016,11,2,3,20,-12,-13,-1,-1,11,-14,-2,0,-1,8,-13,1,0,-1,5,-9,4,0,0,7,-16,-7,0,-1,7,-11,5,0,-1,23,14,-26,-2
1976,2016-03-16 10:30:00,11,0.82,0.82,1,0,0,1,0,0,1,2016,11,2,1,7,-5,-5,0,0,6,-9,-4,0,0,4,-9,0,0,0,5,-7,2,0,0,5,-6,1,0,0,3,-6,0,0,0,15,1,8,0
1977,2016-03-16 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2016,11,2,1,82,55,54,2,2,39,77,22,2,2,24,81,4,0,2,13,87,6,0,2,20,101,14,1,2,19,106,5,0,2,100,3,135,2
1978,2016-03-17 08:30:00,32_25,0.3400000000000001,0.42000000000000004,1,1,0,2,0,0,2,2016,11,3,2,13,2,2,0,0,26,-7,-9,0,0,9,-2,5,0,0,8,-5,-2,0,0,7,-5,0,0,0,7,1,6,0,0,39,-5,21,2
1979,2016-03-18 10:00:00,28,-1.1,-0.12,0,0,1,0,1,0,1,2016,11,4,1,15,-3,-4,0,0,10,-2,1,0,0,7,-4,-2,0,0,6,-2,2,0,0,4,-4,-2,0,0,5,1,5,0,0,24,8,-1,0
1980,2016-03-23 10:30:00,11,-0.92,-0.92,1,0,0,1,0,0,1,2016,12,2,1,7,0,0,0,0,7,4,4,0,0,4,3,-1,0,0,6,4,1,0,0,7,6,2,0,0,7,6,0,0,0,26,-17,-11,-1
1981,2016-03-24 08:30:00,32_8,-0.29000000000000004,0.31999999999999995,1,0,1,1,1,0,2,2016,12,3,2,8,4,3,0,0,5,1,-3,0,0,7,9,7,0,0,5,10,1,0,1,7,5,-5,0,0,2,5,0,0,0,24,-5,-1,0
1982,2016-03-25 08:30:00,16,1.71,0.46,0,1,0,1,0,0,1,2016,12,4,1,6,-5,-5,0,0,4,-1,4,0,0,1,-1,0,0,0,0,-1,0,0,0,1,-2,-1,0,0,1,-2,0,0,0,10,-3,0,0
1983,2016-03-29 10:00:00,4,0.74,0.81,0,1,0,0,1,0,1,2016,13,1,1,7,-1,-1,0,0,5,-5,-4,0,0,3,-3,1,0,0,4,-2,1,0,0,2,-1,1,0,0,10,6,7,0,0,19,-10,-4,0
1984,2016-03-30 08:15:00,0,-1.19,-1.32,1,0,0,0,0,1,1,2016,13,2,1,17,10,11,1,1,20,-8,-19,-1,0,8,-10,-2,0,-1,10,-15,-5,0,-1,6,-10,5,0,-1,6,-9,1,0,0,17,-3,9,0
1985,2016-03-30 10:30:00,11,0.77,0.77,1,0,0,1,0,0,1,2016,13,2,1,12,3,3,0,0,7,2,-1,0,0,9,6,4,0,0,8,0,-6,0,0,5,-2,-2,0,0,7,-2,0,0,0,53,42,-33,-2
1986,2016-03-31 08:30:00,32,-1.12,-1.16,0,0,1,1,0,0,1,2016,13,3,1,9,1,1,0,0,6,3,2,0,0,6,7,4,0,0,5,3,-4,0,0,5,0,-3,0,0,4,-1,-1,0,0,17,11,8,0
1987,2016-04-01 08:30:00,22_33_2,-0.8999999999999999,-1.0199999999999998,0,2,1,3,0,0,3,2016,13,4,3,40,-31,-31,-2,-2,38,-5,25,2,0,30,-12,-5,0,-1,15,-23,-11,-1,-2,16,-28,-4,0,-2,12,-25,3,0,-2,52,5,-73,-2
1988,2016-04-01 10:00:00,17,0.97,0.97,0,1,0,1,0,0,1,2016,13,4,1,20,-18,-18,-1,-1,19,-35,-17,-1,-2,13,-40,-5,0,-2,9,-36,4,0,-2,8,-31,5,0,-2,9,-32,-1,0,-2,48,-25,-5,0
1989,2016-04-05 10:00:00,18,1.23,1.23,0,1,0,1,0,0,1,2016,14,1,1,18,-13,-13,-1,-1,11,-10,4,0,-1,8,-5,5,0,0,5,-5,0,0,0,7,-3,2,0,0,8,2,5,0,0,34,-13,40,2
1990,2016-04-06 10:30:00,11,1.31,1.31,1,0,0,1,0,0,1,2016,14,2,1,7,-3,-3,0,0,7,-7,-4,0,0,6,-6,1,0,0,5,-7,-1,0,0,8,-4,3,0,0,10,-10,-6,0,-1,22,-9,34,2
1991,2016-04-07 08:30:00,32,0.22,0.02,1,0,0,1,0,0,1,2016,14,3,1,7,2,2,0,0,5,5,3,0,0,5,9,4,0,0,8,5,-3,0,0,8,13,8,0,1,5,13,0,0,1,43,-35,-6,0
1992,2016-04-13 08:30:00,10_29_23,-3.3999999999999995,-1.7399999999999998,0,0,3,1,2,0,3,2016,15,2,3,26,15,14,1,1,10,17,2,0,1,11,10,-7,0,1,7,8,-2,0,0,11,17,9,0,1,6,14,-3,0,1,31,-2,-17,-1
1993,2016-04-13 10:30:00,11,-1.5,-1.5,1,0,0,1,0,0,1,2016,15,2,1,7,-2,-2,0,0,7,2,4,0,0,6,6,5,0,0,4,3,-2,0,0,7,5,2,0,0,13,-4,-9,0,0,36,-21,-2,0
1994,2016-04-14 08:30:00,32_7_5,-0.09000000000000008,-0.21999999999999997,0,1,2,3,0,0,3,2016,15,3,3,23,10,11,1,1,8,17,7,0,1,30,36,19,1,2,10,37,1,0,2,13,28,-9,0,2,11,22,-5,0,2,26,-12,17,1
1995,2016-04-15 10:00:00,28,-0.82,-0.07,0,0,1,0,1,0,1,2016,15,4,1,22,19,19,1,1,10,13,-6,0,1,13,22,9,0,2,5,25,3,0,2,8,23,-2,0,2,5,20,-3,0,1,38,15,7,0
1996,2016-04-19 08:30:00,3,-1.31,-1.32,0,0,1,1,0,0,1,2016,16,1,1,11,5,5,0,0,8,12,7,0,1,7,14,2,0,1,3,14,0,0,1,4,11,-3,0,1,3,11,-1,0,1,21,12,27,2
1997,2016-04-20 10:30:00,11,0.38,0.38,1,0,0,1,0,0,1,2016,16,2,1,9,-3,-3,0,0,11,7,10,1,0,7,2,-5,0,0,2,3,1,0,0,4,5,2,0,0,9,6,1,0,0,43,-36,3,0
1998,2016-04-21 08:30:00,32_25,0.6000000000000001,0.48000000000000004,0,1,1,2,0,0,2,2016,16,3,2,9,4,4,0,0,30,-5,-9,0,0,62,45,49,2,2,31,34,-11,-1,2,20,26,-8,0,2,11,31,5,0,2,56,29,-42,-2
1999,2016-04-26 08:30:00,8,0.11,0.1,0,0,1,0,0,1,1,2016,17,1,1,20,19,18,1,1,13,25,6,0,2,10,32,7,0,2,11,26,-6,0,2,6,24,-2,0,2,10,23,-1,0,2,34,4,41,2
2000,2016-04-26 10:00:00,4,-0.47,-0.59,0,0,1,1,0,0,1,2016,17,1,1,9,5,5,0,0,8,6,1,0,0,6,5,-1,0,0,6,2,-3,0,0,7,-2,-4,0,0,11,-5,-3,0,0,36,21,-13,-1
2001,2016-04-27 10:30:00,11,0.1,0.1,1,0,0,1,0,0,1,2016,17,2,1,10,1,1,0,0,6,-2,-3,0,0,7,3,5,0,0,2,3,0,0,0,3,2,0,0,0,19,-16,-18,-1,-1,16,5,-4,0
2002,2016-04-27 14:00:00,15,0.0,0.0,1,0,0,1,0,0,1,2016,17,2,1,72,-20,-20,-1,-1,53,-23,-3,0,-2,17,-22,0,0,-2,14,-20,2,0,-1,12,-19,1,0,-1,12,-21,-2,0,-2,72,15,-22,-2
2003,2016-04-28 08:30:00,32_1,-0.44999999999999996,0.33999999999999997,1,0,1,1,1,0,2,2016,17,3,2,19,3,3,0,0,11,-1,-4,0,0,7,-1,0,0,0,6,-2,-1,0,0,7,3,5,0,0,5,1,-2,0,0,22,-7,-10,-1
2004,2016-05-02 10:00:00,17,-0.8,-0.8,0,0,1,1,0,0,1,2016,18,0,1,26,-5,-5,0,0,11,-14,-9,0,-1,7,-14,0,0,-1,15,-29,-15,-1,-2,6,-25,4,0,-2,6,-23,2,0,-2,66,45,-6,0
2005,2016-05-04 08:15:00,0,-1.4,-1.25,0,0,1,1,0,0,1,2016,18,2,1,22,12,12,1,1,15,19,7,0,1,12,14,-5,0,1,25,-9,-23,-2,0,20,5,14,1,0,15,1,-4,0,0,36,13,-24,-2
2006,2016-05-04 10:00:00,18,1.13,1.13,0,1,0,1,0,0,1,2016,18,2,1,26,-21,-21,-2,-2,14,-25,-4,0,-2,12,-29,-5,0,-2,11,-23,6,0,-2,10,-26,-3,0,-2,30,3,29,2,0,42,8,-13,-1
2007,2016-05-04 10:30:00,11,-0.61,-0.61,1,0,0,1,0,0,1,2016,18,2,1,11,-10,-9,0,-1,8,-13,-3,0,-1,13,-20,-7,0,-1,11,-26,-6,0,-2,8,-21,5,0,-2,15,-13,8,0,-1,52,10,-12,-1
2008,2016-05-05 08:30:00,32,-1.45,-1.41,0,0,1,1,0,0,1,2016,18,3,1,6,3,3,0,0,9,-1,-4,0,0,10,1,2,0,0,10,-5,-6,0,0,6,-2,3,0,0,8,3,5,0,0,23,12,-24,-2
2009,2016-05-06 08:30:00,22_33_2,-0.6799999999999999,-0.84,2,0,1,1,0,2,3,2016,18,4,3,45,12,7,0,1,23,7,-6,0,0,37,-22,-29,-2,-2,25,-9,12,1,0,16,0,9,0,0,13,1,1,0,0,59,17,-29,-2
