,datetime,new_id,forecast_error_ratio_zscore,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_60_after,direction_agg_0_60_after
2553,2013-11-27 10:00:00,7,1.3,1.77,0,1,0,0,1,0,0,1,0,2013,48,2,1,32,-25,-4,0
2554,2013-11-27 10:30:00,18,-1.37,-1.37,1,0,0,1,0,0,0,0,1,2013,48,2,1,24,-12,0,0
2555,2013-11-27 12:00:00,46,0.42,0.42,1,0,0,1,0,0,0,1,0,2013,48,2,1,22,-13,8,0
2556,2013-12-02 00:00:00,11,-0.69,-1.07,0,0,1,1,0,0,0,1,0,2013,49,0,1,5,1,1,0
2557,2013-12-02 09:00:00,29,0.34,-1.12,0,1,0,1,0,0,0,1,0,2013,49,0,1,14,3,10,1
2558,2013-12-03 00:00:00,67,1.14,1.14,0,1,0,1,0,0,0,1,0,2013,49,1,1,9,3,9,0
2559,2013-12-03 10:00:00,37,0.65,0.65,1,0,0,1,0,0,0,1,0,2013,49,1,1,19,-4,12,1
2560,2013-12-04 00:00:00,47,-1.0,-1.07,0,0,1,0,0,1,0,1,0,2013,49,2,1,5,4,-4,0
2561,2013-12-04 08:15:00,0,1.42,1.6,0,1,0,0,1,0,1,0,0,2013,49,2,1,32,3,-54,-2
2562,2013-12-04 08:30:00,68,-0.17,-0.37,1,0,0,0,0,1,1,0,0,2013,49,2,1,35,-15,-39,-2
2563,2013-12-04 09:00:00,30,0.0,0.0,0,0,1,1,0,0,0,1,0,2013,49,2,1,60,-49,-4,0
2564,2013-12-04 10:30:00,18,1.71,1.71,1,0,0,1,0,0,0,0,1,2013,49,2,1,25,5,20,1
2565,2013-12-05 10:00:00,24,0.48,0.32,1,0,0,1,0,0,0,0,1,2013,49,3,1,45,8,17,1
2566,2013-12-05 10:30:00,46,-0.16,-0.16,1,0,0,1,0,0,0,1,0,2013,49,3,1,45,4,20,1
2567,2013-12-06 09:55:00,58,1.7,1.75,0,1,0,0,1,0,1,0,0,2013,49,4,1,37,18,15,1
2568,2013-12-06 15:00:00,12,1.36,1.42,0,1,0,0,1,0,0,1,0,2013,49,4,1,8,2,6,0
2569,2013-12-10 07:30:00,45,0.83,0.83,1,0,0,1,0,0,0,1,0,2013,50,1,1,8,-5,11,1
2570,2013-12-11 10:30:00,18,0.5,0.5,1,0,0,1,0,0,0,0,1,2013,50,2,1,35,-16,10,1
2571,2013-12-11 13:59:00,25,-0.52,-0.52,0,1,0,1,0,0,0,0,1,2013,50,2,1,16,-9,-5,0
2572,2013-12-12 10:00:00,5,-0.77,-0.42,0,0,1,1,0,0,0,0,1,2013,50,3,1,26,17,-23,-2
2573,2013-12-12 10:30:00,46,-1.27,-1.27,1,0,0,1,0,0,0,1,0,2013,50,3,1,31,-3,-9,0
2574,2013-12-17 10:00:00,44,1.25,1.38,0,1,0,1,0,0,0,0,1,2013,51,1,1,21,-14,-7,0
2575,2013-12-18 09:00:00,33,0.0,0.0,0,0,1,0,0,1,0,1,0,2013,51,2,1,20,-5,20,1
2576,2013-12-18 10:30:00,18,-0.17,-0.17,1,0,0,1,0,0,0,0,1,2013,51,2,1,12,0,2,0
2577,2013-12-18 14:00:00,26,0.0,0.0,1,0,0,1,0,0,0,0,1,2013,51,2,1,90,19,-14,-1
2578,2013-12-19 08:30:00,69,-0.98,-0.96,0,0,1,1,0,0,1,0,0,2013,51,3,1,20,-13,10,1
2579,2013-12-19 10:30:00,46,-0.33,-0.33,1,0,0,1,0,0,0,1,0,2013,51,3,1,23,-19,14,1
2580,2013-12-23 09:55:00,63,0.21,-1.62,1,0,0,1,0,0,0,0,1,2013,52,0,1,17,-1,6,0
2581,2013-12-24 09:00:00,35,0.43,-0.39,1,0,0,0,0,1,0,1,0,2013,52,1,1,20,-9,-9,0
2582,2013-12-24 09:59:00,64,-0.72,-0.72,0,0,1,1,0,0,0,1,0,2013,52,1,1,14,-3,4,0
2583,2013-12-24 10:00:00,47,0.83,1.06,0,1,0,0,1,0,1,0,0,2013,52,1,1,14,-3,4,0
2584,2013-12-26 08:30:00,69,0.43,0.49,0,1,0,1,0,0,1,0,0,2013,52,3,1,11,1,-14,-1
2585,2013-12-27 10:30:00,46,-0.78,-0.78,1,0,0,1,0,0,0,1,0,2013,52,4,1,25,4,-22,-2
2586,2013-12-27 11:00:00,18,-0.12,-0.12,1,0,0,1,0,0,0,0,1,2013,52,4,1,34,-23,-9,0
2587,2013-12-30 10:00:00,50,0.72,0.56,0,0,1,0,0,1,1,0,0,2013,52,0,1,17,1,15,1
2588,2013-12-31 09:00:00,65,-0.45,-0.47,0,1,0,1,0,0,0,0,1,2013,52,1,1,25,7,-7,0
2589,2013-12-31 09:45:00,10,-0.91,-0.91,0,0,1,1,0,0,0,0,1,2013,52,1,1,21,-13,13,1
2590,2013-12-31 10:00:00,6,0.83,1.1,0,1,0,0,1,0,1,0,0,2013,52,1,1,14,-4,1,0
2591,2014-01-02 08:30:00,69,0.2,0.19,0,0,1,1,0,0,1,0,0,2014,1,3,1,31,-26,9,0
2592,2014-01-02 09:00:00,29,0.66,0.45,0,1,0,1,0,0,0,1,0,2014,1,3,1,25,4,-1,0
2593,2014-01-03 00:00:00,67,-0.74,-0.74,0,0,1,1,0,0,0,1,0,2014,1,4,1,8,5,-15,-1
2594,2014-01-03 10:30:00,46,-1.51,-1.51,1,0,0,1,0,0,0,1,0,2014,1,4,1,17,0,-3,0
2595,2014-01-03 11:00:00,18,-0.38,-0.38,1,0,0,1,0,0,0,0,1,2014,1,4,1,16,1,-8,0
2596,2014-01-06 09:00:00,30,0.71,0.71,1,0,0,1,0,0,0,1,0,2014,2,0,1,12,-4,13,1
2597,2014-01-07 08:30:00,68,1.61,1.67,0,1,0,0,1,0,1,0,0,2014,2,1,1,24,-5,-9,0
2598,2014-01-08 08:15:00,0,0.88,0.43,0,1,0,0,1,0,1,0,0,2014,2,2,1,31,7,2,0
2599,2014-01-08 10:30:00,18,-0.68,-0.68,1,0,0,1,0,0,0,0,1,2014,2,2,1,26,18,-24,-2
2600,2014-01-08 15:00:00,12,-0.97,-0.71,0,0,1,0,0,1,0,1,0,2014,2,2,1,33,23,-2,0
2601,2014-01-09 08:30:00,69,0.85,0.75,0,1,0,0,0,1,1,0,0,2014,2,3,1,34,19,-59,-2
2602,2014-01-09 10:30:00,46,0.71,0.71,1,0,0,1,0,0,0,1,0,2014,2,3,1,28,18,0,0
2603,2014-01-13 14:00:00,25,0.95,0.95,0,1,0,1,0,0,0,0,1,2014,3,0,1,15,8,10,1
2604,2014-01-14 07:30:00,45,-0.1,-0.1,1,0,0,1,0,0,0,1,0,2014,3,1,1,11,-8,-1,0
2605,2014-01-14 10:00:00,5,0.72,0.89,1,0,0,0,0,1,0,0,1,2014,3,1,1,18,7,16,1
2606,2014-01-15 10:30:00,18,1.76,1.76,1,0,0,1,0,0,0,0,1,2014,3,2,1,24,1,-9,0
2607,2014-01-16 09:00:00,66,-1.11,-1.2,0,0,1,0,0,1,0,0,1,2014,3,3,1,51,28,2,0
2608,2014-01-16 10:30:00,46,-0.1,-0.1,1,0,0,1,0,0,0,1,0,2014,3,3,1,45,-32,1,0
2609,2014-01-17 09:55:00,58,-0.33,-0.39,0,0,1,1,0,0,1,0,0,2014,3,4,1,18,-2,-19,-1
2610,2014-01-17 10:00:00,43,0.03,-0.1,1,0,0,1,0,0,1,0,0,2014,3,4,1,18,2,-20,-1
2611,2014-01-23 08:30:00,69,0.36,0.72,0,1,0,1,0,0,1,0,0,2014,4,3,1,21,4,22,2
2612,2014-01-23 10:30:00,46,0.01,0.01,1,0,0,1,0,0,0,1,0,2014,4,3,1,28,16,4,0
2613,2014-01-23 11:00:00,18,-0.77,-0.77,1,0,0,1,0,0,0,0,1,2014,4,3,1,22,16,-1,0
2614,2014-01-27 09:00:00,33,0.71,0.71,0,1,0,1,0,0,0,1,0,2014,5,0,1,18,0,2,0
2615,2014-01-27 10:00:00,47,-0.6,-0.53,0,0,1,0,0,1,1,0,0,2014,5,0,1,20,-3,6,0
2616,2014-01-28 09:00:00,65,-1.24,-1.12,1,0,0,1,0,0,0,0,1,2014,5,1,1,35,23,6,0
2617,2014-01-28 09:59:00,64,-0.42,-0.42,0,0,1,1,0,0,0,1,0,2014,5,1,1,26,2,-12,-1
2618,2014-01-28 10:00:00,6,1.03,0.61,0,1,0,0,0,1,1,0,0,2014,5,1,1,26,2,-12,-1
2619,2014-01-29 10:30:00,18,-0.86,-0.86,1,0,0,1,0,0,0,0,1,2014,5,2,1,20,-9,-4,0
2620,2014-01-29 14:00:00,26,0.0,0.0,1,0,0,1,0,0,0,0,1,2014,5,2,1,37,-1,-8,0
2621,2014-01-30 10:00:00,50,-1.77,-1.77,0,0,1,0,0,1,1,0,0,2014,5,3,1,22,-2,-13,-1
2622,2014-01-30 10:30:00,46,0.58,0.58,1,0,0,1,0,0,0,1,0,2014,5,3,1,21,1,-17,-1
2623,2014-01-31 09:45:00,10,-0.47,-0.47,1,0,0,1,0,0,0,0,1,2014,5,4,1,25,-3,-2,0
2624,2014-01-31 09:55:00,63,0.06,0.32,1,0,0,1,0,0,0,0,1,2014,5,4,1,38,-19,-8,0
2625,2014-02-03 00:00:00,67,-0.2,-0.2,0,0,1,1,0,0,0,1,0,2014,6,0,1,5,-1,2,0
2626,2014-02-03 09:00:00,29,-0.84,0.46,1,0,0,1,0,0,0,1,0,2014,6,0,1,12,2,-4,0
2627,2014-02-05 08:15:00,0,-0.65,-0.53,0,0,1,0,0,1,1,0,0,2014,6,2,1,37,29,-30,-2
2628,2014-02-05 09:00:00,30,0.29,-0.46,1,0,0,1,0,0,0,1,0,2014,6,2,1,42,-16,3,0
2629,2014-02-05 10:00:00,40,0.78,0.78,0,1,0,1,0,0,1,0,0,2014,6,2,1,16,3,17,1
2630,2014-02-05 10:30:00,18,-0.22,-0.22,1,0,0,1,0,0,0,0,1,2014,6,2,1,43,26,0,0
2631,2014-02-06 10:30:00,46,-0.57,-0.57,1,0,0,1,0,0,0,1,0,2014,6,3,1,17,-13,-1,0
2632,2014-02-07 15:00:00,12,1.46,1.13,0,1,0,1,0,0,0,1,0,2014,6,4,1,12,6,9,0
2633,2014-02-11 07:30:00,45,0.42,0.42,1,0,0,1,0,0,0,1,0,2014,7,1,1,12,3,12,1
2634,2014-02-12 10:30:00,18,-0.41,-0.41,1,0,0,1,0,0,0,0,1,2014,7,2,1,20,13,16,1
2635,2014-02-12 13:59:00,25,1.49,1.49,0,1,0,1,0,0,0,0,1,2014,7,2,1,12,4,-4,0
2636,2014-02-13 10:00:00,5,0.33,0.45,0,0,1,1,0,0,0,0,1,2014,7,3,1,16,4,4,0
2637,2014-02-13 10:30:00,46,0.91,0.91,1,0,0,1,0,0,0,1,0,2014,7,3,1,18,-9,-2,0
2638,2014-02-14 08:30:00,41,1.61,1.4,0,1,0,0,1,0,0,0,1,2014,7,4,1,10,-2,-6,0
2639,2014-02-14 09:55:00,58,0.17,0.16,0,1,0,0,1,0,1,0,0,2014,7,4,1,23,3,-10,-1
2640,2014-02-18 08:30:00,21,-0.24,-0.24,0,0,1,1,0,0,0,0,1,2014,8,1,1,24,9,27,2
2641,2014-02-18 09:00:00,66,-1.28,-1.21,0,0,1,1,0,0,0,0,1,2014,8,1,1,21,10,13,1
2642,2014-02-18 10:00:00,44,-1.55,-1.44,0,0,1,1,0,0,0,0,1,2014,8,1,1,25,14,-4,0
2643,2014-02-20 09:00:00,32,1.36,1.19,0,1,0,1,0,0,0,0,1,2014,8,3,1,22,6,0,0
2644,2014-02-20 10:30:00,46,-0.28,-0.28,1,0,0,1,0,0,0,1,0,2014,8,3,1,16,2,-8,0
2645,2014-02-20 11:00:00,18,0.74,0.74,1,0,0,1,0,0,0,0,1,2014,8,3,1,14,-6,-17,-1
2646,2014-02-21 10:00:00,23,-0.73,-0.27,0,0,1,1,0,0,1,0,0,2014,8,4,1,49,37,3,0
2647,2014-02-24 09:00:00,33,-1.14,-1.13,0,0,1,1,0,0,0,1,0,2014,9,0,1,19,-8,-6,0
2648,2014-02-25 09:59:00,64,-1.11,-1.11,0,0,1,1,0,0,0,1,0,2014,9,1,1,17,2,-30,-2
2649,2014-02-25 10:00:00,6,-0.44,-0.91,0,0,1,0,0,1,1,0,0,2014,9,1,1,17,2,-30,-2
2650,2014-02-26 10:00:00,47,1.3,1.1,0,1,0,0,1,0,1,0,0,2014,9,2,1,52,-38,-11,-1
2651,2014-02-26 10:30:00,18,0.77,0.77,1,0,0,1,0,0,0,0,1,2014,9,2,1,31,-22,-6,0
2652,2014-02-27 10:30:00,46,-1.68,-1.68,1,0,0,1,0,0,0,1,0,2014,9,3,1,14,6,27,2
2653,2014-02-28 09:45:00,10,-0.16,-0.16,0,1,0,1,0,0,1,0,0,2014,9,4,1,30,-11,3,0
2654,2014-02-28 09:55:00,63,-0.06,0.08,1,0,0,1,0,0,0,0,1,2014,9,4,1,31,-12,5,0
2655,2014-02-28 10:00:00,50,0.52,0.53,0,0,1,0,1,0,1,0,0,2014,9,4,1,31,-19,14,1
2656,2014-03-03 00:00:00,67,0.3,0.3,1,0,0,1,0,0,0,1,0,2014,10,0,1,5,2,1,0
2657,2014-03-03 09:00:00,29,-0.25,-1.15,0,1,0,1,0,0,0,1,0,2014,10,0,1,13,0,-1,0
2658,2014-03-04 10:00:00,37,-0.26,-0.26,0,0,1,1,0,0,0,1,0,2014,10,1,1,13,0,-13,-1
2659,2014-03-05 08:15:00,0,-0.77,-0.98,0,0,1,0,0,1,1,0,0,2014,10,2,1,23,2,-14,-1
2660,2014-03-05 09:00:00,30,0.92,1.46,0,1,0,1,0,0,0,1,0,2014,10,2,1,42,-19,-5,0
2661,2014-03-05 09:57:00,40,-1.02,-1.02,0,0,1,1,0,0,1,0,0,2014,10,2,1,24,-5,31,2
2662,2014-03-05 10:30:00,18,-1.24,-1.24,1,0,0,1,0,0,0,0,1,2014,10,2,1,27,12,0,0
2663,2014-03-06 10:00:00,24,-1.7,-1.65,0,0,1,0,0,1,0,0,1,2014,10,3,1,46,27,-8,0
2664,2014-03-06 10:30:00,46,1.46,1.46,1,0,0,1,0,0,0,1,0,2014,10,3,1,22,0,6,0
2665,2014-03-07 15:00:00,12,-0.66,-1.02,0,0,1,0,0,1,0,1,0,2014,10,4,1,8,-4,-1,0
2666,2014-03-11 07:30:00,45,-1.57,-1.57,0,0,1,1,0,0,0,1,0,2014,11,1,1,14,-5,14,1
2667,2014-03-12 10:30:00,18,-1.51,-1.51,1,0,0,1,0,0,0,0,1,2014,11,2,1,18,-3,12,1
2668,2014-03-13 10:00:00,5,0.88,0.91,1,0,0,1,0,0,0,0,1,2014,11,3,1,18,5,-17,-1
2669,2014-03-13 10:30:00,46,-0.15,-0.15,1,0,0,1,0,0,0,1,0,2014,11,3,1,24,-4,-13,-1
2670,2014-03-13 13:52:00,25,-0.35,-0.41,0,1,0,1,0,0,0,0,1,2014,11,3,1,60,-43,-5,0
2671,2014-03-14 09:55:00,58,-0.47,-0.44,0,0,1,1,0,0,1,0,0,2014,11,4,1,34,26,21,2
2672,2014-03-17 08:30:00,21,-0.09,-0.09,0,0,1,1,0,0,0,0,1,2014,12,0,1,15,8,11,1
2673,2014-03-17 10:00:00,44,-0.11,-0.02,0,0,1,1,0,0,0,0,1,2014,12,0,1,41,33,-5,0
2674,2014-03-18 09:00:00,66,0.2,0.17,0,0,1,1,0,0,0,0,1,2014,12,1,1,33,-22,-3,0
2675,2014-03-19 08:30:00,19,1.13,0.83,0,1,0,1,0,0,0,0,1,2014,12,2,1,5,3,-9,0
2676,2014-03-19 10:30:00,18,-0.77,-0.77,1,0,0,1,0,0,0,0,1,2014,12,2,1,19,-13,3,0
2677,2014-03-19 14:00:00,26,0.0,0.0,1,0,0,1,0,0,0,0,1,2014,12,2,1,53,0,-73,-2
2678,2014-03-20 08:30:00,69,0.19,0.21,0,1,0,1,0,0,1,0,0,2014,12,3,1,15,-5,2,0
2679,2014-03-20 10:30:00,46,-1.08,-1.08,1,0,0,1,0,0,0,1,0,2014,12,3,1,28,1,-1,0
2680,2014-03-24 09:45:00,32,-0.72,-0.67,0,0,1,0,1,0,0,0,1,2014,13,0,1,13,7,2,0
2681,2014-03-25 09:59:00,64,-1.52,-1.52,0,0,1,1,0,0,0,1,0,2014,13,1,1,16,-9,13,1
2682,2014-03-26 09:45:00,33,0.85,0.92,0,1,0,0,1,0,0,1,0,2014,13,2,1,18,-3,0,0
2683,2014-03-26 10:30:00,18,-0.37,-0.37,1,0,0,1,0,0,0,0,1,2014,13,2,1,17,9,-3,0
2684,2014-03-27 10:00:00,50,0.28,0.23,0,0,1,0,0,1,1,0,0,2014,13,3,1,24,4,-6,0
2685,2014-03-27 10:30:00,46,1.11,1.11,1,0,0,1,0,0,0,1,0,2014,13,3,1,19,-4,7,0
2686,2014-03-28 09:55:00,63,-0.85,0.31,0,0,1,1,0,0,0,0,1,2014,13,4,1,33,19,-1,0
2687,2014-03-31 09:45:00,10,-1.26,-1.26,0,0,1,1,0,0,0,0,1,2014,14,0,1,16,-7,10,1
2688,2014-04-01 01:00:00,67,1.01,1.01,0,1,0,1,0,0,0,1,0,2014,14,1,1,5,0,1,0
2689,2014-04-01 09:45:00,29,-1.59,0.72,0,0,1,1,0,0,0,1,0,2014,14,1,1,13,-2,-7,0
2690,2014-04-02 08:15:00,0,-0.26,0.36,1,0,0,0,1,0,1,0,0,2014,14,2,1,16,1,-4,0
2691,2014-04-02 10:00:00,24,0.73,-0.05,0,1,0,0,0,1,0,0,1,2014,14,2,1,18,-9,-11,-1
2692,2014-04-02 10:30:00,18,1.73,1.73,1,0,0,1,0,0,0,0,1,2014,14,2,1,23,-8,-12,-1
2693,2014-04-03 09:45:00,30,0.33,-0.84,1,0,0,1,0,0,0,1,0,2014,14,3,1,60,-41,-8,0
2694,2014-04-03 10:00:00,40,0.62,0.62,0,0,1,1,0,0,1,0,0,2014,14,3,1,39,-29,-5,0
2695,2014-04-03 10:30:00,46,-0.23,-0.23,1,0,0,1,0,0,0,1,0,2014,14,3,1,30,-4,4,0
2696,2014-04-07 15:00:00,12,0.11,0.06,0,1,0,1,0,0,0,1,0,2014,15,0,1,5,-2,6,0
2697,2014-04-08 07:30:00,45,0.99,0.99,0,1,0,1,0,0,0,1,0,2014,15,1,1,22,10,3,0
2698,2014-04-08 10:00:00,43,1.62,1.17,0,1,0,0,0,1,1,0,0,2014,15,1,1,15,2,-8,0
2699,2014-04-09 10:00:00,31,0.45,0.34,1,0,0,0,0,1,0,1,0,2014,15,2,1,18,12,-1,0
2700,2014-04-09 10:30:00,18,-0.91,-0.91,1,0,0,1,0,0,0,0,1,2014,15,2,1,18,-5,22,2
2701,2014-04-10 10:30:00,46,1.68,1.68,1,0,0,1,0,0,0,1,0,2014,15,3,1,21,10,27,2
2702,2014-04-10 13:59:00,25,1.41,1.41,0,1,0,1,0,0,0,0,1,2014,15,3,1,10,-4,9,0
2703,2014-04-11 09:55:00,58,0.17,-0.04,0,1,0,1,0,0,1,0,0,2014,15,4,1,15,9,7,0
2704,2014-04-14 10:00:00,5,0.98,1.09,0,1,0,1,0,0,0,0,1,2014,16,0,1,16,9,-12,-1
2705,2014-04-15 09:00:00,66,1.41,1.34,0,1,0,1,0,0,0,0,1,2014,16,1,1,20,3,4,0
2706,2014-04-15 10:00:00,44,-0.05,-0.22,0,0,1,0,0,1,0,0,1,2014,16,1,1,17,-3,23,2
2707,2014-04-16 10:30:00,18,-1.39,-1.39,1,0,0,1,0,0,0,0,1,2014,16,2,1,10,7,-15,-1
2708,2014-04-17 08:30:00,69,0.44,0.46,0,1,0,1,0,0,1,0,0,2014,16,3,1,22,-10,-7,0
2709,2014-04-17 10:00:00,53,0.68,0.68,0,1,0,1,0,0,1,0,0,2014,16,3,1,18,-7,-1,0
2710,2014-04-17 10:30:00,46,0.31,0.31,1,0,0,1,0,0,0,1,0,2014,16,3,1,19,-16,4,0
2711,2014-04-21 10:00:00,7,0.04,0.69,1,0,0,1,0,0,0,1,0,2014,17,0,1,10,-3,-1,0
2712,2014-04-22 09:04:00,35,0.01,1.03,1,0,0,0,0,1,0,1,0,2014,17,1,1,12,4,-8,0
2713,2014-04-22 09:59:00,64,1.53,1.53,0,1,0,1,0,0,0,1,0,2014,17,1,1,11,-8,-19,-1
2714,2014-04-22 10:00:00,23,1.24,1.33,1,0,0,1,0,0,1,0,0,2014,17,1,1,11,-8,-19,-1
2715,2014-04-23 09:45:00,32,-0.34,-0.44,0,0,1,1,0,0,0,0,1,2014,17,2,1,17,-7,3,0
2716,2014-04-23 10:00:00,47,-1.18,-0.9,0,0,1,0,1,0,1,0,0,2014,17,2,1,15,-9,-5,0
2717,2014-04-23 10:30:00,18,0.38,0.38,1,0,0,1,0,0,0,0,1,2014,17,2,1,21,10,-15,-1
2718,2014-04-24 10:30:00,46,-1.16,-1.16,1,0,0,1,0,0,0,1,0,2014,17,3,1,19,7,18,1
2719,2014-04-25 09:45:00,33,-0.48,-0.5,0,0,1,1,0,0,0,1,0,2014,17,4,1,8,-6,0,0
2720,2014-04-25 09:55:00,63,1.41,-0.12,0,1,0,1,0,0,0,0,1,2014,17,4,1,8,-1,-1,0
2721,2014-04-28 10:00:00,50,0.56,0.59,0,1,0,0,1,0,1,0,0,2014,18,0,1,12,-2,-8,0
2722,2014-04-29 09:00:00,65,-0.35,-0.35,1,0,0,1,0,0,0,0,1,2014,18,1,1,21,-3,-9,0
2723,2014-04-29 10:00:00,6,-0.69,-0.11,0,0,1,0,1,0,1,0,0,2014,18,1,1,9,-3,3,0
2724,2014-04-30 08:15:00,0,0.53,0.47,0,1,0,0,1,0,1,0,0,2014,18,2,1,13,-1,18,1
2725,2014-04-30 09:41:00,10,1.53,1.53,0,1,0,1,0,0,0,0,1,2014,18,2,1,18,3,5,0
2726,2014-04-30 10:30:00,18,0.33,0.33,1,0,0,1,0,0,0,0,1,2014,18,2,1,13,-3,10,1
2727,2014-04-30 14:00:00,26,0.0,0.0,1,0,0,1,0,0,0,0,1,2014,18,2,1,20,-3,10,1
2728,2014-05-01 01:00:00,67,-0.17,-0.17,0,0,1,1,0,0,0,1,0,2014,18,3,1,4,4,-1,0
2729,2014-05-01 09:45:00,29,-1.01,-0.23,0,0,1,1,0,0,0,1,0,2014,18,3,1,11,-7,-2,0
2730,2014-05-01 10:30:00,46,-0.61,-0.61,1,0,0,1,0,0,0,1,0,2014,18,3,1,11,3,-9,0
2731,2014-05-02 10:00:00,24,-0.37,-0.01,0,0,1,1,0,0,0,0,1,2014,18,4,1,12,-1,41,2
2732,2014-05-05 09:45:00,30,1.24,0.46,0,1,0,1,0,0,0,1,0,2014,19,0,1,8,6,-7,0
2733,2014-05-05 10:00:00,40,1.13,1.13,0,1,0,1,0,0,1,0,0,2014,19,0,1,12,-9,3,0
2734,2014-05-06 08:30:00,68,0.14,-0.04,1,0,0,1,0,0,1,0,0,2014,19,1,1,18,11,-13,-1
2735,2014-05-06 10:00:00,37,-1.06,-1.06,0,0,1,1,0,0,0,1,0,2014,19,1,1,11,-7,2,0
2736,2014-05-07 10:30:00,18,1.24,1.24,1,0,0,1,0,0,0,0,1,2014,19,2,1,26,-6,-7,0
2737,2014-05-07 15:00:00,12,0.07,-0.38,0,1,0,0,0,1,0,1,0,2014,19,2,1,5,-1,-2,0
2738,2014-05-08 08:30:00,69,0.57,0.68,0,1,0,1,0,0,1,0,0,2014,19,3,1,55,7,-58,-2
2739,2014-05-08 10:30:00,46,-0.46,-0.46,1,0,0,1,0,0,0,1,0,2014,19,3,1,45,-30,5,0
2740,2014-05-12 13:59:00,25,-1.3,-1.29,0,0,1,1,0,0,0,0,1,2014,20,0,1,6,1,-2,0
2741,2014-05-13 07:30:00,45,0.17,0.17,1,0,0,1,0,0,0,1,0,2014,20,1,1,19,-7,-7,0
2742,2014-05-13 10:00:00,5,0.06,-0.84,1,0,0,0,0,1,0,0,1,2014,20,1,1,14,1,-19,-1
2743,2014-05-14 10:30:00,18,-0.48,-0.48,1,0,0,1,0,0,0,0,1,2014,20,2,1,12,5,-1,0
2744,2014-05-15 09:00:00,66,-0.03,0.03,0,0,1,0,1,0,0,0,1,2014,20,3,1,24,-5,15,1
2745,2014-05-15 10:30:00,46,-0.2,-0.2,1,0,0,1,0,0,0,1,0,2014,20,3,1,40,29,16,1
2746,2014-05-16 09:55:00,58,-0.82,-0.26,0,0,1,0,1,0,1,0,0,2014,20,4,1,18,7,-2,0
2747,2014-05-21 10:30:00,18,1.78,1.78,1,0,0,1,0,0,0,0,1,2014,21,2,1,16,11,-3,0
2748,2014-05-22 08:30:00,69,-0.39,-0.39,0,0,1,1,0,0,1,0,0,2014,21,3,1,9,-4,-11,-1
2749,2014-05-22 09:45:00,32,0.27,0.23,0,1,0,1,0,0,0,0,1,2014,21,3,1,19,-8,4,0
2750,2014-05-22 10:30:00,46,0.85,0.85,1,0,0,1,0,0,0,1,0,2014,21,3,1,16,-3,5,0
2751,2014-05-23 10:00:00,47,0.3,0.62,0,1,0,0,1,0,1,0,0,2014,21,4,1,7,1,2,0
2752,2014-05-27 09:00:00,65,1.72,1.72,0,1,0,1,0,0,0,0,1,2014,22,1,1,15,-1,-2,0
2753,2014-05-27 09:05:00,35,0.49,1.47,0,1,0,1,0,0,0,1,0,2014,22,1,1,15,-2,0,0
2754,2014-05-27 09:45:00,33,1.14,1.15,0,1,0,0,1,0,0,1,0,2014,22,1,1,15,-8,-8,0
2755,2014-05-27 09:59:00,64,0.09,0.09,0,1,0,1,0,0,0,1,0,2014,22,1,1,14,0,-18,-1
2756,2014-05-27 10:00:00,6,-0.23,-0.35,1,0,0,0,0,1,1,0,0,2014,22,1,1,14,0,-18,-1
2757,2014-05-29 10:00:00,50,0.48,0.49,0,0,1,1,0,0,1,0,0,2014,22,3,1,14,-7,13,1
2758,2014-05-29 10:30:00,46,0.5,0.5,1,0,0,1,0,0,0,1,0,2014,22,3,1,19,7,6,0
2759,2014-05-29 11:00:00,18,-0.82,-0.82,1,0,0,1,0,0,0,0,1,2014,22,3,1,23,14,-5,0
2760,2014-05-30 09:43:00,10,0.66,0.66,0,1,0,1,0,0,0,0,1,2014,22,4,1,23,10,-2,0
2761,2014-05-30 09:55:00,63,-1.12,0.52,0,0,1,1,0,0,0,0,1,2014,22,4,1,23,0,14,1
2762,2014-06-02 09:45:00,29,-0.29,-0.42,1,0,0,1,0,0,0,1,0,2014,23,0,1,15,-14,2,0
2763,2014-06-03 01:00:00,67,1.23,1.23,0,1,0,1,0,0,0,1,0,2014,23,1,1,3,0,2,0
2764,2014-06-04 08:15:00,0,-1.12,-0.39,0,0,1,1,0,0,1,0,0,2014,23,2,1,16,3,3,0
2765,2014-06-04 09:45:00,30,-0.23,-1.01,1,0,0,1,0,0,0,1,0,2014,23,2,1,25,-19,-2,0
2766,2014-06-04 10:00:00,40,0.64,0.64,0,1,0,1,0,0,1,0,0,2014,23,2,1,22,-10,2,0
2767,2014-06-04 10:30:00,18,0.07,0.07,1,0,0,1,0,0,0,0,1,2014,23,2,1,13,-4,4,0
2768,2014-06-05 08:30:00,69,-0.64,-0.77,1,0,0,1,0,0,1,0,0,2014,23,3,1,125,-36,-24,-2
2769,2014-06-05 10:30:00,46,0.69,0.69,1,0,0,1,0,0,0,1,0,2014,23,3,1,96,61,-3,0
2770,2014-06-06 15:00:00,12,1.38,1.4,0,1,0,0,1,0,0,1,0,2014,23,4,1,12,6,-1,0
2771,2014-06-10 07:30:00,45,0.21,0.21,1,0,0,1,0,0,0,1,0,2014,24,1,1,14,7,13,1
