,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_candle_25_30_after,volatility_30_60_after,pips_candle_30_60_after,pips_candle_max_30_60_after,pips_candle_min_30_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_candle_max_60_240_after,reaction_max_60_240_after
1562,2016-06-15 08:30:00,23,0.4,0,0.0,0,0,1,0,1,0,0,1,2016,24,2,1,9,2,3,2,4,1,4,-1,5,-4,6,-5,14,-11,1,-13,10,0,41,1
1563,2016-06-15 10:30:00,11,-0.69,0,0.0,0,1,0,0,1,0,0,1,2016,24,2,1,5,1,9,-5,9,-5,6,4,7,-6,8,8,16,14,15,-1,34,21,52,1
1564,2016-06-15 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,24,2,1,40,9,20,-6,18,5,14,10,13,-1,12,-3,34,-9,20,-14,60,33,16,0
1565,2016-06-17 08:30:00,3,-0.19,0,-0.91,0,1,0,0,1,0,0,1,2016,24,4,1,10,-9,7,4,4,2,7,-4,5,3,8,-8,28,22,24,-4,20,1,31,1
1566,2016-06-22 10:30:00,11,-0.24,1,0.0,0,1,0,0,1,0,0,1,2016,25,2,1,9,-5,5,-1,8,-6,15,-5,8,-5,11,-8,14,-3,6,-8,40,5,39,1
1567,2016-06-23 08:30:00,32,1.76,1,0.0,1,0,1,0,1,0,0,1,2016,25,3,1,9,3,17,-15,6,1,7,-1,7,-5,9,7,11,7,7,-4,23,5,4,0
1568,2016-06-24 08:30:00,8,-0.37,0,-0.41,0,0,0,1,1,0,0,1,2016,25,4,1,25,-11,19,2,6,-2,28,-14,16,-5,9,-3,32,8,29,-3,54,21,98,1
1569,2016-06-28 08:30:00,16,0.45,0,-0.54,1,0,1,0,1,0,0,1,2016,26,1,1,9,-3,8,2,6,4,6,-3,9,-7,3,0,20,-2,9,-11,21,-8,11,0
1570,2016-06-28 10:00:00,4,1.5,1,-0.23,0,0,1,0,1,0,0,1,2016,26,1,1,6,1,5,0,10,0,6,4,10,8,10,-9,18,-14,1,-17,20,-14,19,0
1571,2016-06-29 10:30:00,11,-1.87,0,0.0,0,1,0,0,1,0,0,1,2016,26,2,1,10,0,15,8,14,-11,9,-1,10,-4,15,11,24,9,21,-3,31,-3,7,0
1572,2016-06-30 08:30:00,32,-0.11,0,-2.24,0,1,0,0,1,0,0,1,2016,26,3,1,23,-7,6,2,13,12,7,2,9,6,7,1,21,-5,5,-16,55,-46,23,0
1573,2016-07-01 10:00:00,17,2.22,1,0.0,0,0,1,0,1,0,0,1,2016,26,4,1,16,-3,10,1,17,-13,8,5,13,-9,6,3,25,9,14,-11,34,21,17,0
1574,2016-07-06 10:00:00,18,2.3,1,0.0,0,0,1,0,1,0,0,1,2016,27,2,1,12,-10,8,-3,16,-12,15,2,11,8,7,1,27,15,17,-10,30,-7,23,0
1575,2016-07-07 08:15:00,0,0.48,0,-0.47,0,0,1,0,1,0,0,1,2016,27,3,1,8,2,9,9,6,-2,16,-6,6,-2,5,2,22,11,19,-3,18,-9,4,0
1576,2016-07-07 08:30:00,32,1.8,1,-3.65,0,0,1,0,1,0,0,1,2016,27,3,1,16,-6,6,-2,5,2,6,1,16,10,5,0,14,0,11,-3,21,4,13,0
1577,2016-07-07 11:00:00,11,-0.14,1,0.0,0,1,0,0,1,0,0,1,2016,27,3,1,11,-3,6,4,11,-6,9,-4,7,4,7,-2,9,-3,3,-6,22,-25,8,0
1578,2016-07-13 10:30:00,11,-0.26,1,0.0,0,1,0,0,1,0,0,1,2016,28,2,1,13,9,6,2,7,-1,8,-5,9,2,13,-10,12,-4,5,-7,37,17,6,0
1579,2016-07-15 10:00:00,28,-1.22,1,-0.71,1,0,0,1,0,0,1,1,2016,28,4,1,8,5,7,0,4,-1,5,-1,8,-3,5,-4,14,-2,5,-9,44,-34,4,0
1580,2016-07-19 08:30:00,3,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,29,1,1,8,-2,10,-6,10,-8,6,2,8,0,8,6,14,3,6,-8,23,-20,2,0
1581,2016-07-20 10:30:00,11,-1.36,0,0.0,0,1,0,0,1,0,0,1,2016,29,2,1,8,-2,5,-3,4,0,4,0,6,-6,5,-1,11,0,5,-6,35,21,7,0
1582,2016-07-26 10:00:00,4,0.41,0,-0.69,1,0,1,0,0,0,1,1,2016,30,1,1,14,-11,8,5,8,-1,4,-1,3,-2,4,-2,15,-10,2,-13,17,7,7,0
1583,2016-07-27 08:30:00,8,-0.8,0,-0.41,0,0,0,1,1,0,0,1,2016,30,2,1,8,6,6,-3,5,-3,3,1,3,2,2,0,11,-3,3,-8,16,0,11,0
1584,2016-07-27 10:30:00,11,-5.37,0,0.0,0,1,0,0,1,0,0,1,2016,30,2,1,3,1,3,-1,3,-2,7,-3,4,-3,11,-9,9,3,5,-4,13,6,23,0
1585,2016-07-27 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,30,2,1,36,-24,21,6,12,-2,20,13,24,17,13,-5,29,18,22,-7,39,6,26,0
1586,2016-07-28 08:30:00,32,-0.68,0,-1.12,0,0,0,1,1,0,0,1,2016,30,3,1,3,-1,8,4,3,-2,6,5,5,1,4,-2,12,-3,1,-11,16,13,7,0
1587,2016-07-29 08:30:00,1,-4.8,1,0.71,0,0,0,1,0,1,0,1,2016,30,4,1,32,18,10,2,15,15,11,5,8,6,6,-4,18,3,10,-8,34,-3,38,1
1588,2016-08-01 10:00:00,17,-0.51,0,0.0,0,0,0,1,1,0,0,1,2016,31,0,1,5,0,3,1,3,-2,4,2,4,2,4,1,9,-1,4,-5,10,1,6,0
1589,2016-08-03 08:15:00,0,0.27,0,-0.47,0,0,1,0,1,0,0,1,2016,31,2,1,13,-9,5,3,3,2,6,2,3,-1,4,-2,19,-11,3,-16,15,0,2,0
1590,2016-08-03 10:00:00,18,-0.24,0,0.0,0,0,0,1,1,0,0,1,2016,31,2,1,7,-2,8,-5,8,-7,6,-3,5,2,4,0,11,5,7,-4,20,-12,7,0
1591,2016-08-03 10:30:00,11,-1.98,0,0.0,0,1,0,0,1,0,0,1,2016,31,2,1,6,1,3,1,2,0,2,0,3,-1,7,4,4,2,3,-1,23,-10,4,0
1592,2016-08-04 08:30:00,32,-0.4,0,0.0,1,1,0,0,1,0,0,1,2016,31,3,1,8,7,9,-2,3,-2,4,0,5,3,2,2,9,-4,1,-8,31,4,7,0
1593,2016-08-10 10:30:00,11,-1.42,0,0.0,0,1,0,0,1,0,0,1,2016,32,2,1,3,0,5,5,6,-5,6,-6,4,-1,6,3,8,4,5,-3,16,-8,15,0
1594,2016-08-11 08:30:00,32,0.56,0,-2.24,0,0,1,0,1,0,0,1,2016,32,3,1,4,0,5,0,4,0,3,-2,3,3,2,-1,8,-1,1,-7,17,9,26,0
1595,2016-08-12 10:00:00,28,-0.28,0,-0.48,0,0,0,1,1,0,0,1,2016,32,4,1,9,1,12,-10,16,-9,7,-1,8,0,5,-2,11,7,8,-3,20,-13,3,0
1596,2016-08-17 10:30:00,11,-1.91,0,0.0,0,1,0,0,1,0,0,1,2016,33,2,1,7,-6,6,3,3,1,5,3,2,1,6,2,11,0,9,-2,12,-2,48,1
1597,2016-08-24 10:30:00,11,-2.91,0,0.0,0,1,0,0,1,0,0,1,2016,34,2,1,5,1,6,-5,8,7,7,-7,5,0,3,0,7,-3,2,-5,21,-13,22,0
1598,2016-08-26 08:30:00,26,0.0,0,-0.43,1,1,0,0,1,0,0,1,2016,34,4,1,8,0,11,10,12,7,5,-1,4,-2,8,-3,17,-3,5,-12,12,-1,47,1
1599,2016-08-30 10:00:00,4,1.19,1,-0.64,1,0,1,0,0,0,1,1,2016,35,1,1,5,-3,8,-5,7,5,8,-5,7,7,5,2,10,-3,5,-5,23,-12,10,0
1600,2016-08-31 08:15:00,0,-0.12,0,2.03,1,1,0,0,0,1,0,1,2016,35,2,1,8,0,6,-3,3,1,3,3,4,-4,5,2,15,9,12,-3,12,-6,25,0
1601,2016-08-31 10:30:00,11,-2.35,0,0.0,0,1,0,0,1,0,0,1,2016,35,2,1,6,-5,8,-2,9,0,3,-1,5,-1,9,4,17,5,8,-9,18,10,20,0
1602,2016-09-01 08:30:00,32,-0.34,0,0.0,1,1,0,0,1,0,0,1,2016,35,3,1,7,-5,4,2,5,-3,3,0,3,0,3,3,8,-1,5,-3,16,-9,64,1
1603,2016-09-01 10:00:00,17,-2.33,1,0.0,0,0,0,1,1,0,0,1,2016,35,3,1,31,27,18,7,12,-7,5,2,22,21,14,-3,19,6,14,-5,38,-4,7,0
1604,2016-09-06 10:00:00,18,-1.93,1,0.0,0,0,0,1,1,0,0,1,2016,36,1,1,50,48,10,-3,8,5,19,12,8,-1,10,6,27,8,25,-2,54,4,19,0
1605,2016-09-08 08:30:00,32,0.92,0,0.0,1,0,1,0,1,0,0,1,2016,36,3,1,22,-10,24,8,25,10,26,11,17,-2,12,-6,39,14,22,-17,37,8,11,0
1606,2016-09-08 11:00:00,11,-19.97,3,0.0,0,1,0,0,1,0,0,1,2016,36,3,1,8,-4,5,0,13,11,7,2,6,-4,7,-7,21,-8,10,-11,24,-12,3,0
1607,2016-09-14 10:30:00,11,-0.59,0,0.0,0,1,0,0,1,0,0,1,2016,37,2,1,10,8,10,-1,5,-4,2,0,4,2,11,-4,32,6,13,-19,26,12,9,0
1608,2016-09-16 10:00:00,28,-0.32,0,-0.73,1,0,0,1,0,0,1,1,2016,37,4,1,6,4,14,-10,6,2,4,0,3,-1,5,-1,17,-7,10,-7,17,-12,7,0
1609,2016-09-20 08:30:00,3,-0.65,0,-1.01,0,0,0,1,1,0,0,1,2016,38,1,1,8,4,6,-5,4,0,3,1,3,-1,3,1,9,4,8,-1,13,-2,8,0
1610,2016-09-21 10:30:00,11,-1.66,2,0.0,0,1,0,0,1,0,0,1,2016,38,2,1,2,1,4,2,2,1,4,-2,2,-2,5,-3,19,11,13,-6,8,-3,47,1
1611,2016-09-21 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,38,2,1,53,-6,41,31,17,1,17,-4,18,-15,7,1,49,29,35,-14,53,-1,20,0
1612,2016-09-22 08:30:00,32,1.85,0,0.0,1,0,1,0,1,0,0,1,2016,38,3,1,8,6,3,0,8,-5,5,5,6,5,4,-3,11,-2,3,-8,12,3,6,0
1613,2016-09-27 10:00:00,4,1.55,1,1.55,0,0,1,0,0,1,0,1,2016,39,1,1,8,4,7,-6,6,0,8,-7,5,-2,6,2,15,-3,5,-10,22,8,30,0
1614,2016-09-28 08:30:00,8,-0.13,0,-0.91,0,1,0,0,0,0,1,1,2016,39,2,1,16,1,7,-4,7,5,4,0,10,-3,3,2,20,-13,4,-16,31,15,6,0
1615,2016-09-28 10:30:00,11,-0.75,1,0.0,0,1,0,0,1,0,0,1,2016,39,2,1,4,-1,6,-5,6,-4,6,-2,3,1,14,-10,9,7,7,-2,14,0,26,0
1616,2016-10-03 10:00:00,17,0.65,0,0.0,0,0,1,0,1,0,0,1,2016,40,0,1,11,-6,5,-5,4,-1,7,-3,3,2,3,1,11,4,8,-3,17,-10,5,0
1617,2016-10-05 08:15:00,0,-0.48,0,-0.2,0,0,0,1,1,0,0,1,2016,40,2,1,11,-3,7,6,7,-5,6,-2,3,-2,5,3,6,1,2,-4,18,-15,8,0
1618,2016-10-05 10:00:00,18,1.42,1,0.0,0,0,1,0,1,0,0,1,2016,40,2,1,22,-20,10,-5,7,1,5,-3,4,3,8,5,6,5,5,-1,24,7,20,0
1619,2016-10-05 10:30:00,11,-0.73,1,0.0,0,1,0,0,1,0,0,1,2016,40,2,1,6,-3,5,3,4,-2,5,1,4,-1,6,4,14,8,12,-2,29,-12,13,0
1620,2016-10-06 08:30:00,32,1.21,0,0.0,1,0,1,0,1,0,0,1,2016,40,3,1,4,-2,6,3,5,1,6,-3,5,-1,3,1,12,6,7,-5,13,-4,7,0
1621,2016-10-13 08:30:00,32,1.47,0,-6.71,0,0,1,0,1,0,0,1,2016,41,3,1,9,1,9,-6,6,0,9,4,5,-3,7,5,9,1,7,-2,18,4,15,0
1622,2016-10-13 11:00:00,11,-0.9,1,0.0,0,1,0,0,1,0,0,1,2016,41,3,1,3,-1,9,4,8,6,7,2,5,-1,5,-2,9,-2,7,-2,22,-3,12,0
1623,2016-10-14 10:00:00,28,-1.13,1,6.08,0,0,0,1,0,1,0,1,2016,41,4,1,18,18,8,-3,5,-3,9,2,7,-5,5,1,18,-16,1,-17,28,-2,9,0
1624,2016-10-19 08:30:00,3,5.48,1,-1.01,0,0,1,0,1,0,0,1,2016,42,2,1,6,4,2,-2,4,-3,5,3,4,-1,8,0,12,3,9,-3,20,-6,13,0
1625,2016-10-19 10:30:00,11,-3.06,1,0.0,0,1,0,0,1,0,0,1,2016,42,2,1,4,2,4,-2,2,-1,7,-7,3,1,12,9,14,-11,1,-13,14,-1,8,0
1626,2016-10-25 10:00:00,4,-0.8,0,-0.98,1,0,0,1,0,0,1,1,2016,43,1,1,7,6,5,-3,9,-7,3,3,3,0,2,-1,9,1,4,-5,10,-3,31,1
1627,2016-10-26 10:30:00,11,-0.55,0,0.0,0,1,0,0,1,0,0,1,2016,43,2,1,7,5,6,-4,4,4,5,4,6,-3,8,-7,7,-2,3,-4,31,-18,2,0
1628,2016-10-28 08:30:00,1,0.72,1,0.28,0,0,1,0,0,1,0,1,2016,43,4,1,23,-3,10,-7,16,11,6,-2,8,4,7,-4,14,10,14,0,23,8,21,0
1629,2016-11-01 10:00:00,17,-0.06,0,0.0,0,1,0,0,1,0,0,1,2016,44,1,1,11,-1,5,2,7,5,9,5,6,0,9,6,9,-1,6,-3,13,3,19,0
1630,2016-11-02 08:15:00,0,-1.88,0,5.28,2,0,0,1,0,1,0,1,2016,44,2,1,15,-5,6,2,7,-5,7,1,7,1,8,7,20,-4,2,-18,21,17,23,0
1631,2016-11-02 10:30:00,11,-5.92,2,0.0,0,1,0,0,1,0,0,1,2016,44,2,1,7,3,7,5,5,-2,4,1,6,-1,11,-2,9,1,6,-3,28,17,14,0
1632,2016-11-02 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,44,2,1,26,6,12,10,16,-14,13,-5,15,-6,12,9,9,-6,1,-8,28,-18,5,0
1633,2016-11-03 08:30:00,32,-1.16,0,0.0,1,0,0,1,1,0,0,1,2016,44,3,1,7,-4,5,-1,10,6,7,4,6,-3,7,-5,9,0,2,-7,18,-8,32,1
1634,2016-11-03 10:00:00,18,-0.4,1,0.0,0,0,0,1,1,0,0,1,2016,44,3,1,6,5,8,-8,8,-7,9,5,5,3,7,4,11,7,7,-4,17,6,29,0
1635,2016-11-09 10:30:00,11,-0.25,0,0.0,0,1,0,0,1,0,0,1,2016,45,2,1,10,-2,27,-11,7,0,13,-10,5,4,14,11,21,-9,9,-12,39,-14,10,0
1636,2016-11-10 08:30:00,32,1.78,1,0.0,1,0,1,0,1,0,0,1,2016,45,3,1,10,-3,6,0,5,0,6,0,8,-5,8,5,14,-4,10,-4,33,27,19,0
1637,2016-11-11 10:00:00,28,2.23,1,-0.71,1,0,1,0,0,0,1,1,2016,45,4,1,9,-2,9,-3,6,3,7,3,5,-2,5,1,28,-22,5,-23,42,-25,8,0
1638,2016-11-16 08:30:00,23,-1.07,1,0.0,0,0,0,1,1,0,0,1,2016,46,2,1,11,0,12,7,8,-4,7,4,5,-3,11,-5,14,0,6,-8,27,17,10,0
1639,2016-11-16 10:30:00,11,-1.01,1,0.0,0,1,0,0,1,0,0,1,2016,46,2,1,10,-6,8,4,8,-7,15,-10,6,-1,11,-8,15,11,12,-3,26,-9,32,1
1640,2016-11-23 10:30:00,11,-0.33,0,0.0,0,1,0,0,1,0,0,1,2016,47,2,1,10,-3,7,4,8,-2,7,-4,7,4,9,-1,22,9,13,-9,34,-18,7,0
1641,2016-11-29 08:30:00,26,0.69,0,-1.62,0,0,1,0,1,0,0,1,2016,48,1,1,12,-8,10,9,10,6,7,1,8,4,19,-13,25,2,12,-13,25,-10,40,1
1642,2016-11-29 10:00:00,4,1.71,1,3.9,1,0,1,0,0,1,0,1,2016,48,1,1,10,-4,16,11,9,4,8,4,8,1,10,-5,21,2,19,-2,36,25,35,1
1643,2016-11-30 08:15:00,0,4.03,1,-1.24,1,0,1,0,0,0,1,1,2016,48,2,1,21,-15,9,4,9,3,12,5,14,11,11,3,46,-38,4,-42,32,-6,23,0
1644,2016-11-30 10:30:00,11,-0.32,0,0.0,0,1,0,0,1,0,0,1,2016,48,2,1,9,1,19,16,6,0,14,-10,8,-7,19,15,58,-12,29,-29,25,-15,33,1
1645,2016-12-01 08:30:00,32,-1.14,1,0.0,1,0,0,1,1,0,0,1,2016,48,3,1,12,10,6,2,4,-1,9,3,5,2,7,-3,27,-22,4,-23,21,-14,29,0
1646,2016-12-01 10:00:00,17,0.64,0,0.0,0,0,1,0,1,0,0,1,2016,48,3,1,17,5,7,-1,11,-3,9,-1,13,-12,12,12,29,20,23,-6,40,-31,40,1
1647,2016-12-05 10:00:00,18,0.57,1,0.0,0,0,1,0,1,0,0,1,2016,49,0,1,14,8,15,-14,13,11,6,0,11,-7,8,5,17,-12,4,-13,42,43,72,1
1648,2016-12-07 10:30:00,11,-0.2,0,0.0,0,1,0,0,1,0,0,1,2016,49,2,1,6,-4,7,3,6,-4,5,0,4,-1,9,7,16,-9,6,-10,30,23,6,0
1649,2016-12-08 08:30:00,32,0.0,0,0.0,1,1,0,0,1,0,0,1,2016,49,3,1,56,-36,42,-24,31,-19,21,0,31,-20,29,26,58,-16,6,-52,186,-52,10,0
1650,2016-12-09 10:00:00,28,1.08,1,2.38,1,0,1,0,0,1,0,1,2016,49,4,1,8,-7,8,-4,6,5,9,-6,5,3,5,1,14,-6,8,-6,27,-21,8,0
1651,2016-12-14 10:30:00,11,-0.74,0,0.0,0,1,0,0,1,0,0,1,2016,50,2,1,8,-2,5,-3,5,3,8,4,7,-5,7,-5,13,-3,5,-8,23,20,15,0
1652,2016-12-14 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,50,2,1,71,-54,22,-16,20,-13,29,16,12,-1,13,6,37,-22,13,-24,79,-8,12,0
1653,2016-12-16 08:30:00,3,-1.08,0,1.03,2,0,0,1,0,1,0,1,2016,50,4,1,10,10,7,0,9,7,8,5,10,-10,5,1,34,-28,4,-30,33,-23,57,1
1654,2016-12-21 10:30:00,11,-2.92,1,0.0,0,1,0,0,1,0,0,1,2016,51,2,1,6,4,7,4,4,1,6,-6,2,0,11,-10,11,-6,4,-7,15,-3,14,0
1655,2016-12-27 10:00:00,4,1.34,1,1.85,1,0,1,0,0,1,0,1,2016,52,1,1,3,-1,6,4,2,-1,5,-1,3,2,4,2,7,0,2,-5,7,9,4,0
1656,2016-12-29 08:30:00,32,1.35,1,0.0,1,0,1,0,1,0,0,1,2016,52,3,1,7,1,4,1,5,-4,7,7,14,14,11,-3,15,-7,8,-7,14,-11,39,1
1657,2016-12-29 11:00:00,11,-1.25,0,0.0,0,1,0,0,1,0,0,1,2016,52,3,1,11,-4,7,-4,8,-7,11,9,6,3,10,4,11,-3,3,-8,35,30,5,0
1658,2017-01-03 10:00:00,17,0.66,0,0.0,0,0,1,0,1,0,0,1,2017,1,1,1,30,-29,13,2,22,-17,17,16,12,-6,12,8,26,19,21,-5,48,-2,51,1
1659,2017-01-05 08:15:00,0,-0.61,0,-0.04,0,0,0,1,1,0,0,1,2017,1,3,1,15,8,19,8,7,-1,23,10,12,4,11,8,19,2,7,-12,24,-3,67,1
1660,2017-01-05 08:30:00,32,2.08,1,-3.0,0,0,1,0,1,0,0,1,2017,1,3,1,23,10,12,4,11,8,8,-7,9,-6,10,1,21,4,16,-5,38,9,77,1
1661,2017-01-05 10:00:00,18,0.2,0,0.0,0,0,1,0,1,0,0,1,2017,1,3,1,19,7,12,2,8,1,8,1,12,-6,36,19,46,34,41,-5,27,15,11,0
1662,2017-01-05 11:00:00,11,-3.52,1,0.0,0,1,0,0,1,0,0,1,2017,1,3,1,10,1,13,5,11,-1,7,0,20,-20,6,0,24,4,17,-7,64,58,15,0
1663,2017-01-11 10:30:00,11,-1.58,0,0.0,0,1,0,0,1,0,0,1,2017,2,2,1,7,7,7,2,10,6,5,0,9,3,7,1,45,41,41,-4,43,-36,117,1
1664,2017-01-12 08:30:00,32,1.09,1,-2.24,0,0,1,0,1,0,0,1,2017,2,3,1,16,-9,8,3,13,-11,6,2,7,4,8,1,21,-7,8,-13,35,-9,41,1
1665,2017-01-13 10:00:00,28,-0.14,0,-0.15,0,1,0,0,1,0,0,1,2017,2,4,1,13,-3,10,5,14,7,12,-8,12,9,7,4,14,1,8,-6,54,-40,22,0
1666,2017-01-19 11:00:00,11,-1.25,0,0.0,0,1,0,0,1,0,0,1,2017,3,3,1,25,19,10,-5,10,4,11,-4,9,6,8,2,9,-1,6,-3,46,19,35,1
1667,2017-01-25 10:30:00,11,-0.87,0,0.0,0,1,0,0,1,0,0,1,2017,4,2,1,4,0,5,-3,4,-1,6,1,6,-4,10,4,13,-8,3,-10,24,18,12,0
1668,2017-01-26 08:30:00,32,-0.66,1,-2.74,0,0,0,1,1,0,0,1,2017,4,3,1,13,10,8,-8,8,2,11,7,9,-8,6,0,24,-15,7,-17,43,-34,16,0
1669,2017-01-31 10:00:00,4,-0.22,0,-0.28,1,0,0,1,0,0,1,1,2017,5,1,1,10,6,12,-11,9,-3,7,-1,9,5,7,0,26,22,22,-4,52,37,9,0
1670,2017-02-01 08:15:00,0,2.61,1,-0.07,0,0,1,0,1,0,0,1,2017,5,2,1,19,-9,13,-6,4,-1,6,2,8,2,5,2,22,-17,3,-19,37,-18,7,0
1671,2017-02-01 10:00:00,17,0.63,0,0.0,0,0,1,0,1,0,0,1,2017,5,2,1,20,-17,7,0,9,5,6,-3,5,3,6,-5,21,13,16,-5,23,-3,6,0
1672,2017-02-01 10:30:00,11,-2.49,0,0.0,0,1,0,0,1,0,0,1,2017,5,2,1,7,5,7,2,6,6,5,-2,6,0,12,7,11,-2,5,-6,23,-13,33,1
1673,2017-02-01 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2017,5,2,1,37,29,23,-2,30,-21,17,10,17,13,12,5,19,-5,8,-11,37,-14,4,0
1674,2017-02-02 08:30:00,32,0.34,0,-0.91,0,0,1,0,1,0,0,1,2017,5,3,1,8,-5,7,2,9,7,15,3,16,-6,10,1,13,-1,3,-10,13,0,3,0
1675,2017-02-03 10:00:00,18,-0.16,0,0.0,0,0,0,1,1,0,0,1,2017,5,4,1,11,2,9,-2,10,9,9,6,10,5,6,-3,16,0,9,-7,25,9,8,0
1676,2017-02-08 10:30:00,11,-7.2,2,0.0,0,1,0,0,1,0,0,1,2017,6,2,1,6,2,8,-1,10,-8,8,6,11,8,7,4,15,-2,12,-3,22,7,9,0
1677,2017-02-09 08:30:00,32,0.98,1,0.0,1,0,1,0,1,0,0,1,2017,6,3,1,9,-1,4,-1,4,0,7,4,7,-5,6,3,13,6,9,-4,23,4,10,0
1678,2017-02-10 10:00:00,28,-0.62,0,-0.31,0,0,0,1,1,0,0,1,2017,6,4,1,9,3,13,11,7,-5,4,2,5,3,5,-3,14,-8,3,-11,20,3,29,0
1679,2017-02-14 08:30:00,23,1.25,0,0.0,0,0,1,0,1,0,0,1,2017,7,1,1,8,-6,5,3,5,-1,2,-1,4,1,6,-2,8,0,2,-6,15,-6,13,0
1680,2017-02-15 10:30:00,11,-1.49,1,0.0,0,1,0,0,1,0,0,1,2017,7,2,1,3,1,6,-3,6,-2,8,0,6,5,8,1,20,17,17,-3,41,31,20,0
1681,2017-02-23 08:30:00,32,-0.16,0,-0.77,0,1,0,0,1,0,0,1,2017,8,3,1,7,3,8,1,13,7,7,-4,8,3,4,-2,12,-9,2,-10,18,7,18,0
1682,2017-02-23 11:00:00,11,-0.72,0,0.0,0,1,0,0,1,0,0,1,2017,8,3,1,8,-6,7,1,5,-4,5,-3,4,-1,7,-4,11,8,9,-2,19,13,3,0
1683,2017-02-27 08:30:00,8,-1.91,0,2.43,0,0,0,1,0,1,0,1,2017,9,0,1,7,2,5,3,4,2,7,5,5,3,4,0,8,-1,2,-6,8,-2,32,1
1684,2017-02-28 08:30:00,26,-0.8,1,-1.64,0,0,0,1,1,0,0,1,2017,9,1,1,8,8,14,-12,6,-1,4,1,3,0,3,-1,11,6,7,-4,22,1,31,1
1685,2017-02-28 10:00:00,4,0.87,0,-0.14,0,0,1,0,1,0,0,1,2017,9,1,1,15,8,7,1,7,1,5,2,7,3,3,1,30,3,8,-22,25,11,4,0
1686,2017-03-01 10:00:00,17,2.9,1,0.0,0,0,1,0,1,0,0,1,2017,9,2,1,18,7,7,-3,10,8,6,-1,5,-4,5,2,19,10,15,-4,23,8,21,0
1687,2017-03-01 10:30:00,11,0.0,1,0.0,0,1,0,0,1,0,0,1,2017,9,2,1,7,3,17,12,7,-6,7,5,5,3,4,-4,15,11,14,-1,23,17,12,0
1688,2017-03-02 08:30:00,32,1.97,1,-1.63,0,0,1,0,1,0,0,1,2017,9,3,1,6,-5,3,0,5,4,3,1,3,-2,2,0,15,-7,7,-8,11,6,19,0
1689,2017-03-03 10:00:00,18,0.52,0,0.0,0,0,1,0,1,0,0,1,2017,9,4,1,11,-1,5,0,3,-2,3,0,10,-4,7,-4,22,8,15,-7,18,-10,27,0
1690,2017-03-08 08:15:00,0,2.42,2,0.54,1,0,1,0,0,1,0,1,2017,10,2,1,21,-15,10,1,6,1,6,3,7,4,5,-1,15,4,8,-7,24,-3,7,0
1691,2017-03-08 10:30:00,11,-1.72,1,0.0,0,1,0,0,1,0,0,1,2017,10,2,1,5,-2,3,1,4,0,5,-1,5,2,6,-2,12,-6,6,-6,10,0,2,0
1692,2017-03-09 08:30:00,32,-0.38,0,0.0,1,1,0,0,1,0,0,1,2017,10,3,1,6,-2,33,4,15,-8,12,2,44,33,22,-1,35,-1,20,-15,20,-3,6,0
1693,2017-03-14 08:30:00,23,0.8,0,0.0,0,0,1,0,1,0,0,1,2017,11,1,1,6,-1,5,5,2,0,5,-5,3,0,3,0,7,-5,1,-6,11,-5,17,0
1694,2017-03-15 10:30:00,11,-0.83,0,0.0,0,1,0,0,1,0,0,1,2017,11,2,1,4,0,2,1,4,-2,5,-1,5,2,4,3,10,6,8,-2,15,9,64,1
1695,2017-03-15 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2017,11,2,1,67,46,23,6,20,-14,12,8,12,8,7,0,43,30,36,-7,67,-15,35,1
1696,2017-03-17 10:00:00,28,-0.14,0,0.47,0,1,0,0,0,1,0,1,2017,11,4,1,12,11,6,-1,3,1,4,1,4,-1,5,4,14,-10,2,-12,22,7,11,0
1697,2017-03-22 10:30:00,11,-1.12,0,0.0,0,1,0,0,1,0,0,1,2017,12,2,1,3,-2,6,-3,8,3,5,4,10,3,5,-3,11,1,7,-4,23,10,1,0
1698,2017-03-23 08:30:00,32,-1.99,1,-5.59,1,0,0,1,0,0,1,1,2017,12,3,1,7,2,5,3,6,-5,8,6,5,-2,5,4,10,-5,4,-6,16,-10,6,0
1699,2017-03-24 08:30:00,8,-0.18,0,0.8,0,1,0,0,0,1,0,1,2017,12,4,1,4,-2,4,-1,5,3,5,0,6,4,4,1,8,-6,2,-6,11,2,18,0
