,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_60_0_before,pips_agg_60_0_before,pips_candle_max_0_30_after,reaction_max_0_30_after
201,2007-08-02 10:00:00,24,-0.58,0,0.0,1,0,0,1,1,0,0,0,0,1,2007,31,3,1,26,-3,3,0
202,2007-08-02 10:30:00,46,-0.55,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,31,3,1,17,13,12,0
203,2007-08-03 10:00:00,40,-1.11,1,0.0,0,0,0,1,1,0,0,1,0,0,2007,31,4,1,39,40,34,1
204,2007-08-07 14:15:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2007,32,1,1,20,1,34,1
205,2007-08-07 15:00:00,12,1.35,1,2.17,2,0,1,0,0,1,0,0,1,0,2007,32,1,1,37,16,7,0
206,2007-08-08 10:00:00,31,-0.32,0,0.0,0,0,0,1,1,0,0,0,1,0,2007,32,2,1,31,16,6,0
207,2007-08-08 10:30:00,18,-0.57,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,32,2,1,28,-4,16,0
208,2007-08-09 08:30:00,69,-1.01,0,-2.83,0,0,0,1,1,0,0,0,0,1,2007,32,3,1,34,-17,11,0
209,2007-08-09 10:30:00,46,-2.71,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,32,3,1,41,26,2,0
210,2007-08-10 08:30:00,41,0.84,0,-0.46,0,0,1,0,1,0,0,0,0,1,2007,32,4,1,39,15,4,0
211,2007-08-10 14:00:00,25,-0.08,0,0.0,0,1,0,0,1,0,0,0,0,1,2007,32,4,1,21,10,12,0
212,2007-08-13 10:00:00,5,0.0,0,0.0,0,1,0,0,1,0,0,0,0,1,2007,33,0,1,29,-13,8,0
213,2007-08-14 10:00:00,37,0.89,1,0.0,0,0,1,0,1,0,0,0,1,0,2007,33,1,1,20,7,9,0
214,2007-08-15 09:00:00,66,1.66,1,-0.01,0,0,1,0,1,0,0,1,0,0,2007,33,2,1,25,-7,17,0
215,2007-08-15 10:30:00,18,-1.23,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,33,2,1,46,30,11,0
216,2007-08-15 13:00:00,44,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,33,2,1,29,-12,11,0
217,2007-08-16 10:30:00,46,-0.88,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,33,3,1,38,-21,4,0
218,2007-08-16 12:00:00,53,-1.47,1,0.0,0,0,0,1,1,0,0,0,0,1,2007,33,3,1,25,-2,2,0
219,2007-08-17 10:00:00,58,-1.2,1,-1.26,1,0,0,1,0,0,1,1,0,0,2007,33,4,1,36,-5,13,0
220,2007-08-20 10:00:00,7,0.52,1,0.0,0,0,1,0,1,0,0,0,1,0,2007,34,0,1,29,-13,9,0
221,2007-08-22 10:30:00,18,-2.12,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,34,2,1,40,39,12,0
222,2007-08-23 08:30:00,69,-0.65,0,-2.24,0,0,0,1,1,0,0,0,0,1,2007,34,3,1,22,-12,2,0
223,2007-08-23 10:30:00,46,-2.32,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,34,3,1,19,0,17,0
224,2007-08-24 10:00:00,47,0.46,1,0.58,1,0,1,0,0,1,0,1,0,0,2007,34,4,1,37,-1,7,0
225,2007-08-27 10:00:00,23,0.0,0,-0.48,0,1,0,0,1,0,0,1,0,0,2007,35,0,1,16,1,7,0
226,2007-08-28 09:00:00,65,-3.0,1,-0.77,0,0,0,1,1,0,0,0,1,0,2007,35,1,1,19,-4,4,0
227,2007-08-29 10:30:00,18,-1.32,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,35,2,1,23,-5,8,0
228,2007-08-30 10:30:00,46,-1.08,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,35,3,1,25,13,6,0
229,2007-08-31 09:45:00,10,0.11,0,0.0,0,0,1,0,1,0,0,0,0,1,2007,35,4,1,39,-31,3,0
230,2007-09-04 01:00:00,67,1.65,2,0.0,0,0,1,0,1,0,0,0,1,0,2007,36,1,1,11,8,8,0
231,2007-09-05 08:15:00,0,-1.14,1,-0.36,0,0,0,1,0,0,1,0,0,1,2007,36,2,1,19,0,13,0
232,2007-09-05 10:00:00,50,-2.3,1,0.0,0,0,0,1,1,0,0,1,0,0,2007,36,2,1,25,12,58,1
233,2007-09-06 10:00:00,40,0.37,0,0.0,0,0,1,0,1,0,0,1,0,0,2007,36,3,1,29,25,17,0
234,2007-09-07 10:00:00,31,3.35,1,2.39,1,0,1,0,0,1,0,0,1,0,2007,36,4,1,45,18,6,0
235,2007-09-10 15:00:00,12,-0.22,0,-0.83,1,0,0,1,0,0,1,0,1,0,2007,37,0,1,13,6,6,0
236,2007-09-11 08:30:00,68,-0.06,0,-1.55,2,1,0,0,0,0,1,1,0,0,2007,37,1,1,20,1,14,0
237,2007-09-11 10:00:00,37,0.39,0,0.0,0,0,1,0,1,0,0,0,1,0,2007,37,1,1,20,4,3,0
238,2007-09-12 10:30:00,18,-3.34,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,37,2,1,22,1,11,0
239,2007-09-13 08:30:00,69,0.73,0,-0.7,1,0,1,0,1,0,0,0,0,1,2007,37,3,1,25,0,13,0
240,2007-09-13 10:30:00,46,-1.2,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,37,3,1,34,15,7,0
241,2007-09-13 14:00:00,25,-2.0,2,0.0,0,0,0,1,1,0,0,0,0,1,2007,37,3,1,14,-2,4,0
242,2007-09-17 08:30:00,21,-0.44,0,0.0,0,0,0,1,1,0,0,0,0,1,2007,38,0,1,16,2,3,0
243,2007-09-18 09:00:00,66,-2.23,1,-3.41,3,0,0,1,0,0,1,1,0,0,2007,38,1,1,35,17,4,0
244,2007-09-18 13:00:00,44,0.0,0,0.0,0,1,0,0,1,0,0,0,0,1,2007,38,1,1,14,6,13,0
245,2007-09-18 14:15:00,26,-1.25,3,0.0,0,0,0,1,1,0,0,1,0,0,2007,38,1,1,91,18,48,1
246,2007-09-19 10:30:00,18,-1.63,0,0.0,0,1,0,0,1,0,0,0,0,1,2007,38,2,1,29,-9,5,0
247,2007-09-20 08:30:00,69,0.91,1,-0.24,0,0,1,0,1,0,0,0,0,1,2007,38,3,1,31,-6,15,0
248,2007-09-20 10:00:00,7,-2.19,1,1.18,1,0,0,1,0,1,0,0,1,0,2007,38,3,1,30,13,11,0
249,2007-09-20 10:30:00,46,-1.3,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,38,3,1,31,18,22,1
250,2007-09-20 12:00:00,53,1.08,1,0.0,0,0,1,0,1,0,0,0,0,1,2007,38,3,1,21,6,6,0
251,2007-09-25 09:00:00,65,-0.77,0,-0.77,0,1,0,0,1,0,0,0,1,0,2007,39,1,1,18,16,7,0
252,2007-09-26 10:30:00,18,-2.97,1,0.0,0,1,0,0,1,0,0,0,0,1,2007,39,2,1,17,6,8,0
253,2007-09-27 10:00:00,47,-0.41,0,-0.13,0,0,0,1,0,0,1,1,0,0,2007,39,3,1,18,6,16,0
254,2007-09-27 10:30:00,46,-0.43,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,39,3,1,35,-19,5,0
255,2007-09-28 09:45:00,10,0.14,0,0.0,0,0,1,0,1,0,0,0,0,1,2007,39,4,1,25,5,13,0
256,2007-10-02 01:00:00,67,0.64,1,0.0,0,0,1,0,1,0,0,0,1,0,2007,40,1,1,14,3,2,0
257,2007-10-02 10:00:00,50,-0.79,0,4.95,3,0,0,1,0,1,0,1,0,0,2007,40,1,1,29,22,13,0
258,2007-10-03 08:15:00,0,-0.12,0,-0.65,0,1,0,0,0,0,1,1,0,0,2007,40,2,1,29,15,9,0
259,2007-10-03 10:00:00,40,-0.06,0,0.0,0,1,0,0,1,0,0,1,0,0,2007,40,2,1,18,-4,12,0
260,2007-10-03 10:30:00,18,-1.44,0,0.0,0,1,0,0,1,0,0,0,0,1,2007,40,2,1,36,-13,9,0
261,2007-10-04 08:30:00,69,-0.61,0,-0.75,1,0,0,1,1,0,0,0,0,1,2007,40,3,1,20,3,10,0
262,2007-10-04 10:00:00,24,-0.93,0,-0.8,1,0,0,1,0,0,1,0,0,1,2007,40,3,1,24,-2,57,1
263,2007-10-04 10:30:00,46,-2.68,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,40,3,1,80,49,10,0
264,2007-10-05 15:00:00,12,0.39,0,1.13,1,0,1,0,0,1,0,0,1,0,2007,40,4,1,11,3,4,0
265,2007-10-09 10:00:00,37,-0.9,1,0.0,0,0,0,1,1,0,0,0,1,0,2007,41,1,1,36,19,22,1
266,2007-10-10 10:00:00,31,0.6,0,0.0,0,0,1,0,1,0,0,0,1,0,2007,41,2,1,20,-9,14,0
267,2007-10-11 12:00:00,25,0.51,2,0.0,0,0,1,0,1,0,0,0,0,1,2007,41,3,1,17,-11,4,0
268,2007-10-15 08:30:00,21,2.15,1,0.0,0,0,1,0,1,0,0,0,0,1,2007,42,0,1,20,1,11,0
269,2007-10-16 09:00:00,66,-2.31,1,-0.03,0,0,0,1,1,0,0,1,0,0,2007,42,1,1,55,14,9,0
270,2007-10-16 13:00:00,44,-0.55,0,0.0,0,0,0,1,1,0,0,0,0,1,2007,42,1,1,17,-6,5,0
271,2007-10-17 10:30:00,18,-0.84,1,0.0,0,1,0,0,1,0,0,0,0,1,2007,42,2,1,22,6,4,0
272,2007-10-18 08:30:00,69,-2.54,1,-1.12,0,0,0,1,1,0,0,0,0,1,2007,42,3,1,48,34,16,0
273,2007-10-18 10:00:00,7,0.0,0,-0.84,1,1,0,0,0,0,1,0,1,0,2007,42,3,1,15,-16,10,0
274,2007-10-18 10:30:00,46,-5.02,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,42,3,1,23,-3,5,0
275,2007-10-18 12:00:00,53,-0.05,0,0.0,0,0,0,1,1,0,0,0,0,1,2007,42,3,1,17,9,8,0
276,2007-10-23 10:00:00,64,-1.83,1,0.0,0,0,0,1,1,0,0,0,1,0,2007,43,1,1,32,8,11,0
277,2007-10-24 10:00:00,23,-2.59,1,-1.04,1,0,0,1,1,0,0,1,0,0,2007,43,2,1,27,3,17,0
278,2007-10-24 10:30:00,18,-5.56,1,0.0,0,1,0,0,1,0,0,0,0,1,2007,43,2,1,34,0,2,0
279,2007-10-25 10:00:00,47,0.0,0,-2.55,2,1,0,0,0,0,1,1,0,0,2007,43,3,1,27,-17,18,1
280,2007-10-25 10:30:00,46,-3.5,2,0.0,0,1,0,0,1,0,0,0,1,0,2007,43,3,1,24,-13,4,0
281,2007-10-26 10:00:00,63,-1.17,0,-0.45,1,0,0,1,1,0,0,0,0,1,2007,43,4,1,20,-6,17,0
282,2007-10-30 09:00:00,65,-1.75,0,-0.77,0,0,0,1,1,0,0,0,1,0,2007,44,1,1,24,10,6,0
283,2007-10-30 10:00:00,6,-0.71,1,-0.27,1,0,0,1,1,0,0,1,0,0,2007,44,1,1,30,7,3,0
284,2007-10-31 08:15:00,0,1.17,1,-0.18,0,0,1,0,1,0,0,0,0,1,2007,44,2,1,21,6,12,0
285,2007-10-31 09:45:00,10,-0.71,1,0.0,0,0,0,1,1,0,0,0,0,1,2007,44,2,1,33,23,8,0
286,2007-10-31 10:00:00,11,1.3,1,-1.36,1,0,1,0,0,0,1,0,1,0,2007,44,2,1,21,10,4,0
287,2007-10-31 10:30:00,18,-2.05,1,0.0,0,1,0,0,1,0,0,0,0,1,2007,44,2,1,14,1,6,0
288,2007-10-31 14:15:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2007,44,2,1,41,-4,41,1
289,2007-11-01 01:00:00,67,-0.2,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,44,3,1,15,-3,11,0
290,2007-11-01 10:30:00,46,-1.3,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,44,3,1,25,-11,5,0
291,2007-11-02 10:00:00,24,1.3,1,-0.41,1,0,1,0,0,0,1,0,0,1,2007,44,4,1,33,1,17,0
292,2007-11-05 10:00:00,40,0.59,0,0.0,0,0,1,0,1,0,0,1,0,0,2007,45,0,1,18,4,3,0
293,2007-11-07 10:00:00,31,-3.59,2,-5.48,3,0,0,1,0,0,1,0,1,0,2007,45,2,1,34,-21,4,0
294,2007-11-07 10:30:00,18,-0.23,1,0.0,0,1,0,0,1,0,0,0,0,1,2007,45,2,1,22,-10,7,0
295,2007-11-07 15:00:00,12,-1.31,1,1.83,1,0,0,1,0,1,0,0,1,0,2007,45,2,1,17,-7,9,0
296,2007-11-08 08:30:00,69,0.75,0,-3.59,1,0,1,0,1,0,0,0,0,1,2007,45,3,1,26,10,9,0
297,2007-11-08 10:30:00,46,-1.42,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,45,3,1,48,25,8,0
298,2007-11-09 10:00:00,58,-1.06,1,-0.86,1,0,0,1,0,0,1,1,0,0,2007,45,4,1,31,-4,7,0
299,2007-11-13 10:00:00,37,-1.51,1,0.0,0,0,0,1,1,0,0,0,1,0,2007,46,1,1,20,1,9,0
300,2007-11-13 14:00:00,25,-0.01,0,0.0,0,1,0,0,1,0,0,0,0,1,2007,46,1,1,13,0,5,0
301,2007-11-13 15:00:00,50,0.5,1,0.0,0,0,1,0,1,0,0,1,0,0,2007,46,1,1,27,-3,5,0
302,2007-11-14 10:00:00,5,0.56,0,-4.47,3,0,1,0,0,0,1,0,0,1,2007,46,2,1,32,5,10,0
303,2007-11-15 12:00:00,53,0.39,0,0.0,0,0,1,0,1,0,0,0,0,1,2007,46,3,1,23,11,10,0
304,2007-11-16 09:00:00,66,-0.54,1,-0.12,0,0,0,1,1,0,0,1,0,0,2007,46,4,1,30,21,25,1
305,2007-11-19 13:00:00,44,1.22,1,2.0,3,0,1,0,0,1,0,0,0,1,2007,47,0,1,13,0,4,0
306,2007-11-21 08:30:00,69,0.0,0,-2.83,0,1,0,0,1,0,0,0,0,1,2007,47,2,1,31,14,31,1
307,2007-11-27 09:00:00,65,-0.88,0,-2.24,0,1,0,0,1,0,0,0,1,0,2007,48,1,1,56,29,8,0
308,2007-11-28 10:00:00,23,-0.29,0,0.83,0,0,0,1,1,0,0,1,0,0,2007,48,2,1,23,-3,3,0
309,2007-11-28 10:30:00,18,-0.22,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,48,2,1,23,-7,17,0
310,2007-11-29 10:00:00,47,-0.54,0,-1.76,1,0,0,1,0,0,1,1,0,0,2007,48,3,1,25,-2,39,1
311,2007-11-29 10:30:00,46,-1.55,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,48,3,1,48,34,12,0
312,2007-11-30 09:45:00,10,0.58,1,0.0,0,0,1,0,1,0,0,0,0,1,2007,48,4,1,24,-9,9,0
313,2007-11-30 10:00:00,11,-1.03,1,-0.34,0,0,0,1,1,0,0,0,1,0,2007,48,4,1,20,-9,6,0
314,2007-12-03 00:00:00,67,-0.2,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,49,0,1,18,10,3,0
315,2007-12-05 08:15:00,0,2.92,2,0.78,2,0,1,0,0,1,0,1,0,0,2007,49,2,1,25,5,12,0
316,2007-12-05 10:30:00,18,-3.77,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,49,2,1,33,-12,7,0
317,2007-12-06 08:30:00,69,-0.23,0,-1.41,0,1,0,0,1,0,0,0,0,1,2007,49,3,1,35,23,37,1
318,2007-12-06 10:30:00,46,-2.89,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,49,3,1,24,-13,10,0
319,2007-12-07 10:00:00,58,-0.11,0,0.82,1,1,0,0,0,1,0,1,0,0,2007,49,4,1,29,-10,21,1
320,2007-12-07 15:00:00,12,-0.23,0,-0.25,1,0,0,1,0,0,1,0,1,0,2007,49,4,1,10,-4,4,0
321,2007-12-10 10:00:00,50,0.26,0,1.66,2,0,1,0,0,1,0,1,0,0,2007,50,0,1,22,2,7,0
322,2007-12-11 14:15:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2007,50,1,1,50,9,27,1
323,2007-12-12 10:30:00,18,-0.08,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,50,2,1,33,4,14,0
324,2007-12-12 14:00:00,25,-0.81,1,0.0,0,0,0,1,1,0,0,0,0,1,2007,50,2,1,29,23,10,0
325,2007-12-13 10:00:00,5,1.68,1,0.0,0,0,1,0,1,0,0,0,0,1,2007,50,3,1,32,-27,11,0
326,2007-12-13 10:30:00,46,-5.33,2,0.0,0,1,0,0,1,0,0,0,1,0,2007,50,3,1,59,-56,4,0
327,2007-12-17 09:00:00,66,0.78,1,-1.09,3,0,1,0,0,0,1,1,0,0,2007,51,0,1,23,5,6,0
328,2007-12-17 13:00:00,44,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,51,0,1,34,11,6,0
329,2007-12-19 10:30:00,18,-2.32,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,51,2,1,21,-9,10,0
330,2007-12-20 10:00:00,7,-0.42,0,0.0,0,0,0,1,1,0,0,0,1,0,2007,51,3,1,22,-9,5,0
331,2007-12-20 10:30:00,46,-1.67,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,51,3,1,39,-8,6,0
332,2007-12-20 12:00:00,53,-1.82,1,0.0,0,0,0,1,1,0,0,0,0,1,2007,51,3,1,18,-5,10,0
333,2007-12-21 10:00:00,63,-0.56,0,-0.49,0,1,0,0,1,0,0,0,0,1,2007,51,4,1,14,-2,7,0
334,2007-12-26 09:00:00,65,-5.59,2,0.0,1,0,0,1,1,0,0,0,1,0,2007,52,2,1,28,23,10,0
335,2007-12-26 10:00:00,64,-0.5,0,0.0,0,0,0,1,1,0,0,0,1,0,2007,52,2,1,21,15,21,1
336,2007-12-27 10:00:00,6,0.41,1,0.58,0,0,1,0,0,1,0,1,0,0,2007,52,3,1,18,-2,7,0
337,2007-12-27 10:30:00,18,-0.62,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,52,3,1,16,-6,4,0
338,2007-12-28 09:45:00,10,1.44,1,0.0,0,0,1,0,1,0,0,0,0,1,2007,52,4,1,29,12,40,1
339,2007-12-28 10:00:00,47,-1.75,1,-0.54,0,0,0,1,0,0,1,1,0,0,2007,52,4,1,39,8,16,0
340,2007-12-28 10:30:00,46,-1.61,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,52,4,1,54,14,4,0
341,2007-12-31 10:00:00,23,0.33,1,-1.01,0,0,1,0,1,0,0,1,0,0,2007,52,0,1,63,-45,13,0
342,2008-01-03 00:00:00,67,0.43,1,0.0,0,0,1,0,1,0,0,0,1,0,2008,1,3,1,21,5,4,0
343,2008-01-03 08:15:00,0,-0.06,0,-0.8,1,1,0,0,0,0,1,1,0,0,2008,1,3,1,42,-20,6,0
344,2008-01-03 08:30:00,69,1.12,1,-14.61,3,0,1,0,0,0,1,0,0,1,2008,1,3,1,67,-30,29,1
345,2008-01-03 10:00:00,24,1.56,1,0.74,0,0,1,0,0,1,0,0,0,1,2008,1,3,1,32,19,13,0
346,2008-01-03 10:30:00,18,-0.55,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,1,3,1,31,-12,17,0
347,2008-01-04 10:00:00,40,0.18,0,0.0,0,0,1,0,1,0,0,1,0,0,2008,1,4,1,77,-22,13,0
348,2008-01-04 10:30:00,46,-5.24,2,0.0,0,1,0,0,1,0,0,0,1,0,2008,1,4,1,70,-37,14,0
349,2008-01-08 15:00:00,12,1.53,1,-1.3,1,0,1,0,0,0,1,0,1,0,2008,2,1,1,16,-1,5,0
350,2008-01-09 10:30:00,18,-1.6,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,2,2,1,32,5,7,0
351,2008-01-10 08:30:00,69,2.3,1,-0.34,0,0,1,0,1,0,0,0,0,1,2008,2,3,1,36,-9,15,0
352,2008-01-10 10:00:00,31,-0.47,0,0.0,0,0,0,1,1,0,0,0,1,0,2008,2,3,1,87,70,6,0
353,2008-01-10 10:30:00,46,-1.31,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,2,3,1,57,46,9,0
354,2008-01-11 14:00:00,25,-0.1,0,0.0,0,1,0,0,1,0,0,0,0,1,2008,2,4,1,18,-30,7,0
355,2008-01-15 10:00:00,5,0.0,0,0.0,0,1,0,0,1,0,0,0,0,1,2008,3,1,1,29,14,5,0
356,2008-01-16 09:00:00,66,0.25,0,0.0,1,0,1,0,1,0,0,1,0,0,2008,3,2,1,39,17,25,1
357,2008-01-16 10:30:00,18,-1.25,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,3,2,1,43,3,4,0
358,2008-01-16 13:00:00,44,0.0,0,-2.24,3,1,0,0,0,0,1,0,1,0,2008,3,2,1,31,13,3,0
359,2008-01-17 10:00:00,53,-2.4,2,0.0,0,0,0,1,1,0,0,0,0,1,2008,3,3,1,56,7,14,0
360,2008-01-17 10:30:00,46,-0.16,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,3,3,1,64,-1,18,1
361,2008-01-22 10:00:00,64,-0.6,0,0.0,0,0,0,1,1,0,0,0,1,0,2008,4,1,1,65,11,73,1
362,2008-01-24 08:30:00,69,1.1,1,-0.31,0,0,1,0,1,0,0,1,0,0,2008,4,3,1,38,-22,21,1
363,2008-01-24 10:00:00,23,-0.62,0,0.0,0,0,0,1,1,0,0,1,0,0,2008,4,3,1,35,28,25,1
364,2008-01-28 10:00:00,47,-0.97,0,-0.41,0,0,0,1,0,0,1,1,0,0,2008,5,0,1,62,43,16,0
365,2008-01-29 09:00:00,65,-4.18,2,0.0,0,0,0,1,1,0,0,0,1,0,2008,5,1,1,25,-8,5,0
366,2008-01-29 10:00:00,6,0.31,0,3.47,1,0,1,0,0,1,0,1,0,0,2008,5,1,1,18,0,5,0
367,2008-01-30 08:15:00,0,1.27,1,-0.27,0,0,1,0,1,0,0,1,0,0,2008,5,2,1,42,5,24,1
368,2008-01-30 10:30:00,18,-1.1,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,5,2,1,23,10,8,0
369,2008-01-30 14:15:00,26,0.0,0,-1.75,3,1,0,0,1,0,0,1,0,0,2008,5,2,1,80,6,20,1
370,2008-01-31 09:45:00,10,-0.21,0,0.0,0,0,0,1,1,0,0,0,0,1,2008,5,3,1,68,-36,24,1
371,2008-01-31 10:30:00,46,-2.01,2,0.0,0,1,0,0,1,0,0,0,1,0,2008,5,3,1,39,33,8,0
372,2008-02-01 00:00:00,67,-2.68,2,0.0,0,0,0,1,1,0,0,0,1,0,2008,5,4,1,17,-9,6,0
373,2008-02-04 10:00:00,24,0.0,0,0.69,0,1,0,0,0,1,0,0,0,1,2008,6,0,1,29,-17,18,1
374,2008-02-05 10:00:00,40,-7.13,2,-1.7,3,0,0,1,1,0,0,1,0,0,2008,6,1,1,70,-32,13,0
375,2008-02-06 10:30:00,18,-2.95,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,6,2,1,46,8,23,1
376,2008-02-07 08:30:00,69,-0.47,1,-0.88,1,0,0,1,1,0,0,1,0,0,2008,6,3,1,47,-32,6,0
377,2008-02-07 10:00:00,50,-0.1,0,-0.31,1,0,0,1,0,0,1,1,0,0,2008,6,3,1,34,15,16,0
378,2008-02-07 10:30:00,46,-1.42,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,6,3,1,39,14,3,0
379,2008-02-07 15:00:00,12,-0.51,1,0.7,0,0,0,1,0,1,0,0,1,0,2008,6,3,1,46,-18,15,0
380,2008-02-08 10:00:00,31,-1.85,2,-0.61,2,0,0,1,0,0,1,0,1,0,2008,6,4,1,24,-9,7,0
381,2008-02-12 10:00:00,37,1.19,1,0.0,0,0,1,0,1,0,0,0,1,0,2008,7,1,1,64,41,12,0
382,2008-02-12 14:00:00,25,-0.35,1,0.0,0,0,0,1,1,0,0,0,0,1,2008,7,1,1,14,6,6,0
383,2008-02-13 10:00:00,5,-1.04,1,0.0,0,0,0,1,1,0,0,0,0,1,2008,7,2,1,41,-36,13,0
384,2008-02-13 10:30:00,18,-0.78,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,7,2,1,31,-1,23,1
385,2008-02-14 10:30:00,46,-0.46,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,7,3,1,44,27,14,0
386,2008-02-15 09:00:00,66,-0.21,0,0.0,0,0,0,1,1,0,0,1,0,0,2008,7,4,1,28,15,7,0
387,2008-02-15 09:55:00,58,-1.64,1,-2.23,1,0,0,1,0,0,1,1,0,0,2008,7,4,1,21,-4,23,1
388,2008-02-19 13:00:00,44,0.91,1,0.0,0,0,1,0,1,0,0,0,1,0,2008,8,1,1,19,-1,9,0
389,2008-02-21 08:30:00,69,-0.12,0,4.5,3,1,0,0,0,1,0,0,0,1,2008,8,3,1,33,21,5,0
390,2008-02-25 10:00:00,23,0.96,1,-1.02,1,0,1,0,1,0,0,1,0,0,2008,9,0,1,34,-4,16,0
391,2008-02-26 09:00:00,65,2.98,3,0.0,0,0,1,0,1,0,0,0,1,0,2008,9,1,1,29,2,14,0
392,2008-02-27 10:00:00,47,-0.46,0,-0.04,1,0,0,1,1,0,0,1,0,0,2008,9,2,1,74,51,20,1
393,2008-02-27 10:30:00,18,-0.36,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,9,2,1,50,22,17,0
394,2008-02-28 10:30:00,46,-0.89,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,9,3,1,25,-9,48,1
395,2008-02-29 09:45:00,10,-1.67,1,0.0,0,0,0,1,1,0,0,0,0,1,2008,9,4,1,43,-1,3,0
396,2008-02-29 09:55:00,63,0.96,2,-3.62,1,0,1,0,1,0,0,0,0,1,2008,9,4,1,43,9,12,0
397,2008-03-03 00:00:00,67,-0.26,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,10,0,1,19,2,12,0
398,2008-03-05 08:15:00,0,-0.53,0,-1.0,0,0,0,1,0,0,1,1,0,0,2008,10,2,1,32,6,38,1
399,2008-03-05 10:30:00,18,-3.74,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,10,2,1,52,-1,34,1
400,2008-03-06 08:30:00,69,0.57,1,2.25,3,0,1,0,0,1,0,0,0,1,2008,10,3,1,44,-11,67,1
401,2008-03-06 10:00:00,50,0.35,0,0.22,0,0,1,0,0,1,0,1,0,0,2008,10,3,1,41,-8,21,1
402,2008-03-06 10:30:00,46,-1.22,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,10,3,1,37,2,13,0
403,2008-03-07 15:00:00,12,-0.02,0,-0.34,1,1,0,0,0,0,1,0,1,0,2008,10,4,1,26,16,5,0
404,2008-03-10 10:00:00,31,-0.57,0,0.0,0,0,0,1,1,0,0,0,1,0,2008,11,0,1,21,-8,18,1
405,2008-03-11 08:30:00,68,0.49,0,1.81,3,0,1,0,0,1,0,1,0,0,2008,11,1,1,67,-13,38,1
406,2008-03-11 11:00:00,37,1.06,1,0.0,0,0,1,0,1,0,0,0,1,0,2008,11,1,1,76,-85,24,1
407,2008-03-12 10:30:00,18,-2.1,1,0.0,0,1,0,0,1,0,0,0,0,1,2008,11,2,1,56,7,13,0
408,2008-03-12 14:00:00,25,-1.72,2,0.0,0,0,0,1,1,0,0,0,0,1,2008,11,2,1,48,29,6,0
409,2008-03-13 10:00:00,5,-1.56,1,-1.12,3,0,0,1,0,0,1,0,0,1,2008,11,3,1,48,29,12,0
410,2008-03-13 10:30:00,46,-0.23,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,11,3,1,37,-1,11,0
411,2008-03-14 09:55:00,58,0.32,1,0.87,1,0,1,0,0,1,0,1,0,0,2008,11,4,1,103,77,46,1
