,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_candle_25_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_candle_min_30_60_after,reaction_min_30_60_after
4243,2017-12-18 10:00:00,44,1.09,1,-1.83,3,0,1,0,0,0,1,0,1,0,2017,51,0,1,4,0,11,6,3,-1,7,3,10,7,5,-3,22,13,-17,1
4244,2017-12-20 10:00:00,23,5.84,2,-2.04,0,0,2,0,2,0,0,0,0,1,2017,51,2,1,6,-3,15,11,7,4,12,9,5,-1,3,-1,20,15,-11,0
4245,2017-12-20 10:30:00,18,-6.24,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,51,2,1,13,10,12,8,9,4,13,-9,6,-2,10,-6,39,30,-6,0
4246,2017-12-21 09:00:00,35,0.37,0,1.53,1,0,1,0,0,1,0,0,1,0,2017,51,3,1,6,-3,6,-3,5,-2,5,4,5,5,3,1,16,-4,0,0
4247,2017-12-21 10:00:00,7,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,51,3,1,3,1,6,2,1,1,5,-5,4,4,4,-2,21,6,-13,0
4248,2017-12-21 10:30:00,46,-5.01,2,0.0,0,1,0,0,1,0,0,0,1,0,2017,51,3,1,2,0,4,-2,3,1,8,-7,5,-3,7,4,13,6,-1,0
4249,2017-12-26 09:00:00,65,-0.75,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,52,1,1,2,2,4,3,5,3,3,1,4,4,2,0,9,8,0,0
4250,2017-12-26 09:59:00,64,-0.26,0,0.0,0,0,0,1,1,0,0,0,1,0,2017,52,1,1,6,-3,4,-4,3,1,6,-4,4,2,2,-1,22,22,-5,0
4251,2017-12-28 09:45:00,10,2.88,2,0.0,0,0,2,0,2,0,0,0,0,1,2017,52,3,1,4,1,2,0,3,-2,3,3,4,-4,5,-1,8,5,-5,0
4252,2017-12-28 10:30:00,46,-0.4,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,52,3,1,3,-2,3,-2,2,1,1,0,3,0,8,-7,7,1,0,0
4253,2017-12-28 11:00:00,18,-2.0999999999999996,3,0.0,0,3,0,0,3,0,0,1,0,0,2017,52,3,1,5,5,4,2,3,1,5,4,3,0,3,0,14,-10,-1,0
4254,2018-01-02 09:45:00,29,-1.12,0,-2.39,0,1,0,0,1,0,0,0,1,0,2018,1,1,1,5,-3,10,-5,7,0,7,-3,4,2,4,-1,22,-18,-13,0
4255,2018-01-03 00:00:00,67,0.47,0,0.0,0,0,1,0,1,0,0,0,1,0,2018,1,2,1,1,0,2,-1,1,0,1,1,4,1,3,3,8,4,-1,0
4256,2018-01-04 08:15:00,0,6.6000000000000005,3,-0.63,0,0,3,0,3,0,0,1,0,0,2018,1,3,1,11,-1,11,5,6,-4,11,-5,6,4,4,2,15,3,-11,0
4257,2018-01-04 08:30:00,69,-3.0,0,-13.41,0,0,0,3,3,0,0,1,0,0,2018,1,3,1,11,-5,6,4,4,2,9,7,9,-7,6,-4,19,0,-7,0
4258,2018-01-04 09:45:00,30,2.32,1,-2.57,1,0,1,0,1,0,0,0,1,0,2018,1,3,1,8,4,6,-6,6,2,7,-4,4,3,8,8,24,16,-8,0
4259,2018-01-04 10:30:00,46,-1.88,1,0.0,0,1,0,0,1,0,0,0,1,0,2018,1,3,1,5,-4,4,-2,3,2,8,5,5,-4,14,-5,26,19,-9,0
4260,2018-01-04 11:00:00,18,-6.959999999999999,0,0.0,0,3,0,0,3,0,0,1,0,0,2018,1,3,1,5,0,4,-1,11,-7,4,0,4,3,6,-1,18,-8,-8,0
4261,2018-01-08 15:00:00,12,3.12,1,0.0,0,0,1,0,1,0,0,0,1,0,2018,2,0,1,2,1,3,1,3,-3,3,2,3,-2,1,0,10,1,-2,0
4262,2018-01-09 06:00:00,45,-1.79,2,0.0,0,0,0,1,1,0,0,0,1,0,2018,2,1,1,4,-2,4,0,4,-4,4,2,4,3,4,2,15,-11,0,0
4263,2018-01-09 10:00:00,43,-0.88,1,-1.3,1,0,0,1,0,0,1,0,1,0,2018,2,1,1,8,7,5,5,6,-2,5,-1,5,-2,4,-2,16,-3,0,0
4264,2018-01-10 08:30:00,41,-4.04,0,-2.4,0,0,0,2,2,0,0,0,0,1,2018,2,2,1,8,-1,5,2,9,-6,4,0,4,-2,6,4,24,-12,-15,1
4265,2018-01-10 10:00:00,31,-0.77,0,-5.79,3,0,0,1,1,0,0,0,1,0,2018,2,2,1,7,2,7,4,5,0,4,-1,4,-2,4,-1,34,-9,-10,0
4266,2018-01-10 10:30:00,18,-3.51,0,0.0,0,3,0,0,3,0,0,1,0,0,2018,2,2,1,6,-4,7,-5,6,1,5,2,6,1,6,0,23,-8,-16,1
4267,2018-01-11 10:30:00,46,-5.54,3,0.0,0,1,0,0,1,0,0,0,1,0,2018,2,3,1,5,2,6,3,8,5,8,-4,11,10,11,-6,27,7,-1,0
4268,2018-01-11 14:00:00,25,1.15,1,0.0,0,0,1,0,1,0,0,0,1,0,2018,2,3,1,3,0,4,1,5,3,2,1,5,3,4,-2,17,-1,-4,0
4269,2018-01-12 09:59:00,37,1.04,1,0.0,0,0,1,0,1,0,0,0,1,0,2018,2,4,1,11,4,9,-2,5,4,4,1,10,-8,5,-1,38,18,-6,0
4270,2018-01-12 10:00:00,5,0.0,0,-1.41,0,1,0,0,0,0,1,0,1,0,2018,2,4,1,11,4,9,-2,5,4,4,1,10,-8,5,-1,38,18,-6,0
4271,2018-01-16 08:30:00,21,-0.18,0,0.0,0,0,0,2,2,0,0,0,0,1,2018,3,1,1,5,2,3,1,5,-3,6,-2,11,-9,5,4,20,-6,-15,1
4272,2018-01-17 10:00:00,44,-0.33,0,0.0,0,0,0,1,1,0,0,0,1,0,2018,3,2,1,8,-3,10,8,5,-2,5,-1,6,3,10,8,18,3,0,0
4273,2018-01-17 16:00:00,66,0.17,0,1.11,3,0,1,0,0,1,0,0,1,0,2018,3,2,1,10,-6,9,6,3,0,6,-6,4,3,3,-3,30,-24,-29,1
4274,2018-01-18 10:30:00,46,-1.28,1,0.0,0,1,0,0,1,0,0,0,1,0,2018,3,3,1,12,-9,10,-5,7,-2,9,6,10,-3,9,3,22,5,-8,0
4275,2018-01-18 11:00:00,18,-18.419999999999998,3,0.0,0,3,0,0,3,0,0,1,0,0,2018,3,3,1,6,-4,5,3,12,-10,9,8,20,16,10,-5,30,-22,0,0
4276,2018-01-19 10:00:00,58,-1.36,0,-3.26,2,0,0,2,0,0,2,0,0,1,2018,3,4,1,10,5,7,-4,8,-4,6,-6,5,1,6,-2,23,8,-24,1
4277,2018-01-23 09:59:00,64,-0.61,0,0.0,0,0,0,1,1,0,0,0,1,0,2018,4,1,1,7,4,7,3,6,-2,3,0,8,6,7,2,32,19,-7,0
4278,2018-01-24 09:00:00,35,0.0,0,0.77,1,1,0,0,0,1,0,0,1,0,2018,4,2,1,10,6,9,6,5,-4,6,3,8,3,6,2,30,28,-13,0
4279,2018-01-24 10:00:00,23,-1.84,2,-2.06,2,0,0,2,0,0,2,0,0,1,2018,4,2,1,13,7,8,1,8,-3,5,1,7,-7,4,-1,33,26,-6,0
4280,2018-01-24 10:30:00,18,-0.15000000000000002,3,0.0,0,3,0,0,3,0,0,1,0,0,2018,4,2,1,6,-6,8,8,7,-5,8,-1,6,-2,7,-2,24,7,-2,0
4281,2018-01-25 08:30:00,69,0.64,0,-8.94,2,0,2,0,2,0,0,0,0,1,2018,4,3,1,32,6,64,37,20,11,21,7,22,2,18,8,27,10,-56,1
4282,2018-01-25 10:30:00,46,-1.3,1,0.0,0,1,0,0,1,0,0,0,1,0,2018,4,3,1,17,-5,11,-2,5,-2,7,-1,11,-4,10,-1,61,38,-6,0
4283,2018-01-30 09:00:00,65,-0.75,0,-1.83,0,1,0,0,1,0,0,0,1,0,2018,5,1,1,10,5,10,-5,6,4,12,-8,6,-4,12,11,44,18,-14,0
4284,2018-01-30 10:00:00,6,1.41,0,2.4899999999999998,3,0,3,0,0,3,0,1,0,0,2018,5,1,1,10,-10,7,-3,7,-1,6,-3,8,-3,6,1,23,-3,-17,1
4285,2018-01-31 08:15:00,0,4.92,3,-1.3800000000000001,0,0,3,0,0,0,3,1,0,0,2018,5,2,1,12,2,10,-6,5,4,21,8,8,1,6,0,15,4,-20,1
4286,2018-01-31 08:30:00,22,0.0,0,0.0,0,2,0,0,2,0,0,0,0,1,2018,5,2,1,21,8,8,1,6,0,6,-1,7,2,5,-2,15,8,-12,0
4287,2018-01-31 09:45:00,10,1.0,0,0.0,0,0,2,0,2,0,0,0,0,1,2018,5,2,1,9,8,3,0,7,-1,6,1,7,2,9,-5,25,-14,-2,0
4288,2018-01-31 10:00:00,50,0.0,0,-1.2,0,2,0,0,2,0,0,0,0,1,2018,5,2,1,6,1,7,2,9,-5,7,5,4,1,6,-1,21,-6,-17,1
4289,2018-01-31 10:30:00,18,-9.33,3,0.0,0,3,0,0,3,0,0,1,0,0,2018,5,2,1,9,7,8,3,6,-1,10,-6,6,1,15,-9,19,9,-18,1
4290,2018-01-31 14:00:00,26,0.0,0,0.0,0,3,0,0,3,0,0,1,0,0,2018,5,2,1,36,0,22,-7,18,-14,17,-1,13,5,12,-1,14,3,-6,0
4291,2018-02-01 00:00:00,67,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2018,5,3,1,2,1,3,-3,3,2,6,6,3,-3,2,0,11,-3,-6,0
4292,2018-02-01 09:45:00,29,0.0,1,-0.9,0,1,0,0,1,0,0,0,1,0,2018,5,3,1,7,3,5,0,9,-7,12,-3,13,12,6,0,23,-10,-1,0
4293,2018-02-01 10:30:00,46,-0.22,0,0.0,0,1,0,0,1,0,0,0,1,0,2018,5,3,1,10,5,13,11,7,2,6,2,10,-3,13,3,22,6,0,0
4294,2018-02-05 09:45:00,30,0.0,0,-0.5,1,1,0,0,1,0,0,0,1,0,2018,6,0,1,5,2,7,-2,6,2,10,-7,13,8,8,6,48,-38,-4,0
4295,2018-02-05 10:00:00,40,3.96,3,0.0,0,0,3,0,3,0,0,1,0,0,2018,6,0,1,10,-7,13,8,8,6,8,4,9,5,5,4,38,-31,-18,1
4296,2018-02-06 08:30:00,68,-0.81,0,-0.18,0,0,0,1,1,0,0,0,1,0,2018,6,1,1,9,4,13,-10,8,-5,12,4,9,8,6,4,36,-18,-21,1
4297,2018-02-06 10:00:00,43,-0.95,1,1.64,2,0,0,1,0,1,0,0,1,0,2018,6,1,1,6,-1,7,0,11,-4,7,-5,14,-6,5,0,31,-8,-2,0
4298,2018-02-06 10:01:00,37,0.44,0,0.0,0,0,1,0,1,0,0,0,1,0,2018,6,1,1,6,-1,7,0,11,-4,7,-5,14,-6,5,0,31,-8,-2,0
4299,2018-02-07 10:30:00,18,-1.35,0,0.0,0,3,0,0,3,0,0,1,0,0,2018,6,2,1,13,-7,7,-1,8,-1,10,-6,8,-4,13,-5,30,-21,-17,1
4300,2018-02-07 15:00:00,12,-0.33,0,4.52,1,0,0,1,0,1,0,0,1,0,2018,6,2,1,4,-2,5,-2,7,3,6,-1,7,-5,5,-3,29,15,-7,0
4301,2018-02-08 08:30:00,69,1.26,2,0.0,2,0,2,0,2,0,0,0,0,1,2018,6,3,1,10,-2,7,3,7,0,7,-3,9,2,7,5,60,42,-4,0
4302,2018-02-08 10:30:00,46,-0.22,0,0.0,0,1,0,0,1,0,0,0,1,0,2018,6,3,1,7,3,12,7,6,3,9,-2,14,-11,18,5,39,-37,-27,1
4303,2018-02-09 10:00:00,31,-1.53,0,-1.71,1,0,0,1,1,0,0,0,1,0,2018,6,4,1,5,-2,9,-1,7,-3,10,8,6,-2,22,-18,27,-19,-6,0
4304,2018-02-12 14:00:00,25,-0.12,0,0.0,0,1,0,0,1,0,0,0,1,0,2018,7,0,1,3,-1,3,-1,2,-1,2,1,2,2,5,-3,15,8,-8,0
4305,2018-02-13 06:00:00,45,-0.29,0,0.0,0,1,0,0,1,0,0,0,1,0,2018,7,1,1,7,-4,2,0,3,-1,5,5,6,-4,6,4,38,36,-6,0
4306,2018-02-14 10:00:00,5,-1.1,0,0.0,0,0,0,1,1,0,0,0,1,0,2018,7,2,1,9,4,52,47,12,-1,11,-3,14,-1,15,-9,29,18,-3,0
4307,2018-02-14 10:30:00,18,-1.02,0,0.0,0,3,0,0,3,0,0,1,0,0,2018,7,2,1,7,3,19,13,12,5,18,14,12,-10,20,16,67,44,-12,0
4308,2018-02-15 10:00:00,44,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2018,7,3,1,13,-5,11,-8,7,-2,10,-1,11,6,9,0,30,24,-9,0
4309,2018-02-15 10:30:00,46,-0.06,1,0.0,0,1,0,0,1,0,0,0,1,0,2018,7,3,1,8,-5,6,1,6,-2,10,6,11,-1,15,-9,34,5,-3,0
4310,2018-02-15 16:00:00,66,-0.53,0,0.0,0,0,0,1,1,0,0,0,1,0,2018,7,3,1,6,-5,4,-2,4,4,1,0,3,-3,2,-1,7,-3,-1,0
4311,2018-02-16 10:00:00,58,2.4,2,4.08,0,0,2,0,0,2,0,0,0,1,2018,7,4,1,11,-7,8,2,7,2,8,3,8,4,5,-2,24,-7,-8,0
4312,2018-02-21 10:00:00,23,-2.66,2,-1.5,0,0,0,2,2,0,0,0,0,1,2018,8,2,1,4,0,8,6,7,5,6,-4,5,-2,3,-3,17,3,-14,0
4313,2018-02-22 08:30:00,69,1.38,0,-1.2,0,0,2,0,2,0,0,0,0,1,2018,8,3,1,7,1,8,-3,7,6,11,4,13,9,12,7,43,2,0,0
4314,2018-02-22 10:00:00,7,0.93,1,0.0,0,0,1,0,1,0,0,0,1,0,2018,8,3,1,5,4,5,-1,5,2,3,0,18,17,6,-4,32,14,-34,1
4315,2018-02-22 10:30:00,46,-0.35,0,0.0,0,1,0,0,1,0,0,0,1,0,2018,8,3,1,10,4,11,-11,8,-5,6,-2,8,-6,10,-4,26,20,-6,0
4316,2018-02-22 11:00:00,18,-3.84,0,0.0,0,3,0,0,3,0,0,1,0,0,2018,8,3,1,8,-2,9,-3,6,2,8,4,4,0,8,-4,36,-5,-2,0
4317,2018-02-26 10:00:00,47,-1.76,2,1.24,2,0,0,2,0,2,0,0,0,1,2018,9,0,1,15,-11,12,4,11,-1,10,4,7,-1,4,0,17,-1,-10,0
4318,2018-02-27 09:00:00,65,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2018,9,1,1,17,8,12,1,16,-13,7,4,6,0,7,4,32,-29,-30,1
4319,2018-02-27 09:03:00,35,-0.42,0,1.2,1,0,0,1,0,1,0,0,1,0,2018,9,1,1,12,1,16,-13,7,4,6,0,7,4,6,0,33,-13,-49,1
4320,2018-02-28 09:45:00,10,-1.88,2,0.0,0,0,0,2,2,0,0,0,0,1,2018,9,2,1,6,1,6,-6,7,-5,7,5,8,-8,13,-10,26,7,0,0
4321,2018-02-28 10:00:00,50,-6.3,2,-5.98,2,0,0,2,0,0,2,0,0,1,2018,9,2,1,7,5,8,-8,13,-10,7,-6,6,6,7,2,22,-10,-3,0
4322,2018-02-28 10:30:00,18,-0.66,3,0.0,0,3,0,0,3,0,0,1,0,0,2018,9,2,1,8,-5,3,-2,8,4,10,5,6,1,14,-4,40,-26,-4,0
4323,2018-03-01 00:00:00,67,-0.14,0,0.0,0,1,0,0,1,0,0,0,1,0,2018,9,3,1,2,-1,2,1,4,2,2,-2,2,0,2,-2,6,-2,-3,0
4324,2018-03-01 09:45:00,29,-13.42,1,-0.81,0,0,0,1,1,0,0,0,1,0,2018,9,3,1,3,-1,7,7,7,-3,13,-9,10,0,6,6,27,-10,-8,0
4325,2018-03-01 10:34:00,46,-1.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2018,9,3,1,9,2,10,-4,12,-10,6,-2,11,-10,5,1,46,24,-1,0
4326,2018-03-02 10:00:00,63,-0.88,0,-4.36,0,2,0,0,2,0,0,0,0,1,2018,9,4,1,14,12,9,-3,11,4,5,-2,4,1,5,-2,18,5,-15,1
4327,2018-03-05 09:45:00,30,0.0,0,-3.8,1,1,0,0,1,0,0,0,1,0,2018,10,0,1,7,4,7,5,8,5,7,2,8,-8,3,-2,18,3,-3,0
4328,2018-03-05 10:00:00,40,0.63,0,0.0,0,0,3,0,3,0,0,1,0,0,2018,10,0,1,7,2,8,-8,3,-2,4,-2,6,4,6,2,22,15,-2,0
4329,2018-03-06 10:00:00,24,-7.45,1,-0.43,0,0,0,1,1,0,0,0,1,0,2018,10,1,1,7,6,6,-3,7,5,4,4,7,-6,6,-3,24,-11,-2,0
4330,2018-03-06 10:01:00,37,-0.85,1,0.0,0,0,0,1,1,0,0,0,1,0,2018,10,1,1,7,6,6,-3,7,5,4,4,7,-6,6,-3,24,-11,-2,0
4331,2018-03-07 08:15:00,0,3.7800000000000002,3,3.18,0,0,3,0,0,3,0,1,0,0,2018,10,2,1,13,-12,10,7,5,-3,10,7,7,7,11,-11,15,12,-7,0
4332,2018-03-07 10:30:00,18,-0.24,3,0.0,0,3,0,0,3,0,0,1,0,0,2018,10,2,1,5,1,7,2,10,-7,8,5,11,10,6,-1,34,-21,-14,0
4333,2018-03-07 15:00:00,12,-0.71,1,0.46,0,0,0,1,0,1,0,0,1,0,2018,10,2,1,4,-1,3,1,5,2,2,1,4,3,6,-3,10,-3,0,0
4334,2018-03-08 08:30:00,69,-3.54,2,0.0,2,0,0,2,2,0,0,0,0,1,2018,10,3,1,24,13,15,-7,19,-16,40,-22,13,2,15,6,58,50,-28,1
4335,2018-03-08 10:30:00,46,-0.46,1,0.0,0,1,0,0,1,0,0,0,1,0,2018,10,3,1,11,-9,7,1,7,0,6,-1,7,2,15,-10,41,-34,-2,0
4336,2018-03-09 10:00:00,31,-0.77,0,-1.0,1,0,0,1,1,0,0,0,1,0,2018,10,4,1,5,-1,21,13,6,1,7,2,10,-2,5,-3,22,19,-11,0
4337,2018-03-12 14:00:00,25,0.96,0,0.0,0,0,1,0,1,0,0,0,1,0,2018,11,0,1,4,-1,1,1,4,4,6,5,4,-3,3,1,20,10,-7,0
4338,2018-03-13 06:00:00,45,-0.21,0,0.0,0,1,0,0,1,0,0,0,1,0,2018,11,1,1,2,-1,2,1,3,2,4,-2,2,1,2,0,14,-5,-3,0
4339,2018-03-14 10:00:00,5,0.0,0,-2.39,1,1,0,0,0,0,1,0,1,0,2018,11,2,1,7,-6,4,3,5,0,9,-3,10,2,4,0,24,-5,-2,0
4340,2018-03-14 10:30:00,18,-5.9399999999999995,0,0.0,0,3,0,0,3,0,0,1,0,0,2018,11,2,1,5,1,9,7,7,2,5,-2,5,-2,4,1,19,-8,-14,0
4341,2018-03-15 10:00:00,44,-0.85,0,-2.24,3,0,0,1,0,0,1,0,1,0,2018,11,3,1,4,0,6,0,7,-3,8,-3,5,3,8,3,24,-6,-2,0
4342,2018-03-15 10:30:00,46,-2.45,0,0.0,0,1,0,0,1,0,0,0,1,0,2018,11,3,1,7,6,6,-1,7,4,6,-2,5,1,4,3,24,-7,-15,1
4343,2018-03-15 16:00:00,66,0.66,1,-1.48,3,0,1,0,0,0,1,0,1,0,2018,11,3,1,4,1,2,2,3,-3,1,1,2,-1,1,0,6,-2,0,0
4344,2018-03-21 08:30:00,19,-0.56,2,0.0,0,0,0,2,2,0,0,0,0,1,2018,12,2,1,5,-2,5,3,4,0,5,3,6,4,9,4,20,0,-2,0
4345,2018-03-21 10:00:00,23,1.28,2,0.0,0,0,2,0,2,0,0,0,0,1,2018,12,2,1,5,-2,4,-2,4,0,6,-2,8,5,6,-2,15,4,-7,0
4346,2018-03-21 10:30:00,18,-10.08,3,0.0,0,3,0,0,3,0,0,1,0,0,2018,12,2,1,6,-1,4,0,3,0,4,-2,5,1,4,3,16,-1,0,0
4347,2018-03-21 14:00:00,26,0.0,0,0.0,0,3,0,0,3,0,0,1,0,0,2018,12,2,1,65,8,21,5,29,17,15,-1,17,-5,6,-3,24,17,-11,0
4348,2018-03-22 08:30:00,69,-0.78,0,0.0,2,2,0,0,2,0,0,0,0,1,2018,12,3,1,8,3,7,0,8,4,6,-4,12,-9,8,-4,24,0,-10,0
4349,2018-03-22 09:00:00,35,1.79,1,1.83,1,0,1,0,0,1,0,0,1,0,2018,12,3,1,11,0,14,-3,5,4,9,4,7,-6,7,-6,24,-10,-9,0
4350,2018-03-22 10:00:00,7,0.3,0,-1.49,1,0,1,0,0,0,1,0,1,0,2018,12,3,1,8,-7,12,6,5,3,8,-6,5,3,4,-2,20,8,-17,1
4351,2018-03-22 10:30:00,46,-0.72,1,0.0,0,1,0,0,1,0,0,0,1,0,2018,12,3,1,5,-1,7,-3,10,-1,12,-10,7,3,5,2,17,10,-3,0
4352,2018-03-23 10:00:00,47,-0.04,0,0.91,1,0,0,1,0,1,0,0,1,0,2018,12,4,1,9,6,13,10,7,-3,6,-1,6,1,7,-1,23,-2,-15,1
4353,2018-03-27 09:00:00,65,2.3,1,0.0,0,0,1,0,1,0,0,0,1,0,2018,13,1,1,6,1,4,1,12,-8,7,3,3,-1,6,-2,19,-4,-4,0
4354,2018-03-28 10:00:00,50,0.36,0,-1.45,1,0,1,0,0,0,1,0,1,0,2018,13,2,1,7,-2,7,3,9,3,7,-4,4,1,3,-2,49,-40,-3,0
4355,2018-03-28 10:30:00,18,-1.56,0,0.0,0,3,0,0,3,0,0,1,0,0,2018,13,2,1,7,5,3,0,4,0,3,0,4,0,6,4,21,-11,-13,0
4356,2018-03-29 09:45:00,10,-2.8,2,0.0,0,0,0,2,2,0,0,0,0,1,2018,13,3,1,4,1,6,-3,5,0,8,-3,4,-1,7,1,28,14,-6,0
4357,2018-03-29 10:00:00,63,-1.48,0,-2.46,0,2,0,0,2,0,0,0,0,1,2018,13,3,1,8,-3,4,-1,7,1,8,-8,5,4,7,5,18,5,-24,1
4358,2018-03-29 10:30:00,46,-4.64,1,0.0,0,1,0,0,1,0,0,0,1,0,2018,13,3,1,4,-3,9,-1,9,-5,7,-5,8,1,13,-10,23,-5,-13,0
4359,2018-04-02 09:45:00,29,-0.42,0,-0.91,0,1,0,0,1,0,0,0,1,0,2018,14,0,1,7,-6,2,1,4,2,8,-6,3,0,6,6,15,-12,0,0
4360,2018-04-03 01:00:00,67,1.98,1,0.0,0,0,1,0,1,0,0,0,1,0,2018,14,1,1,3,1,2,-2,2,-1,3,-3,2,0,3,2,5,3,-3,0
4361,2018-04-03 10:05:00,37,-0.96,1,0.0,0,0,0,1,1,0,0,0,1,0,2018,14,1,1,7,-4,6,-4,7,5,3,2,4,-3,8,6,43,-32,-5,0
4362,2018-04-04 08:15:00,0,4.38,3,2.58,3,0,3,0,0,3,0,1,0,0,2018,14,2,1,5,-2,4,1,4,0,6,4,8,5,5,5,20,-16,-6,0
4363,2018-04-04 09:45:00,30,-0.37,0,-1.78,0,1,0,0,1,0,0,0,1,0,2018,14,2,1,4,2,6,-3,4,2,9,5,5,2,6,2,12,5,-14,0
4364,2018-04-04 10:30:00,18,-8.76,3,0.0,0,3,0,0,3,0,0,1,0,0,2018,14,2,1,5,3,8,-6,5,-2,11,-9,6,1,9,6,20,15,-5,0
4365,2018-04-05 10:30:00,46,0.0,1,0.0,0,1,0,0,1,0,0,0,1,0,2018,14,3,1,7,4,4,-2,9,-6,9,-8,7,1,7,1,33,-14,-3,0
4366,2018-04-06 15:00:00,12,-0.89,1,1.01,1,0,0,1,0,1,0,0,1,0,2018,14,4,1,3,0,5,2,2,1,3,-2,4,0,5,-2,11,4,-2,0
4367,2018-04-10 06:00:00,45,-1.01,1,0.0,0,0,0,1,1,0,0,0,1,0,2018,15,1,1,4,3,3,2,2,-1,4,-2,3,2,6,-3,12,-3,-5,0
4368,2018-04-10 10:00:00,31,-1.75,0,-0.92,1,0,0,1,1,0,0,0,1,0,2018,15,1,1,5,-2,6,-3,6,-2,5,-2,7,5,7,-4,22,17,-6,0
4369,2018-04-11 10:30:00,18,-4.65,0,0.0,0,3,0,0,3,0,0,1,0,0,2018,15,2,1,5,0,6,5,9,7,6,0,8,0,10,-4,15,2,-10,0
4370,2018-04-11 14:00:00,25,-2.51,1,0.0,0,0,0,1,1,0,0,0,1,0,2018,15,2,1,13,-12,10,-2,10,-8,4,0,7,5,4,1,9,-2,-1,0
4371,2018-04-12 10:30:00,46,-1.63,0,0.0,0,1,0,0,1,0,0,0,1,0,2018,15,3,1,4,-1,9,7,7,-1,7,4,7,4,4,2,15,-6,-9,0
4372,2018-04-16 16:00:00,66,-0.1,0,-0.19,0,0,0,1,1,0,0,0,1,0,2018,16,0,1,3,2,1,0,1,1,1,1,3,1,3,0,8,-5,-5,0
4373,2018-04-18 10:30:00,18,-0.9299999999999999,3,0.0,0,3,0,0,3,0,0,1,0,0,2018,16,2,1,4,1,7,-7,7,-4,5,-2,9,-7,5,1,17,12,-6,0
4374,2018-04-19 10:00:00,7,0.0,0,0.56,0,1,0,0,0,1,0,0,1,0,2018,16,3,1,5,4,3,2,4,2,2,2,6,-4,6,6,15,-9,-16,1
4375,2018-04-19 10:30:00,46,-2.72,1,0.0,0,1,0,0,1,0,0,0,1,0,2018,16,3,1,7,-6,4,2,5,-3,3,0,6,-5,7,-7,13,1,-12,0
4376,2018-04-23 10:00:00,23,0.48,0,0.0,0,0,2,0,2,0,0,0,0,1,2018,17,0,1,7,-4,4,-3,5,5,6,6,4,2,4,3,26,-19,-13,0
4377,2018-04-24 09:59:00,64,-1.74,1,0.0,0,0,0,1,1,0,0,0,1,0,2018,17,1,1,9,-7,6,-2,12,10,7,-2,7,-7,5,-1,33,25,-13,0
4378,2018-04-25 10:30:00,18,-4.71,0,0.0,0,3,0,0,3,0,0,1,0,0,2018,17,2,1,6,2,4,3,7,-7,7,0,6,3,4,-1,29,-12,0,0
4379,2018-04-26 10:30:00,46,-1.2,0,0.0,0,1,0,0,1,0,0,0,1,0,2018,17,3,1,15,-9,8,-4,7,2,13,-10,7,6,9,2,89,-75,-8,0
4380,2018-04-27 10:00:00,63,2.36,0,-6.62,0,0,2,0,2,0,0,0,0,1,2018,17,4,1,7,-3,5,-1,7,-2,7,2,6,2,8,3,16,-2,0,0
4381,2018-04-30 09:45:00,10,-0.3,0,0.0,0,0,0,2,2,0,0,0,0,1,2018,18,0,1,5,-1,5,3,7,-3,8,5,10,8,5,1,20,-12,-14,0
4382,2018-04-30 10:00:00,50,-0.07,0,-1.45,1,0,0,1,0,0,1,0,1,0,2018,18,0,1,8,5,10,8,5,1,4,-1,7,-4,7,-5,23,-16,-8,0
4383,2018-05-01 01:00:00,67,-0.33,0,0.0,0,1,0,0,1,0,0,0,1,0,2018,18,1,1,2,-2,2,-1,1,0,2,0,2,0,2,-2,6,-4,-3,0
4384,2018-05-01 09:45:00,29,0.0,1,-2.82,0,1,0,0,1,0,0,0,1,0,2018,18,1,1,3,1,7,-6,7,-6,15,9,8,-8,11,-10,20,-14,-21,1
4385,2018-05-02 08:15:00,0,-0.54,0,-4.53,3,3,0,0,0,0,3,1,0,0,2018,18,2,1,9,3,11,-7,5,2,7,4,11,-11,9,8,15,7,-13,0
4386,2018-05-02 10:30:00,18,-7.02,3,0.0,0,3,0,0,3,0,0,1,0,0,2018,18,2,1,6,-5,17,-16,8,5,10,5,10,-7,8,1,34,-23,-2,0
4387,2018-05-02 14:00:00,26,0.0,0,0.0,0,3,0,0,3,0,0,1,0,0,2018,18,2,1,44,39,23,-10,33,29,19,-11,11,9,11,-3,12,-8,-28,1
