,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_candle_25_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_candle_max_30_120_after,reaction_max_30_120_after
847,2011-01-03 10:00:00,17,0.0,0,0.0,0,1,0,0,1,0,0,1,2011,1,0,1,15,-2,9,3,10,7,9,2,10,-6,5,1,36,-35,78,1
848,2011-01-05 08:15:00,0,5.41,2,-0.05,0,0,1,0,1,0,0,1,2011,1,2,1,34,-34,14,4,21,-14,16,16,18,-11,12,-5,64,-23,16,0
849,2011-01-05 10:00:00,18,1.1,1,0.0,0,0,1,0,1,0,0,1,2011,1,2,1,18,11,9,6,18,-17,19,-10,11,-8,8,4,41,-33,31,1
850,2011-01-06 08:30:00,32,-0.62,0,-5.48,0,0,0,1,1,0,0,1,2011,1,3,1,21,10,17,-8,12,2,9,2,8,5,7,0,36,-2,16,0
851,2011-01-07 08:30:00,22_33,1.81,1,0.48,1,0,1,1,1,1,0,2,2011,1,4,2,56,17,28,10,45,-32,32,22,20,-2,27,22,61,-21,8,0
852,2011-01-13 08:30:00,31_32_23,-0.9200000000000002,1,-3.39,1,0,2,1,3,0,0,3,2011,2,3,3,13,6,23,15,10,6,33,26,20,7,11,-2,64,44,83,1
853,2011-01-14 08:30:00,10_29_7,-1.67,0,-0.87,1,1,0,2,2,0,1,3,2011,2,4,3,23,12,14,-12,20,-15,14,8,14,7,12,3,44,14,49,1
854,2011-01-14 09:55:00,28,-1.44,0,-0.24,0,0,0,1,1,0,0,1,2011,2,4,1,22,21,18,15,21,9,15,-12,15,-7,8,-6,31,-8,15,0
855,2011-01-18 09:00:00,30,0.82,1,-0.77,0,0,1,0,1,0,0,1,2011,3,1,1,11,-7,9,2,16,15,10,8,11,0,13,-3,31,-14,48,1
856,2011-01-19 08:30:00,3,5.28,2,-1.01,0,0,1,0,1,0,0,1,2011,3,2,1,33,22,15,-3,7,-6,8,-4,7,1,15,-14,60,27,13,0
857,2011-01-20 08:30:00,32,0.74,1,-4.78,0,0,1,0,1,0,0,1,2011,3,3,1,19,-8,15,3,14,-10,11,-6,14,5,11,5,74,-53,42,1
858,2011-01-20 10:00:00,25_14,0.86,1,-0.44,0,0,1,1,2,0,0,2,2011,3,3,2,17,-9,12,-6,12,2,18,-14,15,-6,9,1,55,27,6,0
859,2011-01-25 10:00:00,4,1.99,1,2.12,0,0,1,0,0,1,0,1,2011,4,1,1,27,-20,27,12,14,-6,22,10,31,24,24,14,45,24,11,0
860,2011-01-26 10:00:00,21,1.09,1,-0.99,0,0,1,0,0,0,1,1,2011,4,2,1,15,-13,26,18,14,6,15,-4,15,9,14,-6,29,-13,23,0
861,2011-01-26 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2011,4,2,1,43,42,25,-4,49,-44,30,25,18,-1,18,14,52,-13,26,1
862,2011-01-27 08:30:00,32_8,-1.94,1,1.79,2,0,0,2,1,1,0,2,2011,4,3,2,27,20,12,1,15,12,9,-4,14,4,16,-8,33,5,12,0
863,2011-01-27 10:00:00,24,0.18,0,-1.48,1,0,1,0,0,0,1,1,2011,4,3,1,10,-2,10,2,11,6,7,6,7,0,9,2,39,-14,14,0
864,2011-01-28 08:30:00,1,-0.52,1,0.99,1,0,0,1,0,1,0,1,2011,4,4,1,27,-9,18,-15,19,18,12,-7,9,-4,20,-9,28,-3,24,0
865,2011-02-01 10:00:00,17,1.8,1,0.0,0,0,1,0,1,0,0,1,2011,5,1,1,21,-20,21,-4,13,9,13,6,15,10,19,3,31,12,40,1
866,2011-02-02 08:15:00,0,0.39,1,-2.43,2,0,1,0,0,0,1,1,2011,5,2,1,22,7,11,4,12,-2,11,-8,12,5,13,0,25,4,1,0
867,2011-02-03 08:30:00,32,0.15,0,-2.3,0,0,1,0,1,0,0,1,2011,5,3,1,49,-37,25,-17,14,0,24,-14,12,-5,21,-15,54,-9,20,0
868,2011-02-03 10:00:00,18,1.52,1,0.0,0,0,1,0,1,0,0,1,2011,5,3,1,18,-9,13,-7,7,1,11,5,8,2,8,1,53,-21,34,1
869,2011-02-04 08:30:00,22_33,1.58,3,0.59,0,0,1,1,1,1,0,2,2011,5,4,2,32,-20,48,-44,21,9,14,-6,19,4,13,-5,32,17,16,0
870,2011-02-10 08:30:00,32,0.99,1,-2.98,0,0,1,0,1,0,0,1,2011,6,3,1,24,-23,13,4,17,-4,13,0,11,-4,14,8,54,-22,17,0
871,2011-02-11 08:30:00,31,-0.06,0,0.0,0,1,0,0,1,0,0,1,2011,6,4,1,12,9,9,-5,13,-2,5,-3,3,0,7,-1,26,15,30,1
872,2011-02-11 09:55:00,28,-0.14,0,1.13,1,1,0,0,0,1,0,1,2011,6,4,1,13,8,9,8,9,-4,7,-3,6,0,19,14,31,1,13,0
873,2011-02-15 08:30:00,10_29,-1.85,0,-1.14,1,0,0,2,0,0,2,2,2011,7,1,2,22,17,20,-12,17,14,22,16,15,-2,14,-7,37,-42,3,0
874,2011-02-15 09:00:00,30,-0.48,0,0.0,0,0,0,1,1,0,0,1,2011,7,1,1,13,8,11,-10,8,-1,7,-4,11,-6,7,3,48,11,21,0
875,2011-02-16 08:30:00,23_3,-0.63,0,-1.01,0,1,0,1,2,0,0,2,2011,7,2,2,23,-16,14,-3,12,-11,9,1,10,-2,8,2,39,-5,20,0
876,2011-02-17 08:30:00,32_7,1.57,1,-1.32,0,0,1,1,2,0,0,2,2011,7,3,2,22,9,22,12,14,-4,24,-16,12,-4,12,5,25,6,43,1
877,2011-02-17 10:00:00,25,1.75,1,0.0,0,0,1,0,1,0,0,1,2011,7,3,1,19,-9,12,-3,21,11,16,4,10,2,11,-4,41,36,11,0
878,2011-02-22 10:00:00,4,1.26,1,9.02,2,0,1,0,0,1,0,1,2011,8,1,1,21,5,15,-6,11,6,11,-2,9,-4,12,8,26,8,11,0
879,2011-02-23 10:00:00,14,0.43,0,-5.26,2,0,1,0,0,0,1,1,2011,8,2,1,22,18,11,-6,12,7,8,-3,16,13,20,17,47,4,11,0
880,2011-02-24 08:30:00,32_8,-1.8300000000000003,2,0.3700000000000001,1,0,1,1,1,1,0,2,2011,8,3,2,15,-11,9,4,8,2,7,3,11,8,9,-3,33,14,50,1
881,2011-02-24 10:00:00,21,-2.25,1,-0.46,0,0,0,1,0,0,1,1,2011,8,3,1,21,-5,10,-4,11,6,36,30,19,-12,12,-8,38,13,7,0
882,2011-02-25 08:30:00,26,-1.58,1,-0.41,0,0,0,1,1,0,0,1,2011,8,4,1,20,14,9,1,11,-11,11,0,11,-7,15,-10,31,-20,3,0
883,2011-02-28 10:00:00,24,-0.1,0,-18.99,3,0,0,1,0,0,1,1,2011,9,0,1,8,-2,12,-4,6,-3,11,11,9,-5,6,-1,19,-20,3,0
884,2011-03-01 10:00:00,17,0.3,0,0.0,0,0,1,0,1,0,0,1,2011,9,1,1,33,-18,22,-5,13,-2,12,-1,10,7,12,-8,43,16,23,0
885,2011-03-02 08:15:00,0,0.42,1,-0.05,0,0,1,0,1,0,0,1,2011,9,2,1,9,1,12,4,7,2,11,5,8,5,12,8,21,-11,21,0
886,2011-03-03 08:30:00,32,0.92,1,-2.63,0,0,1,0,1,0,0,1,2011,9,3,1,86,68,22,19,17,1,24,22,27,-16,21,15,86,-5,18,0
887,2011-03-03 10:00:00,18,-0.11,0,0.0,0,1,0,0,1,0,0,1,2011,9,3,1,15,-7,7,3,10,7,8,3,10,-2,11,7,26,-25,5,0
888,2011-03-04 08:30:00,22_33,0.73,1,1.3,1,1,1,0,1,1,0,2,2011,9,4,2,43,26,15,-7,31,-27,17,12,12,-7,17,3,46,-15,38,1
889,2011-03-10 08:30:00,31_32,-3.15,2,-5.61,0,0,0,2,2,0,0,2,2011,10,3,2,17,7,11,-7,14,-4,7,-1,6,-3,15,14,32,-25,16,0
890,2011-03-11 08:30:00,10_29,0.68,0,2.66,1,1,1,0,0,2,0,2,2011,10,4,2,12,-5,13,1,7,4,8,3,8,4,12,8,29,-17,58,1
891,2011-03-11 09:55:00,28,-5.34,1,2.06,1,0,0,1,0,1,0,1,2011,10,4,1,11,-1,9,0,8,-3,9,8,13,12,15,-11,44,40,31,1
892,2011-03-15 09:00:00,30,-0.14,0,-2.06,1,0,0,1,0,0,1,1,2011,11,1,1,12,-2,10,-8,6,-1,25,21,9,-4,9,-1,47,9,77,1
893,2011-03-15 14:14:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2011,11,1,1,26,-18,21,12,11,-6,14,8,9,0,6,4,32,11,20,0
894,2011-03-16 08:30:00,23_3,2.3899999999999997,2,0.0,0,0,1,1,2,0,0,2,2011,11,2,2,15,-3,14,7,12,-1,8,-4,11,2,5,2,29,20,9,0
895,2011-03-17 08:30:00,32_7,1.06,1,-5.66,0,1,1,0,2,0,0,2,2011,11,3,2,13,-4,12,-6,11,4,10,-5,10,-5,3,0,25,7,9,0
896,2011-03-17 10:00:00,25,1.52,1,0.0,0,0,1,0,1,0,0,1,2011,11,3,1,7,-1,7,4,16,-12,8,5,9,-6,8,3,27,-9,42,1
897,2011-03-21 10:00:00,14,-1.35,1,1.74,2,0,0,1,0,1,0,1,2011,12,0,1,10,8,22,15,9,3,13,6,17,-13,4,1,63,-24,10,0
898,2011-03-23 10:00:00,21,-1.44,0,3.92,1,0,0,1,0,1,0,1,2011,12,2,1,17,-8,13,5,15,12,6,-1,12,4,6,2,39,-12,8,0
899,2011-03-24 08:30:00,32_8,-1.04,1,-2.2800000000000002,0,0,1,1,1,1,0,2,2011,12,3,2,14,11,8,-5,7,-1,11,3,9,-5,7,0,17,-1,15,0
900,2011-03-28 10:00:00,24,0.44,0,0.0,0,0,1,0,1,0,0,1,2011,13,0,1,7,0,7,4,9,-6,6,-2,8,-3,13,9,54,42,8,0
901,2011-03-29 10:00:00,4,-0.38,0,0.84,1,0,0,1,0,1,0,1,2011,13,1,1,17,13,9,-3,11,1,11,5,6,3,15,-12,41,7,8,0
902,2011-03-30 08:15:00,0,-0.05,0,-0.25,0,1,0,0,0,0,1,1,2011,13,2,1,21,13,5,0,8,-7,11,-5,11,-10,10,-7,23,-1,19,0
903,2011-03-31 08:30:00,32,-0.5,0,-16.97,3,0,0,1,0,0,1,1,2011,13,3,1,10,-4,13,-6,12,-4,22,-10,19,-2,9,-2,27,-9,40,1
904,2011-04-01 08:30:00,22_33,0.6799999999999999,1,-0.14,0,0,2,0,2,0,0,2,2011,13,4,2,28,-21,25,-24,11,-1,15,5,12,1,15,-2,43,-15,21,0
905,2011-04-01 10:00:00,17,-0.07,0,0.0,0,1,0,0,1,0,0,1,2011,13,4,1,28,24,23,15,14,-6,19,-7,25,23,11,0,54,-40,85,1
906,2011-04-05 10:00:00,18,-2.37,1,0.0,0,0,0,1,1,0,0,1,2011,14,1,1,14,9,14,6,4,0,10,-2,15,14,11,3,27,-5,34,1
907,2011-04-07 08:30:00,32,-0.17,0,-0.98,0,1,0,0,1,0,0,1,2011,14,3,1,31,5,24,14,21,-4,21,-10,10,-6,29,-17,41,1,56,1
908,2011-04-12 08:30:00,31,-0.47,0,-3.23,1,0,0,1,1,0,0,1,2011,15,1,1,10,3,11,-2,22,17,9,4,10,-8,8,4,45,39,8,0
909,2011-04-13 08:30:00,10_29,-0.35000000000000003,0,1.83,1,0,1,1,0,2,0,2,2011,15,2,2,9,-3,7,0,7,-2,4,-2,3,1,11,9,28,-19,12,0
910,2011-04-14 08:30:00,32_23,-4.06,2,-0.75,0,0,0,2,2,0,0,2,2011,15,3,2,10,8,8,6,9,3,9,-1,13,10,8,4,33,15,37,1
911,2011-04-15 08:30:00,7,-1.2,0,0.0,0,0,0,1,1,0,0,1,2011,15,4,1,18,15,15,-13,29,-26,15,-1,11,7,13,-6,34,-34,19,0
912,2011-04-15 09:00:00,30,-0.92,1,-0.22,0,0,0,1,1,0,0,1,2011,15,4,1,11,3,11,6,7,-3,12,9,6,-5,12,-11,50,-45,39,1
913,2011-04-15 09:55:00,28,0.22,0,-0.53,1,0,1,0,0,0,1,1,2011,15,4,1,21,13,9,7,10,6,6,-1,13,-6,5,-4,38,-13,38,1
914,2011-04-19 08:30:00,3,0.74,1,-1.01,0,0,1,0,1,0,0,1,2011,16,1,1,13,8,8,-1,12,-11,15,-8,7,-3,11,-4,27,8,39,1
915,2011-04-20 10:00:00,14,0.32,0,1.08,2,0,1,0,0,1,0,1,2011,16,2,1,13,10,7,-5,11,9,10,1,17,-15,12,-4,35,-10,10,0
916,2011-04-21 08:30:00,32,-0.61,0,-1.0,0,0,0,1,1,0,0,1,2011,16,3,1,30,-8,14,-7,10,1,10,0,8,-5,13,9,35,-16,27,1
917,2011-04-21 10:00:00,25,-2.51,2,0.0,0,0,0,1,1,0,0,1,2011,16,3,1,16,2,17,15,7,-4,10,-4,15,13,6,2,66,-40,36,1
918,2011-04-25 10:00:00,21,0.68,1,1.86,1,0,1,0,0,1,0,1,2011,17,0,1,12,6,7,-5,7,-4,11,-11,8,-3,10,5,34,-13,13,0
919,2011-04-26 10:00:00,4,0.19,0,0.22,0,0,1,0,0,1,0,1,2011,17,1,1,10,-4,7,-5,13,8,12,9,20,16,12,-9,28,-16,12,0
920,2011-04-27 08:30:00,8,-0.2,0,1.4,1,0,0,1,0,1,0,1,2011,17,2,1,7,1,3,-1,4,-1,3,-1,8,-2,6,1,25,-14,27,1
921,2011-04-27 12:32:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2011,17,2,1,48,29,23,2,15,0,12,3,10,-2,12,-11,48,11,52,1
922,2011-04-28 08:30:00,32_1,-2.72,1,-0.39,1,0,0,2,1,0,1,2,2011,17,3,2,25,23,8,-2,7,3,13,-5,6,0,18,-11,28,-15,59,1
923,2011-04-28 10:00:00,24,0.76,1,-0.62,2,0,1,0,0,0,1,1,2011,17,3,1,15,5,13,6,6,2,17,-14,8,-5,10,-6,62,35,20,0
924,2011-05-02 10:00:00,17,0.37,0,0.0,0,0,1,0,1,0,0,1,2011,18,0,1,22,15,21,16,11,-8,8,6,5,2,13,9,29,-7,14,0
925,2011-05-04 08:15:00,0,-0.27,0,-0.19,0,0,0,1,1,0,0,1,2011,18,2,1,20,13,21,9,12,1,16,-4,13,-9,20,18,52,31,18,0
926,2011-05-04 10:00:00,18,-2.8,2,0.0,0,0,0,1,1,0,0,1,2011,18,2,1,28,-10,17,-12,19,15,14,1,14,-9,10,0,35,14,7,0
927,2011-05-05 08:30:00,32,-3.78,2,-0.48,0,0,0,1,1,0,0,1,2011,18,3,1,98,-95,22,-4,14,-9,18,-2,30,-14,14,9,120,-5,29,1
928,2011-05-06 08:30:00,22_33,0.24,2,-0.38,0,0,1,1,2,0,0,2,2011,18,4,2,49,-8,44,-29,13,8,27,9,23,16,29,17,49,-11,39,1
929,2011-05-11 08:30:00,31,-0.37,0,-1.44,0,0,0,1,1,0,0,1,2011,19,2,1,19,10,9,-4,16,7,10,5,12,-3,5,-2,57,-36,5,0
930,2011-05-12 08:30:00,32_10_29_23,-0.09000000000000002,0,0.14000000000000012,2,2,1,1,2,2,0,4,2011,19,3,4,26,13,15,-5,16,-6,16,-2,11,7,10,3,39,-4,44,1
931,2011-05-13 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2011,19,4,1,31,29,20,13,16,-8,24,-17,17,-9,15,10,37,-24,4,0
932,2011-05-13 09:55:00,28,0.56,1,-0.14,0,0,1,0,1,0,0,1,2011,19,4,1,16,5,33,-21,9,0,16,12,14,12,17,-15,44,-25,9,0
933,2011-05-16 09:00:00,30,-0.93,1,-0.17,0,0,0,1,1,0,0,1,2011,20,0,1,12,8,33,29,12,-4,7,-2,18,13,10,-8,26,5,69,1
934,2011-05-17 08:30:00,3,-0.69,0,-1.02,1,0,0,1,1,0,0,1,2011,20,1,1,19,-8,10,2,14,9,14,-6,26,-22,18,-1,47,-31,56,1
935,2011-05-19 08:30:00,32,0.54,1,-3.07,0,0,1,0,1,0,0,1,2011,20,3,1,13,-2,11,1,13,-10,16,-7,8,-3,10,-1,35,-14,51,1
936,2011-05-19 10:00:00,25_14,-1.83,2,-0.24,0,0,0,2,2,0,0,2,2011,20,3,2,23,15,14,-9,14,0,8,-3,13,2,11,-1,63,34,8,0
937,2011-05-24 10:00:00,21,0.54,1,-0.07,0,0,1,0,1,0,0,1,2011,21,1,1,12,-4,17,7,14,10,12,-5,9,-2,17,-10,26,12,28,1
938,2011-05-25 08:30:00,8,-1.14,1,1.45,1,0,0,1,0,1,0,1,2011,21,2,1,19,8,26,13,8,-3,13,-10,9,2,12,-4,27,-10,7,0
939,2011-05-26 08:30:00,32_26,-1.77,2,-4.35,1,0,0,2,1,0,1,2,2011,21,3,2,22,17,12,-7,12,2,23,16,15,-11,12,0,24,3,27,1
940,2011-05-27 10:00:00,24,-6.87,2,-0.74,2,0,0,1,0,0,1,1,2011,21,4,1,18,7,14,3,13,-13,8,4,13,-12,14,14,41,-36,70,1
941,2011-05-31 10:00:00,4,-1.29,1,0.35,0,0,0,1,0,1,0,1,2011,22,1,1,23,-19,12,10,11,0,6,1,24,-13,13,0,26,22,9,0
942,2011-06-01 08:15:00,0,-1.62,1,-0.1,0,0,0,1,1,0,0,1,2011,22,2,1,19,19,16,-8,19,14,18,-12,15,-10,7,4,36,9,20,0
943,2011-06-01 10:00:00,17,-3.62,2,0.0,0,0,0,1,1,0,0,1,2011,22,2,1,15,-1,33,20,24,-14,10,5,13,6,13,6,33,-4,23,0
944,2011-06-02 08:30:00,32,-0.22,0,-2.43,0,0,0,1,1,0,0,1,2011,22,3,1,12,3,14,-7,7,-2,4,3,8,2,11,-10,16,-13,17,0
945,2011-06-03 08:30:00,22_33,-2.05,1,-0.72,1,0,0,2,1,0,1,2,2011,22,4,2,32,29,37,-31,20,-17,22,-17,15,10,18,4,41,1,103,1
946,2011-06-03 10:00:00,18,0.27,0,0.0,0,0,1,0,1,0,0,1,2011,22,4,1,18,10,19,2,13,-2,10,6,8,4,22,11,82,69,30,1
947,2011-06-09 08:30:00,31_32,1.72,1,1.9300000000000002,3,1,1,0,1,1,0,2,2011,23,3,2,30,15,43,-20,48,-36,38,-31,19,-4,17,-4,30,6,5,0
948,2011-06-14 08:30:00,10_29_23,0.77,0,-1.09,1,1,2,0,1,0,2,3,2011,24,1,3,19,7,12,-4,10,-6,14,0,16,-8,9,5,26,15,34,1
949,2011-06-15 08:30:00,7,1.2,0,0.0,0,0,1,0,1,0,0,1,2011,24,2,1,23,-14,7,2,11,-2,9,6,9,8,5,-2,53,-25,24,0
950,2011-06-15 09:00:00,30,-0.47,0,0.0,0,0,0,1,1,0,0,1,2011,24,2,1,5,-3,16,-12,11,5,14,11,9,5,8,0,37,-9,15,0
951,2011-06-16 08:30:00,32_3,1.6400000000000001,1,-7.72,0,0,2,0,2,0,0,2,2011,24,3,2,22,-8,17,8,10,0,14,13,11,1,31,27,36,-20,39,1
952,2011-06-16 10:00:00,25,-0.93,1,0.0,0,0,0,1,1,0,0,1,2011,24,3,1,24,-7,19,9,30,23,18,-10,17,-4,10,-9,38,16,22,0
953,2011-06-17 09:55:00,28,-0.55,0,1.42,1,0,0,1,0,1,0,1,2011,24,4,1,36,31,18,-10,13,-5,10,2,11,1,19,-11,41,-4,64,1
954,2011-06-21 10:00:00,14,-0.04,0,-1.17,1,1,0,0,0,0,1,1,2011,25,1,1,13,5,8,-7,6,-5,12,8,11,5,14,-1,25,-18,39,1
955,2011-06-22 12:27:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2011,25,2,1,20,-3,17,-13,20,4,12,2,14,9,9,3,43,-16,15,0
956,2011-06-23 08:30:00,32,-1.17,1,-8.49,1,0,0,1,0,0,1,1,2011,25,3,1,18,9,33,-24,18,-16,11,1,11,6,8,6,51,-33,19,0
957,2011-06-23 10:00:00,21,0.22,0,0.23,0,0,1,0,0,1,0,1,2011,25,3,1,16,11,13,2,10,-5,11,-3,19,-7,10,4,51,-21,30,1
958,2011-06-24 08:30:00,8,-0.26,0,1.44,1,0,0,1,0,1,0,1,2011,25,4,1,17,1,20,-16,18,3,17,11,12,10,16,7,37,5,4,0
959,2011-06-28 09:43:00,4,-0.47,0,0.57,0,0,0,1,0,1,0,1,2011,26,1,1,9,0,11,-6,7,4,24,17,12,5,19,11,32,22,33,1
960,2011-06-29 10:00:00,24,1.01,1,0.15,0,0,1,0,0,1,0,1,2011,26,2,1,13,0,19,-14,11,5,13,11,15,10,7,-2,75,-48,54,1
961,2011-06-30 08:30:00,32,-0.83,0,0.0,1,0,0,1,1,0,0,1,2011,26,3,1,6,2,5,3,7,-3,14,9,5,5,14,7,25,-12,16,0
962,2011-07-01 10:00:00,17,1.23,1,0.0,0,0,1,0,1,0,0,1,2011,26,4,1,22,-11,19,-8,17,12,12,11,20,15,14,7,32,-16,18,0
963,2011-07-06 10:00:00,18,-0.21,0,0.0,0,0,0,1,1,0,0,1,2011,27,2,1,14,-1,15,-5,11,-4,20,-18,10,-1,12,10,27,-5,23,0
964,2011-07-07 08:15:00,0,1.23,1,-0.1,0,0,1,0,1,0,0,1,2011,27,3,1,12,0,13,1,14,5,14,-3,28,-19,20,20,44,-41,78,1
965,2011-07-07 08:30:00,32,-0.37,0,-1.83,0,1,0,0,1,0,0,1,2011,27,3,1,14,-3,28,-19,20,20,16,9,31,26,24,3,54,-23,72,1
966,2011-07-08 08:30:00,22_33,-1.42,1,-1.76,1,0,0,2,1,0,1,2,2011,27,4,2,53,14,39,16,38,25,22,16,29,-1,32,-11,53,-6,14,0
967,2011-07-12 08:30:00,31,-1.71,1,-0.12,0,0,0,1,1,0,0,1,2011,28,1,1,36,31,17,10,14,-7,17,-4,16,-10,13,-6,101,50,19,0
968,2011-07-14 08:30:00,32_10_29_23,1.03,0,-4.13,2,0,2,2,1,1,2,4,2011,28,3,4,19,-2,15,3,28,23,16,5,6,2,17,14,29,-3,19,0
969,2011-07-15 08:30:00,7,1.12,0,0.0,0,0,1,0,1,0,0,1,2011,28,4,1,15,1,25,-18,11,1,15,-1,10,-8,12,6,36,-12,9,0
970,2011-07-15 09:55:00,28,-1.99,1,-0.22,0,0,0,1,1,0,0,1,2011,28,4,1,21,6,19,7,13,-4,17,7,16,-15,14,-3,39,-10,57,1
971,2011-07-18 09:00:00,30,-2.2,0,0.0,0,0,0,1,1,0,0,1,2011,29,0,1,25,22,13,9,9,-8,9,1,8,-4,6,5,35,-6,22,0
972,2011-07-19 08:30:00,3,-0.2,0,0.0,0,1,0,0,1,0,0,1,2011,29,1,1,13,4,10,2,16,10,18,10,40,-31,15,2,30,-15,62,1
973,2011-07-20 10:00:00,14,-0.96,1,0.0,0,0,0,1,1,0,0,1,2011,29,2,1,12,8,21,13,15,-11,20,-12,9,8,7,1,43,-33,36,1
974,2011-07-21 08:30:00,32,-0.9,0,-0.89,0,0,0,1,1,0,0,1,2011,29,3,1,36,23,13,-5,11,6,38,30,13,-4,9,-2,119,75,71,1
975,2011-07-21 10:00:00,25,0.03,0,0.0,0,0,1,0,1,0,0,1,2011,29,3,1,16,10,15,11,8,-2,22,20,24,15,16,13,42,21,9,0
976,2011-07-26 10:00:00,21_4,0.31999999999999995,0,-0.95,1,0,1,1,0,0,2,2,2011,30,1,2,12,2,10,-6,11,6,10,-4,10,3,11,6,19,-6,21,0
977,2011-07-27 08:30:00,8,-0.26,0,-0.14,0,0,0,1,1,0,0,1,2011,30,2,1,19,12,15,-12,10,2,9,1,12,6,7,-3,23,-7,12,0
978,2011-07-28 08:30:00,32,1.72,1,-1.19,0,0,1,0,1,0,0,1,2011,30,3,1,16,-5,23,13,9,0,10,0,8,-4,12,-5,42,-15,44,1
979,2011-07-28 10:00:00,24,0.6,1,0.0,0,0,1,0,1,0,0,1,2011,30,3,1,14,-4,20,16,11,2,11,-4,11,-8,9,-4,40,15,25,0
980,2011-07-29 08:30:00,1,-4.47,1,0.2,0,0,0,1,0,1,0,1,2011,30,4,1,25,8,31,25,10,4,32,30,21,6,13,-5,30,-2,71,1
981,2011-08-01 10:00:00,17,-1.42,1,0.0,0,0,0,1,1,0,0,1,2011,31,0,1,57,-53,22,-3,20,4,27,6,13,-8,14,-7,125,-61,19,0
982,2011-08-03 08:15:00,0,0.15,0,-3.76,1,0,1,0,0,0,1,1,2011,31,2,1,22,19,20,-13,16,5,12,2,10,9,11,10,35,-1,15,0
983,2011-08-03 10:00:00,18,-0.47,0,0.0,0,0,0,1,1,0,0,1,2011,31,2,1,15,0,14,-10,17,-2,10,4,25,-15,16,6,63,-28,59,1
984,2011-08-04 08:30:00,32,-0.37,0,-0.93,0,1,0,0,1,0,0,1,2011,31,3,1,44,-27,36,-17,20,-16,42,23,27,8,30,16,60,-10,11,0
985,2011-08-05 08:30:00,22_33,1.01,1,1.38,1,0,2,0,1,1,0,2,2011,31,4,2,40,-8,17,1,39,-35,15,3,23,20,17,5,63,2,74,1
986,2011-08-09 14:19:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2011,32,1,1,78,-32,35,26,37,-30,20,3,33,-23,29,-14,88,41,135,1
987,2011-08-11 08:30:00,31_32,-0.61,1,-1.53,1,0,1,1,2,0,0,2,2011,32,3,2,34,-23,6,0,21,21,15,-8,12,-1,52,38,65,-51,81,1
988,2011-08-12 08:30:00,10_29,4.1899999999999995,1,1.49,0,0,2,0,0,2,0,2,2011,32,4,2,20,12,12,8,11,-6,7,-6,13,10,10,1,36,-4,21,0
989,2011-08-12 09:55:00,28,-1.58,1,-0.07,0,0,0,1,1,0,0,1,2011,32,4,1,27,-8,19,-7,25,-16,13,0,17,6,20,-4,43,-10,8,0
990,2011-08-15 09:00:00,30,-2.37,0,-0.41,0,0,0,1,1,0,0,1,2011,33,0,1,19,13,9,5,11,6,7,-1,6,0,14,10,79,53,70,1
991,2011-08-16 08:30:00,3,-0.2,0,0.0,0,1,0,0,1,0,0,1,2011,33,1,1,14,8,9,1,9,-5,15,-4,7,-2,11,2,29,5,31,1
992,2011-08-17 08:30:00,23,0.4,0,0.0,0,0,1,0,1,0,0,1,2011,33,2,1,11,0,17,-9,9,-4,6,-2,9,8,5,-2,30,-3,36,1
993,2011-08-18 08:30:00,32_7,-0.62,0,-1.44,0,1,0,1,2,0,0,2,2011,33,3,2,11,0,15,9,9,-1,10,8,7,-3,14,-13,23,5,3,0
994,2011-08-18 10:00:00,25_14,-4.27,4,1.85,3,0,0,2,1,1,0,2,2011,33,3,2,16,-8,36,-25,24,-22,16,11,25,-12,12,7,56,-28,48,1
995,2011-08-23 10:00:00,21,-0.59,0,-1.11,0,0,0,1,0,0,1,1,2011,34,1,1,30,18,15,10,19,-14,12,-10,9,0,14,10,85,-58,31,1
996,2011-08-24 08:30:00,8,0.88,0,0.89,0,0,1,0,0,1,0,1,2011,34,2,1,22,19,13,-6,13,10,17,-8,10,-3,13,-10,42,-12,31,1
997,2011-08-25 08:30:00,32,-1.41,0,-4.78,0,0,0,1,1,0,0,1,2011,34,3,1,17,-12,13,1,11,-2,10,6,10,2,10,-7,33,-12,52,1
998,2011-08-26 08:30:00,26,-0.29,0,-0.54,0,0,0,1,1,0,0,1,2011,34,4,1,13,3,12,10,6,-1,16,-10,7,0,7,4,24,-31,45,1
999,2011-08-29 10:00:00,24,-0.08,0,0.0,0,0,0,1,1,0,0,1,2011,35,0,1,16,-14,8,6,10,5,6,0,17,14,13,-9,27,6,4,0
