datetime_gmt,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,forecast_error_diff,year,quarter,month,weekday,volatility_60_0_before,pips_agg_60_0_before,volatility_0_45_after,pips_agg_0_45_after,volatility_0_60_after,pips_agg_0_60_after,volatility_0_90_after,pips_agg_0_90_after,volatility_0_120_after,pips_agg_0_120_after,volatility_0_150_after,pips_agg_0_150_after,volatility_0_180_after,pips_agg_0_180_after,volatility_0_210_after,pips_agg_0_210_after,volatility_0_240_after,pips_agg_0_240_after,open_released,high_released,low_released,close_released,high_0_5_after,low_0_5_after,close_0_5_after,volatility_0_5_after,direction_candle_0_5_after,direction_agg_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,high_5_10_after,low_5_10_after,close_5_10_after,volatility_5_10_after,direction_candle_5_10_after,direction_agg_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,high_10_15_after,low_10_15_after,close_10_15_after,volatility_10_15_after,direction_candle_10_15_after,direction_agg_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,high_15_20_after,low_15_20_after,close_15_20_after,volatility_15_20_after,direction_candle_15_20_after,direction_agg_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,high_20_25_after,low_20_25_after,close_20_25_after,volatility_20_25_after,direction_candle_20_25_after,direction_agg_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,high_25_30_after,low_25_30_after,close_25_30_after,volatility_25_30_after,direction_candle_25_30_after,direction_agg_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,previous_value,previous_error_diff,total_error_diff,forecast_error_diff_mean,forecast_error_diff_std,forecast_error_diff_zscore,forecast_error_diff_upper_quantile,forecast_error_diff_lower_quantile,forecast_error_diff_oulier_class,previous_error_diff_mean,previous_error_diff_std,previous_error_diff_zscore,previous_error_diff_upper_quantile,previous_error_diff_lower_quantile,previous_error_diff_oulier_class,total_error_diff_mean,total_error_diff_std,total_error_diff_zscore,total_error_diff_upper_quantile,total_error_diff_lower_quantile,total_error_diff_oulier_class
2017-09-22 13:45:00+00:00,55.1,USD,2017-09-22 09:45:00,55.8,worse,Low,Flash Services PMI,56.0,worse,38,-0.7,2017,3,9,4,17,-4,16,12,21,9,25,0,25,0,33,-11,36,-18,47,-25,47,-21,11966,11968,11962,11967,11972,11966,11970,6,0,0,3,3,11974,11963,11966,11,0,0,-1,-4,11970,11963,11968,7,0,0,1,2,11974,11967,11974,7,0,0,7,7,11978,11970,11978,8,0,1,11,4,11979,11975,11977,4,0,1,10,-1,56.9,-0.9,-1.6,0.18000000000000024,1.1454256850621083,-0.77,0.7,-1.1,0,0.19999999999999996,0.8396427811873333,-1.31,0.5,-0.1,0,0.3799999999999994,1.745565810847589,-1.13,1.15,-1.25,0
2017-10-24 13:45:00+00:00,55.9,USD,2017-10-24 09:45:00,55.2,better,Low,Flash Services PMI,55.3,accurate,43,0.7,2017,4,10,1,11,2,21,11,21,7,21,0,21,1,21,0,21,2,21,-2,21,4,11760,11765,11759,11764,11764,11757,11762,7,0,0,-2,-1,11763,11757,11758,6,0,0,-6,-4,11760,11756,11760,4,0,0,-4,2,11761,11757,11761,4,0,0,-3,2,11767,11761,11766,6,0,0,2,5,11772,11763,11768,9,0,0,4,2,55.1,0.2,0.8999999999999999,0.18000000000000024,1.1454256850621083,0.45,0.7,-1.0,0,0.11999999999999995,0.8105553651663778,0.1,0.5,-0.1,0,0.2999999999999995,1.701469952717356,0.35,1.0999999999999999,-1.3,0
2017-11-24 14:45:00+00:00,54.7,USD,2017-11-24 09:45:00,55.5,worse,Low,Flash Services PMI,55.3,worse,47,-0.8,2017,4,11,4,25,22,18,10,18,10,29,18,33,23,33,19,33,16,33,12,33,12,11913,11917,11913,11914,11915,11911,11913,4,0,0,-1,-1,11917,11912,11917,5,0,0,3,4,11920,11916,11919,4,0,0,5,2,11926,11919,11924,7,0,1,10,5,11929,11923,11928,6,0,1,14,4,11928,11925,11925,3,0,1,11,-3,55.9,-0.6,-1.4,0.20000000000000026,1.1224972160321824,-0.89,0.7,-1.0,0,0.07999999999999996,0.8467585252006621,-0.8,0.5,-0.1,0,0.27999999999999947,1.725398504693916,-0.97,1.0499999999999998,-1.25,0
2017-12-14 14:45:00+00:00,52.4,USD,2017-12-14 09:45:00,54.8,worse,Low,Flash Services PMI,54.5,accurate,50,-2.4,2017,4,12,3,37,-27,32,-21,40,-27,43,-33,43,-34,43,-36,43,-26,43,-19,43,-17,11804,11811,11804,11810,11814,11806,11807,8,0,0,-3,-3,11808,11795,11796,13,-1,-1,-14,-11,11803,11796,11802,7,0,0,-8,6,11806,11801,11803,5,0,0,-7,1,11805,11797,11800,8,0,-1,-10,-3,11802,11795,11797,7,0,-1,-13,-3,54.7,-0.2,-2.6,-0.2599999999999997,1.6318700928689145,-1.31,0.7,-1.0,0,-0.20000000000000004,0.5700877125495694,0.0,0.5,-0.1,0,-0.4600000000000005,2.0489021450523204,-1.04,1.0499999999999998,-1.3,0
2018-01-24 14:45:00+00:00,53.3,USD,2018-01-24 09:45:00,54.5,worse,Low,Flash Services PMI,53.7,better,4,-1.2,2018,1,1,2,39,22,24,9,24,10,25,0,25,2,25,10,25,10,30,21,34,21,12391,12392,12381,12381,12385,12378,12384,7,0,0,3,3,12391,12384,12386,7,0,0,5,2,12396,12386,12392,10,0,1,11,6,12402,12389,12399,13,0,1,18,7,12402,12394,12400,8,0,1,19,1,12401,12393,12397,8,0,1,16,-3,52.4,1.3,0.10000000000000009,-0.8799999999999997,1.1122050170719426,-0.29,0.7,-1.1,0,-0.040000000000000036,0.8561541917201599,1.57,0.5,-0.15000000000000002,0,-0.9200000000000005,1.4024977718342373,0.73,1.0499999999999998,-1.35,0
2018-02-21 14:45:00+00:00,55.9,USD,2018-02-21 09:45:00,53.8,better,Low,Flash Services PMI,53.3,accurate,8,2.1,2018,1,2,2,21,17,14,-3,14,-2,21,-11,31,-25,31,-15,31,-14,31,-5,31,-10,12329,12333,12326,12331,12331,12325,12328,6,0,0,-3,-3,12329,12325,12325,4,0,0,-6,-3,12327,12322,12324,5,0,0,-7,-1,12325,12321,12323,4,0,0,-8,0,12330,12322,12329,8,0,0,-2,6,12335,12328,12334,7,0,0,3,5,53.3,0.0,2.1,-0.31999999999999973,1.7484278652549554,1.38,0.7,-1.2,0,0.13999999999999996,0.7127411872482187,-0.2,0.5,-0.1,0,-0.18000000000000044,1.8566098136118963,1.23,1.0,-1.3,0
2018-03-22 13:45:00+00:00,54.1,USD,2018-03-22 09:45:00,55.9,worse,Low,Flash Services PMI,55.9,accurate,12,-1.8,2018,1,3,3,24,-10,17,5,18,-1,25,-11,29,-15,33,-16,39,-4,39,-21,39,-14,12310,12318,12308,12316,12321,12314,12316,7,0,0,0,0,12316,12308,12310,8,0,0,-6,-6,12322,12308,12322,14,1,0,6,12,12322,12314,12315,8,0,0,-1,-7,12325,12313,12321,12,0,0,5,6,12325,12320,12324,5,0,0,8,3,55.9,0.0,-1.8,-0.8199999999999997,1.7412639087743134,-0.56,0.7,-1.1,0,0.09999999999999996,0.7141428428542852,-0.14,0.5,-0.1,0,-0.7200000000000004,1.8566098136118963,-0.58,1.0499999999999998,-1.3,0
2018-04-23 13:45:00+00:00,54.4,USD,2018-04-23 09:45:00,54.3,accurate,Low,Flash Services PMI,54.0,accurate,17,0.1,2018,2,4,0,19,-2,21,-7,21,-3,22,-18,27,-23,27,-12,27,-20,27,-23,29,-26,12232,12237,12231,12235,12236,12226,12227,10,0,0,-8,-8,12228,12220,12220,8,0,-1,-15,-7,12224,12219,12222,5,0,-1,-13,2,12223,12216,12218,7,0,-1,-17,-4,12219,12215,12215,4,0,-1,-20,-3,12220,12215,12220,5,0,-1,-15,5,54.1,-0.1,0.0,-0.6399999999999997,1.7896927110540515,0.41,0.7,-1.2,0,0.19999999999999996,0.620483682299543,-0.48,0.5,-0.1,0,-0.4400000000000004,1.833848412492156,0.24,1.0499999999999998,-1.35,0
2018-05-23 13:45:00+00:00,55.7,USD,2018-05-23 09:45:00,54.9,better,Low,Flash Services PMI,54.6,accurate,21,0.8,2018,2,5,2,33,7,20,1,20,-5,21,-6,21,-10,29,-12,29,-10,36,-27,41,-31,11710,11718,11709,11712,11717,11705,11712,12,0,0,0,-1,11713,11702,11703,11,-1,0,-9,-10,11709,11703,11706,6,0,0,-6,3,11708,11699,11704,9,0,0,-8,-2,11713,11703,11712,10,0,0,0,8,11717,11712,11716,5,0,0,4,4,54.4,0.2,1.0,2.6645352591003756e-16,1.5604486534327238,0.51,0.7,-1.2,0,0.2799999999999999,0.5805170109479999,-0.14,0.5,-0.1,0,0.27999999999999964,1.4377065069060517,0.5,1.0499999999999998,-1.35,0
2018-06-22 13:45:00+00:00,56.5,USD,2018-06-22 09:45:00,56.4,accurate,Low,Flash Services PMI,56.8,better,25,0.1,2018,2,6,4,20,0,42,-10,42,-23,42,-20,42,-16,42,-15,42,-4,42,-4,42,6,11652,11655,11652,11652,11660,11647,11649,13,0,0,-3,-3,11651,11644,11645,7,0,0,-7,-5,11652,11643,11650,9,0,0,-2,5,11653,11648,11652,5,0,0,0,2,11654,11647,11653,7,0,0,1,1,11655,11650,11650,5,0,0,-2,-3,55.7,1.1,1.2000000000000002,0.2600000000000003,1.4117365193264644,-0.11,0.7,-1.2,0,0.24,0.4929503017546497,1.74,0.5,-0.1,0,0.49999999999999967,1.486606874731851,0.47,1.0,-1.3,0
2018-07-24 13:45:00+00:00,56.2,USD,2018-07-24 09:45:00,56.5,accurate,Low,Flash Services PMI,56.5,accurate,30,-0.3,2018,3,7,1,19,9,11,1,13,4,15,-1,28,-13,39,-20,42,-24,42,-22,44,-21,11704,11705,11702,11705,11709,11702,11708,7,0,0,3,3,11710,11703,11706,7,0,0,1,-2,11713,11705,11707,8,0,0,2,1,11713,11705,11713,8,0,0,8,6,11713,11710,11711,3,0,0,6,-2,11712,11707,11709,5,0,0,4,-2,56.5,0.0,-0.3,-0.21999999999999975,0.967987603226405,-0.08,0.7,-1.1,0,0.24,0.4929503017546497,-0.49,0.5,-0.1,0,0.019999999999999664,1.2008330441822463,-0.27,1.0499999999999998,-1.3,0
2018-08-23 13:45:00+00:00,55.2,USD,2018-08-23 09:45:00,55.9,worse,Low,Flash Services PMI,56.0,accurate,34,-0.7,2018,3,8,3,15,-6,37,-11,37,1,37,2,37,2,37,-8,41,-12,60,-35,60,-29,11563,11573,11563,11569,11575,11569,11574,6,0,0,5,5,11591,11574,11586,17,1,1,17,12,11587,11577,11579,10,0,1,10,-7,11587,11577,11578,10,0,0,9,-1,11581,11572,11575,9,0,0,6,-3,11577,11562,11566,15,0,0,-3,-9,56.2,-0.2,-0.8999999999999999,2.6645352591003756e-16,0.5567764362830022,-1.26,0.7,-1.1,0,0.2,0.524404424085076,-0.76,0.5,-0.1,0,0.19999999999999968,0.8860022573334679,-1.24,1.0499999999999998,-1.3,0
2018-09-21 13:45:00+00:00,52.9,USD,2018-09-21 09:45:00,54.9,worse,Low,Flash Services PMI,54.8,worse,38,-2.0,2018,3,9,4,27,-17,25,18,25,19,34,16,34,3,34,3,34,6,34,7,34,6,11741,11741,11734,11737,11742,11733,11742,9,0,0,5,5,11744,11741,11744,3,0,0,7,3,11745,11741,11742,4,0,0,5,-2,11748,11742,11746,6,0,0,9,3,11749,11745,11747,4,0,1,10,0,11749,11746,11749,3,0,1,12,2,55.2,-0.4,-2.4,-0.41999999999999976,1.0425929215182692,-1.52,0.7,-1.1,0,0.13999999999999999,0.5813776741499456,-0.93,0.5,-0.1,0,-0.2800000000000003,1.475466028073842,-1.44,1.0499999999999998,-1.3,0
2018-10-24 13:45:00+00:00,54.7,USD,2018-10-24 09:45:00,54.1,better,Low,Flash Services PMI,53.5,better,43,0.6,2018,4,10,2,15,-5,17,6,17,2,17,2,22,-6,24,-8,24,-6,27,-14,29,-13,11401,11405,11399,11399,11399,11394,11398,5,0,0,-1,-1,11401,11397,11400,4,0,0,1,1,11400,11394,11394,6,0,0,-5,-6,11405,11393,11404,12,1,0,5,10,11410,11404,11404,6,0,0,5,0,11410,11401,11407,9,0,0,8,3,52.9,0.6,1.2,-0.4599999999999998,0.9864076236526155,1.07,0.7,-1.2,0,0.21999999999999997,0.6180614856144979,0.61,0.5,-0.1,0,-0.2400000000000003,1.520855022676389,0.95,1.0,-1.3,0
2015-01-27 15:00:00+00:00,6,USD,2015-01-27 09:59:00,6,accurate,Low,Richmond Manufacturing Index,7,accurate,5,0.0,2015,1,1,1,48,32,69,31,69,27,69,11,69,-5,75,-12,89,-27,89,-14,89,-15,11384,11384,11369,11374,11377,11360,11364,17,0,-1,-10,-9,11365,11353,11357,12,0,-1,-17,-8,11362,11355,11358,7,0,-1,-16,1,11364,11357,11360,7,0,-1,-14,2,11374,11360,11371,14,1,0,-3,10,11373,11360,11363,13,0,-1,-11,-8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2015-02-24 15:00:00+00:00,0,USD,2015-02-24 09:59:00,7,worse,Low,Richmond Manufacturing Index,6,accurate,9,-7.0,2015,1,2,1,47,-8,63,16,63,17,70,15,70,5,70,-1,70,24,70,13,70,19,11326,11327,11319,11319,11335,11288,11309,47,-1,-1,-10,-11,11328,11299,11319,29,1,0,0,10,11337,11316,11326,21,0,0,7,7,11351,11325,11333,26,0,1,14,7,11336,11327,11329,9,0,1,10,-4,11333,11315,11327,18,0,0,8,-2,6,0.0,-7.0,-3.5,4.949747468305833,-0.71,-7.0,-7.0,0,0.0,0.0,0.0,0.0,0.0,0,-3.5,4.949747468305833,-0.71,-7.0,-7.0,0
2015-03-24 14:00:00+00:00,-8,USD,2015-03-24 09:59:00,2,worse,Low,Richmond Manufacturing Index,0,accurate,13,-10.0,2015,1,3,1,70,-31,54,-26,54,-18,54,-35,54,-41,54,-20,54,-16,54,-9,54,-18,10925,10939,10925,10938,10938,10916,10932,22,0,0,-6,-6,10944,10930,10932,14,0,0,-6,0,10932,10913,10925,19,0,-1,-13,-7,10925,10900,10912,25,-1,-2,-26,-13,10916,10892,10896,24,-1,-2,-42,-17,10908,10890,10908,18,1,-2,-30,12,0,0.0,-10.0,-5.666666666666667,5.131601439446884,-0.84,-10.0,-10.0,0,0.0,0.0,0.0,0.0,0.0,0,-5.666666666666667,5.131601439446884,-0.84,-10.0,-10.0,0
2015-04-28 14:00:00+00:00,-3,USD,2015-04-28 09:59:00,-2,worse,Low,Richmond Manufacturing Index,-8,accurate,18,-1.0,2015,2,4,1,49,10,35,15,38,14,45,27,45,30,45,17,45,19,45,26,45,40,10935,10949,10935,10947,10968,10947,10966,21,1,1,19,19,10977,10964,10975,13,0,2,28,9,10979,10970,10973,9,0,2,26,-2,10980,10973,10975,7,0,2,28,2,10982,10973,10974,9,0,2,27,-1,10976,10962,10965,14,0,1,18,-9,-8,0.0,-1.0,-4.5,4.795831523312719,0.73,-1.0,-1.0,0,0.0,0.0,0.0,0.0,0.0,0,-4.5,4.795831523312719,0.73,-1.0,-1.0,0
2015-05-26 14:00:00+00:00,1,USD,2015-05-26 09:59:00,0,better,Low,Richmond Manufacturing Index,-3,accurate,22,1.0,2015,2,5,1,32,4,39,-25,39,-14,39,-18,39,-26,43,-32,43,-23,43,-30,43,-37,10917,10920,10911,10913,10912,10898,10903,14,0,-1,-10,-9,10910,10903,10908,7,0,0,-5,5,10910,10898,10900,12,0,-1,-13,-8,10900,10889,10900,11,0,-1,-13,0,10900,10890,10891,10,0,-2,-22,-9,10893,10873,10875,20,-1,-2,-38,-16,-3,0.0,1.0,-3.4,4.8270073544588685,0.91,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,-3.4,4.8270073544588685,0.91,1.0,1.0,0
2015-06-23 14:00:00+00:00,6,USD,2015-06-23 09:59:00,3,better,Low,Richmond Manufacturing Index,1,accurate,26,3.0,2015,2,6,1,37,-11,54,30,54,34,54,27,56,29,56,20,56,7,56,12,56,-1,11159,11164,11158,11160,11161,11142,11158,19,0,0,-2,-2,11168,11157,11168,11,1,0,8,10,11176,11165,11173,11,0,1,13,5,11176,11171,11175,5,0,1,15,2,11184,11174,11183,10,0,2,23,8,11190,11180,11187,10,0,2,27,3,1,0.0,3.0,-2.8,5.495452665613635,1.06,0.0,-7.0,0,0.0,0.0,0.0,0.0,0.0,0,-2.8,5.495452665613635,1.06,0.0,-7.0,0
2015-07-28 14:00:00+00:00,13,USD,2015-07-28 09:59:00,6,better,Low,Richmond Manufacturing Index,6,accurate,31,7.0,2015,3,7,1,29,5,25,5,33,-3,33,8,33,10,33,17,33,7,33,19,33,19,11035,11040,11033,11039,11058,11039,11054,19,1,1,15,15,11064,11052,11057,12,0,1,18,4,11058,11048,11048,10,0,0,9,-9,11053,11048,11051,5,0,1,12,3,11056,11051,11051,5,0,1,12,0,11054,11051,11053,3,0,1,14,2,6,0.0,7.0,0.0,6.324555320336759,1.11,0.5,-4.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.324555320336759,1.11,0.5,-4.0,0
2015-08-25 14:00:00+00:00,0,USD,2015-08-25 09:59:00,9,worse,Low,Richmond Manufacturing Index,13,accurate,35,-9.0,2015,3,8,1,34,-12,48,-20,69,-32,81,-54,81,-50,81,-50,81,-52,81,-37,81,-21,11469,11469,11453,11462,11478,11454,11471,24,0,0,9,9,11471,11454,11457,17,-1,0,-5,-14,11465,11451,11456,14,0,0,-6,-1,11457,11439,11447,18,-1,-1,-15,-10,11454,11445,11454,9,0,0,-8,7,11461,11454,11458,7,0,0,-4,4,13,0.0,-9.0,0.2,5.932958789676531,-1.55,2.0,-4.0,0,0.0,0.0,0.0,0.0,0.0,0,0.2,5.932958789676531,-1.55,2.0,-4.0,0
2015-09-22 14:00:00+00:00,-5,USD,2015-09-22 09:59:00,4,worse,Low,Richmond Manufacturing Index,0,accurate,39,-9.0,2015,3,9,1,33,-3,21,-13,25,-16,25,-11,25,-16,42,-39,42,-30,42,-29,42,-28,11150,11152,11148,11152,11155,11141,11142,14,-1,-1,-10,-10,11147,11137,11138,10,0,-1,-14,-4,11146,11138,11145,8,0,0,-7,6,11148,11139,11145,9,0,0,-7,0,11146,11139,11140,7,0,-1,-12,-6,11142,11140,11141,2,0,-1,-11,1,0,0.0,-9.0,-1.4,7.266360849833981,-1.05,2.0,-8.0,0,0.0,0.0,0.0,0.0,0.0,0,-1.4,7.266360849833981,-1.05,2.0,-8.0,0
2015-10-27 14:00:00+00:00,-1,USD,2015-10-27 09:59:00,-3,better,Low,Richmond Manufacturing Index,-5,accurate,44,2.0,2015,4,10,1,30,-13,22,-1,22,0,22,-1,31,19,31,0,31,-7,31,2,31,-1,11039,11044,11037,11041,11052,11039,11039,13,0,0,-2,-2,11042,11034,11038,8,0,0,-3,0,11042,11035,11038,7,0,0,-3,0,11039,11032,11036,7,0,0,-5,-3,11038,11030,11031,8,0,-1,-10,-5,11037,11031,11036,6,0,0,-5,5,-5,0.0,2.0,-1.2,7.362064927722384,0.43,1.0,-9.0,0,0.0,0.0,0.0,0.0,0.0,0,-1.2,7.362064927722384,0.43,1.0,-9.0,0
2015-11-24 15:00:00+00:00,-3,USD,2015-11-24 09:59:00,0,worse,Low,Richmond Manufacturing Index,-1,accurate,48,-3.0,2015,4,11,1,37,-29,21,-4,21,3,21,0,27,16,37,16,37,12,37,19,37,8,10639,10644,10637,10638,10649,10638,10642,11,0,0,4,4,10646,10640,10643,6,0,0,5,1,10643,10637,10642,6,0,0,4,-1,10645,10629,10630,16,-1,0,-8,-12,10634,10628,10631,6,0,0,-7,1,10634,10630,10632,4,0,0,-6,1,-1,0.0,-3.0,-2.4,6.985699678629192,-0.09,1.5,-8.0,0,0.0,0.0,0.0,0.0,0.0,0,-2.4,6.985699678629192,-0.09,1.5,-8.0,0
2015-12-22 15:00:00+00:00,6,USD,2015-12-22 10:00:00,-1,better,Low,Richmond Manufacturing Index,-3,accurate,52,7.0,2015,4,12,1,22,12,19,8,20,1,22,10,22,9,22,6,22,7,22,3,22,2,10965,10969,10965,10965,10970,10965,10970,5,0,0,5,4,10980,10968,10977,12,0,1,12,7,10983,10977,10979,6,0,1,14,2,10984,10976,10979,8,0,1,14,0,10979,10973,10978,6,0,1,13,-1,10981,10974,10976,7,0,1,11,-2,-3,0.0,7.0,-2.4,6.985699678629192,1.35,1.5,-8.0,0,0.0,0.0,0.0,0.0,0.0,0,-2.4,6.985699678629192,1.35,1.5,-8.0,0
2016-01-26 15:00:00+00:00,2,USD,2016-01-26 10:00:00,3,worse,Low,Richmond Manufacturing Index,6,accurate,4,-1.0,2016,1,1,1,17,9,14,4,20,6,22,10,27,5,27,3,27,5,27,8,27,7,10836,10838,10835,10836,10837,10830,10834,7,0,0,-2,-2,10840,10832,10833,8,0,0,-3,-1,10836,10831,10835,5,0,0,-1,2,10837,10833,10836,4,0,0,0,1,10839,10834,10835,5,0,0,-1,-1,10838,10834,10836,4,0,0,0,1,6,0.0,-1.0,-0.8,5.932958789676531,-0.03,2.5,-8.0,0,0.0,0.0,0.0,0.0,0.0,0,-0.8,5.932958789676531,-0.03,2.5,-8.0,0
2016-02-23 15:00:00+00:00,-4,USD,2016-02-23 10:00:00,2,worse,Low,Richmond Manufacturing Index,2,accurate,8,-6.0,2016,1,2,1,19,-10,20,9,37,32,37,16,37,15,37,19,37,21,37,20,37,18,10998,11004,10998,11002,11008,11001,11006,7,0,0,4,4,11019,11006,11017,13,1,1,15,11,11021,11014,11016,7,0,1,14,-1,11017,11010,11014,7,0,1,12,-2,11015,11007,11009,8,0,0,7,-5,11010,11002,11007,8,0,0,5,-2,2,0.0,-6.0,-0.2,4.969909455915671,-1.17,2.0,-7.0,0,0.0,0.0,0.0,0.0,0.0,0,-0.2,4.969909455915671,-1.17,2.0,-7.0,0
2016-03-22 14:00:00+00:00,22,USD,2016-03-22 09:59:00,-1,better,Low,Richmond Manufacturing Index,-4,accurate,12,23.0,2016,1,3,1,31,-2,22,13,22,7,22,2,22,4,28,-12,34,-13,34,-5,34,-11,11226,11228,11223,11225,11226,11218,11220,8,0,0,-5,-4,11222,11217,11220,5,0,0,-5,0,11223,11216,11220,7,0,0,-5,0,11225,11220,11224,5,0,0,-1,3,11226,11222,11226,4,0,0,1,2,11235,11226,11233,9,0,0,8,7,-4,0.0,23.0,4.0,11.661903789690601,1.63,1.5,-6.5,1,0.0,0.0,0.0,0.0,0.0,0,4.0,11.661903789690601,1.63,1.5,-6.5,1
2016-04-26 14:00:00+00:00,14,USD,2016-04-26 10:00:00,11,better,Low,Richmond Manufacturing Index,22,accurate,17,3.0,2016,2,4,1,36,21,31,-12,33,-18,40,-16,40,-13,40,-23,45,-30,54,-40,54,-37,11320,11330,11318,11328,11337,11328,11333,9,0,0,5,5,11338,11330,11334,8,0,0,6,1,11338,11332,11333,6,0,0,5,-1,11333,11327,11330,6,0,0,2,-3,11331,11324,11326,7,0,0,-2,-4,11332,11321,11323,11,0,0,-5,-3,22,0.0,3.0,5.2,11.054410884348384,-0.2,2.5,-6.5,0,0.0,0.0,0.0,0.0,0.0,0,5.2,11.054410884348384,-0.2,2.5,-6.5,0
2016-05-24 14:00:00+00:00,-1,USD,2016-05-24 09:59:00,9,worse,Low,Richmond Manufacturing Index,14,accurate,21,-10.0,2016,2,5,1,15,0,14,-8,17,0,17,2,18,-11,22,-17,22,-12,22,-15,22,-18,11163,11163,11157,11158,11159,11149,11150,10,0,0,-8,-9,11154,11149,11151,5,0,0,-7,1,11152,11148,11149,4,0,0,-9,-2,11152,11148,11151,4,0,0,-7,2,11155,11151,11155,4,0,0,-3,4,11155,11149,11150,6,0,0,-8,-5,14,0.0,-10.0,1.8,12.833549781724463,-0.92,3.0,-6.5,0,0.0,0.0,0.0,0.0,0.0,0,1.8,12.833549781724463,-0.92,3.0,-6.5,0
2016-06-28 14:00:00+00:00,-7,USD,2016-06-28 09:59:00,2,worse,Low,Richmond Manufacturing Index,-1,accurate,26,-9.0,2016,2,6,1,20,-5,19,5,23,9,29,-1,36,-11,36,-4,36,-7,36,-10,36,-13,11063,11064,11057,11058,11063,11057,11059,6,0,0,1,1,11062,11057,11059,5,0,0,1,0,11063,11053,11059,10,0,0,1,0,11063,11057,11063,6,0,0,5,4,11072,11062,11070,10,0,1,12,8,11070,11060,11061,10,0,0,3,-9,-1,0.0,-9.0,0.2,13.736811857195978,-0.67,3.0,-7.0,0,0.0,0.0,0.0,0.0,0.0,0,0.2,13.736811857195978,-0.67,3.0,-7.0,0
2016-07-26 14:00:00+00:00,10,USD,2016-07-26 09:59:00,-4,better,Low,Richmond Manufacturing Index,-7,accurate,30,14.0,2016,3,7,1,17,8,20,-11,25,-18,25,-19,25,-19,25,-18,25,-16,25,-12,25,-11,11004,11005,10997,11002,11003,10989,10991,14,-1,-1,-11,-11,10997,10989,10996,8,0,0,-6,5,10996,10988,10995,8,0,0,-7,-1,10996,10992,10994,4,0,0,-8,-1,10995,10992,10992,3,0,-1,-10,-2,10993,10989,10990,4,0,-1,-12,-2,-7,0.0,14.0,4.2,14.377065069060514,0.68,2.5,-8.0,0,0.0,0.0,0.0,0.0,0.0,0,4.2,14.377065069060514,0.68,2.5,-8.0,0
2016-08-23 14:00:00+00:00,-11,USD,2016-08-23 09:59:00,6,worse,Low,Richmond Manufacturing Index,10,accurate,34,-17.0,2016,3,8,1,15,-9,13,-2,15,-6,18,-4,28,-15,30,-20,30,-10,30,-7,30,-10,11328,11332,11326,11327,11329,11322,11327,7,0,0,0,0,11332,11327,11331,5,0,0,4,4,11335,11328,11335,7,0,0,8,4,11335,11331,11333,4,0,0,6,-2,11334,11330,11330,4,0,0,3,-3,11332,11330,11332,2,0,0,5,2,10,0.0,-17.0,-3.8,12.275992831539126,-1.08,3.0,-8.0,0,0.0,0.0,0.0,0.0,0.0,0,-3.8,12.275992831539126,-1.08,3.0,-8.0,0
2016-09-27 14:00:00+00:00,-8,USD,2016-09-27 09:59:00,-2,worse,Low,Richmond Manufacturing Index,-11,accurate,39,-6.0,2016,3,9,1,22,12,27,-18,29,-18,29,-15,29,-10,29,2,29,3,35,11,35,9,11220,11220,11214,11214,11220,11212,11218,8,0,0,4,4,11218,11211,11212,7,0,0,-2,-6,11214,11208,11212,6,0,0,-2,0,11212,11204,11205,8,0,0,-9,-7,11207,11202,11203,5,0,-1,-11,-2,11206,11200,11205,6,0,0,-9,2,-11,0.0,-6.0,-5.6,11.674759098157015,-0.03,3.0,-9.0,0,0.0,0.0,0.0,0.0,0.0,0,-5.6,11.674759098157015,-0.03,3.0,-9.0,0
2016-10-25 14:00:00+00:00,-4,USD,2016-10-25 09:59:00,-5,better,Low,Richmond Manufacturing Index,-8,accurate,43,1.0,2016,4,10,1,10,0,11,3,11,3,44,29,46,32,46,37,46,34,46,36,46,36,10856,10861,10854,10854,10862,10855,10861,7,0,0,7,6,10862,10857,10858,5,0,0,4,-3,10860,10851,10851,9,0,0,-3,-7,10854,10851,10854,3,0,0,0,3,10855,10852,10854,3,0,0,0,0,10855,10853,10853,2,0,0,-1,-1,-8,0.0,1.0,-3.4,11.674759098157015,0.38,3.0,-9.0,0,0.0,0.0,0.0,0.0,0.0,0,-3.4,11.674759098157015,0.38,3.0,-9.0,0
